year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
2011,14/10/2011,287,2010,15-Apr,9,sugar,alive,3,395,2007,14/9/2010,105,0,0,318,2011,21,2039,6825.25,6176.77,5385.02,167.568,3324.6,,15131.944,6052.778,57.749,21.504,117.275,117.275,1.68,8657.962,8659.642,129766.442,0.646,33,6600,1399.5,651.021,5917.316,787.9,1131.63,351.165,1482.795,50.655,8655.093,1.531,8656.624,129731.859,200,210.17,289.178,46.948,0.182,24.193,8.716,6508.271,389.395,0.924,3672.5,13.5,1469,0,0,17.983,28.537,18.315,81.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,7999.5,7387.9,6568.337,6919.502,71.323,24.375,2.26814114971778,0.113008204101039,2.37685106382979,0.83784,33.246,999
2012,13/11/2012,318,2011,15-Apr,9,sugar,alive,4,396,2007,14/10/2011,105,0,0,318,2012,21,2039,7253.5,6504.47,5763.56,178.489,3564.79,,15363.583,6145.433,62.516,21.666,65.642,65.642,1.531,8655.093,8656.624,129731.859,0.644,38,7600,1162.2,874.246,6303.963,487.226,1245.773,329.878,1575.651,48.199,8654.964,1.478,8656.442,129788.933,200,222.554,296.573,41.465,0.344,17.391,7.686,6652.387,391.74,0.952,4332.6,15.9,1733,0,0,18.232,28.806,19.444,197.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8762.2,8087.226,7178.209,7508.087,59.2,17.735,2.20704849845918,0.113279527001855,2.21725465838509,0.892445,35.648,999
2013,15/04/2013,105,0,15-Apr,9,none,out,-1,0,2007,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16347.161,6538.864,65.898,0,73.981,73.981,1.478,8654.964,8656.442,129788.933,0.642,0,0,494.4,0.777,207.046,287.316,0,218.657,218.657,9.718,8746.648,5.279,8751.927,132529.594,0,0,7.28,0.254,0.001,0.121,0.029,3814.927,392.667,0,0.6,0,0.2,0,0,21.942,31.348,21.742,178.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,494.4,287.316,207.823,426.48,0.376,0.122,0,0,0,,0,999
2014,15/07/2014,196,2013,15-Apr,10,sugar,alive,0,456,2013,15/4/2013,105,0,0,318,2014,21,2039,9746.46,8748.62,7812.65,242.446,4604.87,,0,0,0,20.462,141.903,141.903,5.279,8746.648,8751.927,132529.594,0.644,43,8600,709.2,380.247,6955.688,404.67,1653.007,378.549,2031.556,131.689,8599.853,1.819,8601.672,128720.65,200,324.916,390.86,26.316,2.053,41.01,5.212,7547.882,395.443,0.988,6301.2,23.1,2520.5,0,0,17.96,28.94,18.948,86.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9309.2,9004.67,7335.935,7714.484,69.379,43.063,2.69244736342365,0.119340052649299,2.67896132596685,1.21223,46.049,999
2015,15/08/2015,227,2014,15-Apr,10,sugar,alive,1,396,2013,15/7/2014,105,0,0,318,2015,21,2039,6241.01,5528.98,4974.19,152.817,2745.42,,21793.451,8717.382,84.928,19.197,83.613,83.613,1.819,8599.853,8601.672,128720.65,0.636,40,8000,417.2,450.821,6352.676,191.199,1228.585,386.927,1615.512,86.927,8603.692,1.24,8604.932,129004.607,200,242.801,301.107,23.705,0.373,12.042,4.577,6968.511,397.889,0.926,3712.3,13.6,1484.9,0,0,17.894,29.752,20.482,83.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8417.2,8191.199,6803.497,7190.424,36.12,12.415,1.86562431214283,0.0945935406236537,1.80848520710059,0.764085,27.454,999
2016,14/09/2016,258,2015,15-Apr,10,sugar,alive,2,396,2013,15/8/2015,105,0,0,318,2016,21,2039,6767.69,5976.8,5352.82,163.738,3119.85,,13923.388,5569.355,52.591,20.536,81.804,81.804,1.24,8603.692,8604.932,129004.607,0.638,40,8000,538,1038.904,5889.327,301.801,1259.421,342.934,1602.355,50.495,8605.719,1.365,8607.085,129054.197,200,220.259,297.767,37.748,0.565,21.216,7.104,6692.659,400.366,0.957,4497.3,16.5,1798.9,0,0,19.103,29.867,19.185,43.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8538,8301.801,6928.231,7271.165,59.529,21.781,1.97231901848768,0.102185845209083,1.93772781065089,0.81869,31.198,999
2017,14/10/2017,287,2016,15-Apr,10,sugar,alive,3,395,2013,14/9/2016,105,0,0,318,2017,21,2039,6750.06,5985.73,5285.67,162.004,3132.93,,15849.085,6339.635,60.208,20.887,89.218,89.218,1.365,8605.719,8607.085,129054.197,0.635,39,7800,860,816.168,6271.753,437.854,1268.874,324.664,1593.538,49.802,8603.36,1.547,8604.908,128982.545,200,227.036,300.861,39.982,0.447,16.106,7.466,6834.462,402.887,0.959,4575.7,16.8,1830.3,0,0,18.783,30.109,18.59,107.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8660,8237.854,7087.921,7412.585,56.535,16.553,1.96658013118465,0.101663091812056,1.96368484848485,0.81002,31.329,999
2018,14/11/2018,318,2017,15-Apr,10,sugar,alive,4,396,2013,14/10/2017,105,0,0,318,2018,21,2039,7028.13,6269,5503.68,170.022,3275.71,,16336.692,6534.677,63.94,20.798,67.759,67.759,1.547,8603.36,8604.908,128982.545,0.633,41,8200,742.1,843.875,6458.305,315.59,1319.746,311.971,1631.717,49.641,8600.107,1.829,8601.936,128859.695,200,222.432,299.432,46.465,0.854,15.059,8.423,6870.063,405.446,0.932,3847,14.1,1538.8,0,0,18.275,29.723,18.447,130.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8942.1,8515.59,7302.18,7614.151,62.378,15.913,1.99659683004936,0.104198215744519,1.96557225433526,0.85011,32.757,999
2019,15/04/2019,105,0,15-Apr,10,none,out,-1,0,2013,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16227.795,6491.118,65.078,0,75.962,75.962,1.829,8600.107,8601.936,128859.695,0.631,0,0,1111,190.015,590.182,440.301,0,249.219,249.219,18.896,8692.331,6.104,8698.435,131347.398,0,0,13.107,0.766,0.136,0.496,0.061,4067.852,406.447,0.004,5.6,0,2.2,0,0,22.704,31.656,17.334,92.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,1111,440.301,780.197,1029.416,1.398,0.632,0,0,0,,0,999
2020,14/07/2020,196,2019,15-Apr,11,sugar,alive,0,456,2019,15/4/2019,105,0,0,318,2020,21,2039,8915.43,7982.04,7087.78,219.929,4193.57,,0,0,0,20.553,157.546,157.546,6.104,8692.331,8698.435,131347.398,0.633,43,8600,1041.6,403.372,7289.851,461.683,1605.511,411.304,2016.816,144.155,8537.339,1.799,8539.138,127754.301,200,304.557,387.161,36.62,1.99,56.247,7.178,6991.561,409.458,0.979,5518.5,20.2,2207.4,0,0,17.927,29.324,17.481,327.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9641.6,9061.683,7693.223,8104.527,94.857,58.237,2.42702155879874,0.10904762754758,2.4301546961326,1.099645,41.936,999
2021,14/08/2021,226,2020,15-Apr,11,sugar,alive,1,396,2019,14/7/2020,105,0,0,318,2021,21,2039,5995.33,5303.15,4675.38,143.28,2527.04,,20225.782,8090.313,79.847,18.794,89.109,89.109,1.799,8537.339,8539.138,127754.301,0.624,35,7000,1081.2,653.416,6058.718,397.716,1061.886,314.426,1376.312,78.37,8550.244,1.143,8551.387,128184.221,200,225.193,283.954,26.453,0.434,12.235,5.106,6266.152,412.114,0.924,3678.9,13.5,1471.6,0,0,18.484,29.171,17.224,132.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8081.2,7397.716,6712.134,7026.56,39.122,12.669,1.93681401124347,0.104104301931539,1.92322147651007,0.7164,25.27,999
1960,14/04/1960,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0.89,0,0,778.8,0,483.366,295.434,0,204.631,204.631,22.612,9505.139,33.511,9538.649,141810.903,0,0,35.922,3.757,0,1.649,0.596,1011.488,350,0.001,0.9,0,0.4,0,0,22.318,30.437,19.329,210.1,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,778.8,295.434,483.366,687.997,5.406,1.649,0,0,0,,0,999
1961,14/07/1961,195,1960,15-Apr,1,sugar,alive,0,456,1960,14/4/1960,105,0,0,318,1961,21,2039,8770.62,7871.36,7084.68,219.803,4044.6,,0,0,0,19.733,120.353,120.353,33.511,9505.139,9538.649,141810.903,0.884,44,8800,561.3,403.364,6974.854,335.311,1601.474,415.329,2016.803,139.468,9427.949,0.684,9428.634,141681.147,200,251.088,309.885,48.791,0.701,49.92,9.804,3525.15,350,0.987,6178.9,22.6,2471.6,0,0,16.784,28.349,20.095,63.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9361.3,9135.311,7378.218,7793.547,99.412,50.621,2.40608119417062,0.108985855336391,2.37624864864865,1.099015,40.446,999
1962,14/08/1962,226,1961,15-Apr,1,sugar,alive,1,396,1960,14/7/1961,105,0,0,318,1962,21,2039,5638.03,5007.79,4408.48,135.203,2475.94,,19582.558,7833.023,75.33,19.625,86.632,86.632,0.684,9427.949,9428.634,141681.147,0.867,36,7200,958.4,593.815,6071.695,516.259,1110.192,382.835,1493.028,79.527,9441.054,0.9,9441.954,142860.933,200,224.381,281.967,21.651,0.002,13.211,4.313,5408.975,350,0.91,3445.4,12.6,1378.1,0,0,17.008,28.972,20.048,102.1,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8158.4,7716.259,6665.51,7048.345,34.864,13.213,1.75218327948816,0.0905562387309548,1.76735947712418,0.676015,24.759,999
1963,14/09/1963,257,1962,15-Apr,1,sugar,alive,2,396,1960,14/8/1962,105,0,0,318,1963,21,2039,6345.49,5715.08,4947.18,152.924,2812.15,,13379.681,5351.872,51.287,19.719,86.495,86.495,0.9,9441.054,9441.954,142860.933,0.863,36,7200,1162.3,985.483,5817.911,461.297,1213.127,345.907,1559.035,52.466,9429.167,1.28,9430.447,143196.704,200,210.5,309.305,54.42,0.134,20.471,10.139,5773.479,350,0.919,3588.1,13.1,1435.2,0,0,17.169,29.038,19.278,91.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8362.3,7661.297,6803.394,7149.301,75.025,20.605,1.99605889185604,0.0980888819045114,1.99900653594771,0.76462,28.122,999
1964,13/10/1964,287,1963,15-Apr,1,sugar,alive,3,395,1960,14/9/1963,105,0,0,318,1964,21,2039,6602.37,5868.17,5152.49,158.259,2970.81,,14935.528,5974.211,59.562,20.189,86.367,86.367,1.28,9429.167,9430.447,143196.704,0.853,39,7800,564.7,829.815,5896.354,312.232,1318.525,328.665,1647.19,49.615,9409.998,1.946,9411.944,143543.959,200,231.269,318.062,43.917,0.166,21.368,8.246,6134.252,350,0.942,4077.2,14.9,1630.9,0,0,17.833,29.736,19.754,92.7,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8364.7,8112.232,6726.169,7054.834,65.451,21.534,1.95086876213599,0.0960781694886443,1.91829090909091,0.791295,29.708,999
1965,13/11/1965,317,1964,15-Apr,1,sugar,alive,4,396,1960,13/10/1964,105,0,0,318,1965,21,2039,7383.23,6687.9,5791.83,180.588,3474.55,,15789.577,6315.831,63.575,20.765,77.708,77.708,1.946,9409.998,9411.944,143543.959,0.844,40,8000,827.8,606.295,6504.433,416.302,1359.753,350.788,1710.541,57.429,9386.246,1.711,9387.957,143862.313,200,228.303,318.58,60.016,0.019,16.206,11.064,6292.58,350,0.92,3601.5,13.2,1440.6,0,0,17.495,29.085,20.224,107.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8827.8,8416.302,7110.728,7461.516,76.241,16.225,2.14569296586553,0.105573616768028,2.13713609467456,0.90294,34.746,999
1966,15/04/1966,105,0,15-Apr,1,none,out,-1,0,1960,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16588.23,6635.292,68.366,0,84.24,84.24,1.711,9386.246,9387.957,143862.313,0.835,0,0,295,2.902,62.911,231.892,0,190.362,190.362,2.947,9468.904,14.849,9483.753,146377.897,0,0,14.823,0.073,0,0.021,0.032,4089.286,350,0.001,0.7,0,0.3,0,0,21.412,31.333,20.942,102.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,295,231.892,65.813,256.175,0.094,0.021,0,0,0,,0,999
1967,15/07/1967,196,1966,15-Apr,2,sugar,alive,0,456,1966,15/4/1966,105,0,0,318,1967,21,2039,9231.72,8287.13,7321.75,227.152,4191,,0,0,0,19.794,123.066,123.066,14.849,9468.904,9483.753,146377.897,0.835,42,8400,894.1,377.576,6894.024,445.922,1611.852,405.89,2017.742,124.945,9322.787,1.629,9324.416,143447.68,200,296.961,381.983,51.446,0.014,52.827,10.164,6501.727,350,0.982,5714.7,20.9,2285.9,0,0,17.479,28.371,18.716,154.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9294.1,8845.922,7271.6,7677.49,104.287,52.841,2.5678725179806,0.112577326536297,2.56668926553672,1.13576,41.91,999
1968,14/08/1968,227,1967,15-Apr,2,sugar,alive,1,396,1966,15/7/1967,105,0,0,318,1968,21,2039,6176.56,5494.48,4862.14,149.505,2775.77,,21092.289,8436.916,84.916,19.937,127.825,127.825,1.629,9322.787,9324.416,143447.68,0.818,36,7200,1458,711.9,6497.99,470.856,1091.484,362.363,1453.847,89.408,9320.37,1.466,9321.836,143744.941,200,242.124,299.354,19.587,0.017,20.626,3.854,6761.021,350,0.913,3490.5,12.8,1396.2,0,0,17.986,28.436,19.767,187.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8658,7670.856,7209.89,7572.253,40.23,20.643,1.94900021588203,0.102834067133612,1.9543137254902,0.747525,27.758,999
1969,14/09/1969,257,1968,15-Apr,2,sugar,alive,2,396,1966,14/8/1968,105,0,0,318,1969,21,2039,6463.9,5768.32,5020.28,154.404,2906.51,,14139.491,5655.796,55.186,20.254,122.088,122.088,1.466,9320.37,9321.836,143744.941,0.815,43,8600,202.9,1213.231,5972.657,131.712,1303.348,364.706,1668.055,53.675,9301.675,1.457,9303.133,143447.694,200,225.401,316.951,44.314,0.198,27.156,8.298,6712.973,350,0.94,4018.7,14.7,1607.5,0,0,17.462,29.388,20.407,46.5,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8802.9,8731.712,7185.888,7550.594,71.668,27.354,1.76831301811145,0.0925652931108387,1.70612154696133,0.77202,29.065,999
1970,14/10/1970,287,1969,15-Apr,2,sugar,alive,3,395,1966,14/9/1969,105,0,0,318,1970,21,2039,7029.15,6295.56,5501.45,169.758,3285.82,,15686.634,6274.654,62.39,20.908,71.045,71.045,1.457,9301.675,9303.133,143447.694,0.806,42,8400,674.6,824.798,6533.697,359.35,1366.604,343.839,1710.444,58.953,9281.642,1.713,9283.355,142899.308,200,234.873,321.171,47.841,0.141,18.462,8.969,7247.135,350,0.95,4268.3,15.6,1707.3,0,0,17.812,29.536,20.631,133.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9074.6,8759.35,7358.495,7702.334,66.444,18.603,1.93802051522088,0.0992479145765661,1.91816949152542,0.84879,32.858,999
1971,14/11/1971,318,1970,15-Apr,2,sugar,alive,4,396,1966,14/10/1970,105,0,0,318,1971,21,2039,7149.12,6417.02,5575.1,172.774,3277.76,,16613.506,6645.403,66.82,20.435,76.706,76.706,1.713,9281.642,9283.355,142899.308,0.798,34,6800,1243.3,610.554,5813.831,587.144,1281.16,343.151,1624.311,48.22,9258.999,1.992,9260.992,142782.062,200,242.043,321.759,47.58,0.099,16.35,8.785,7023.163,350,0.924,3676,13.5,1470.4,0,0,17.821,28.99,19.978,220,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8043.3,7387.144,6424.385,6767.536,64.029,16.449,2.33884705645375,0.106367561384489,2.38308965517241,0.86387,32.778,999
1972,14/04/1972,105,0,15-Apr,2,none,out,-1,0,1966,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16503.758,6601.504,69.435,0,71.31,71.31,1.992,9258.999,9260.992,142782.062,0.792,0,0,1271,150.002,772.335,458.788,0,262.031,262.031,36.335,9353.8,7.591,9361.391,145490.257,0,0,11.274,0.686,0.034,0.44,0.05,3856,350,0,0.4,0,0.2,0,0,21.501,31.47,20.724,206.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,1271,458.788,922.337,1184.368,1.16,0.474,0,0,0,,0,999
1973,14/07/1973,195,1972,15-Apr,3,sugar,alive,0,456,1972,14/4/1972,105,0,0,318,1973,21,2039,8859.72,7929.92,6995.13,216.684,3498.32,,0,0,0,16.958,157.942,157.942,7.591,9353.8,9361.391,145490.257,0.793,40,8000,1009.2,507.266,6617.133,474.913,1550.315,402.628,1952.943,147.477,9192.909,2.16,9195.069,141929.436,200,321.669,396.164,38.393,0.072,47.736,7.557,7095.221,350,0.979,5512.1,20.2,2204.9,0,0,16.939,28.363,18.968,108.5,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9009.2,8474.913,7124.399,7527.027,86.201,47.808,2.55676960931634,0.11095254700214,2.56430769230769,1.08342,34.983,999
1974,14/08/1974,226,1973,15-Apr,3,sugar,alive,1,396,1972,14/7/1973,105,0,0,318,1974,21,2039,6024.23,5429.54,4651.36,143.866,2414.97,,20534.289,8213.715,82.763,17.747,89.799,89.799,2.16,9192.909,9195.069,141929.436,0.779,26,5200,2056.4,798.705,5095.963,687.703,1016.389,361.133,1377.522,67.999,9192.886,1.451,9194.337,142245.065,200,235.086,296.129,29.892,0.063,12.767,5.767,6381.082,350,0.895,3218.8,11.8,1287.5,0,0,17.6,28.224,18.172,152.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,7256.4,5887.703,5894.668,6255.801,42.722,12.83,2.44349961266728,0.104438259425258,2.54630088495575,0.71933,24.15,999
1975,15/09/1975,258,1974,15-Apr,3,sugar,alive,2,397,1972,14/8/1974,105,0,1,318,1975,20,2039,6733.04,6022.76,5242.92,161.745,3073.27,,14405.314,5762.125,59.062,20.471,74.009,74.009,1.451,9192.886,9194.337,142245.065,0.778,39,7800,790.6,883.098,6058.886,454.908,1203.046,373.982,1577.028,56.059,9174.502,1.517,9176.019,142065.536,200,224.524,315.005,54.401,0.38,19.074,10.183,6722.887,350,0.924,3672.8,13.5,1469.1,0,0,17.923,28.642,19.643,65,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8590.6,8254.908,6941.984,7315.966,73.855,19.454,1.95937980168889,0.102563175796498,1.96054545454545,0.808725,30.733,999
1976,14/10/1976,288,1975,15-Apr,3,sugar,alive,3,395,1972,15/9/1975,105,0,1,319,1976,20,2040,6234.46,5610.33,4869.15,150.761,2930.46,,15787.907,6315.163,62.432,21.008,145.597,145.597,1.517,9174.502,9176.019,142065.536,0.771,34,6800,1890.9,974.387,6375.881,586.942,1070.598,353.918,1424.516,52.097,9163.867,1.596,9165.463,142129.377,200,210.346,296.951,42.412,0.157,35.967,7.973,6397.185,350,0.913,3492.5,12.8,1397,0,0,17.632,28.358,19.627,179.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8690.9,7386.942,7350.268,7704.186,78.536,36.124,2.04091219343539,0.105833139115321,2.07946206896552,0.753805,29.305,999
1977,14/11/1977,318,1976,15-Apr,3,sugar,alive,4,396,1972,14/10/1976,105,0,1,319,1977,20,2040,7160.5,6507.24,5616.93,175.052,3240.9,,14573.745,5829.498,59.101,19.872,61.713,61.713,1.596,9163.867,9165.463,142129.377,0.765,37,7400,1378.2,628.8,6629.928,541.164,1174.251,345.291,1519.542,53.253,9143.325,1.642,9144.967,141925.723,200,231.388,310.76,51.343,0.155,16.099,9.624,6591.205,350,0.934,3889.1,14.3,1555.6,0,0,18.13,28.51,19.993,170.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8778.2,7941.164,7258.728,7604.019,67.597,16.254,2.20436198018326,0.115200501203652,2.22996178343949,0.87526,32.409,999
1978,15/04/1978,105,0,15-Apr,3,none,out,-1,0,1972,0.000,105,0,1,319,-1,20,2040,0,0,0,0,0,,16426.066,6570.426,68.948,0,61.643,61.643,1.642,9143.325,9144.967,141925.723,0.759,0,0,718.5,2.064,353.303,364.501,0,239.168,239.168,16.593,9226.581,12.394,9238.975,143952.695,0,0,16.57,1.262,0.002,0.887,0.118,4403.045,350,0,0.5,0,0.2,0,0,22.043,31.039,22.399,150.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,718.5,364.501,355.367,594.535,2.151,0.889,0,0,0,,0,999
1979,15/07/1979,196,1978,15-Apr,4,sugar,alive,0,456,1978,15/4/1978,105,0,0,318,1979,21,2039,8947.78,8055.14,7091.18,220.169,3715.21,,0,0,0,17.855,185.609,185.609,12.394,9226.581,9238.975,143952.695,0.76,40,8000,1684.5,588.309,7329.815,702.955,1454.46,403.564,1858.025,137.676,9080.79,2.024,9082.814,140636.188,200,299.504,375.895,43.293,0.167,54.316,8.415,6805.754,350,0.981,5696.7,20.9,2278.7,0,0,17.592,27.843,18.241,350.7,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,9684.5,8702.955,7918.124,8321.688,97.776,54.483,2.52981889484664,0.118496252741486,2.60555029585799,1.100845,37.152,999
1980,14/08/1980,227,1979,15-Apr,4,sugar,alive,1,396,1978,15/7/1979,105,0,0,318,1980,21,2039,6535.48,5805.18,5144.2,158.149,2874.82,,20623.325,8249.331,82.307,19.459,93.96,93.96,2.024,9080.79,9082.814,140636.188,0.746,37,7400,796.7,529.979,6112.502,375.826,1154.023,381.126,1535.149,81.989,9075.524,1.298,9076.822,140597.759,200,246.306,304.563,24.983,0.12,14.282,4.875,7054.363,350,0.931,3811,14,1524.4,0,0,18.142,28.702,20.355,86.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8196.7,7775.826,6642.481,7023.607,39.385,14.402,2.03385466701544,0.103018664637765,2.01463694267516,0.790745,28.748,999
1981,14/09/1981,257,1980,15-Apr,4,sugar,alive,2,396,1978,14/8/1980,105,0,0,318,1981,21,2039,6180.11,5498.62,4813.25,147.667,2646.32,,15065.248,6026.099,58.085,19.143,113.03,113.03,1.298,9075.524,9076.822,140597.759,0.745,36,7200,1123.2,1100.696,5841.282,385.844,1084.167,334.819,1418.985,48.285,9077.525,1.403,9078.928,140514.229,200,216.527,294.872,40.735,0.409,19.892,7.615,6674.496,350,0.935,3911.6,14.3,1564.6,0,0,17.727,28.314,19.26,104.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8323.2,7585.844,6941.978,7276.797,61.036,20.301,1.94661266432582,0.104065229724063,1.93028758169935,0.738335,26.463,999
1982,14/10/1982,287,1981,15-Apr,4,sugar,alive,3,395,1978,14/9/1981,105,0,0,318,1982,21,2039,7096.86,6412.45,5567.05,172.716,3337.94,,14943.219,5977.288,59.536,20.871,75.267,75.267,1.403,9077.525,9078.928,140514.229,0.741,39,7800,600.6,553.005,6199.462,336.333,1306.418,343.564,1649.982,52.935,9052.783,1.536,9054.32,139865.481,200,232.744,322.601,50.882,0.25,21.019,9.427,7222.004,350,0.939,3996.3,14.6,1598.5,0,0,17.546,29.118,20.049,47.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8400.6,8136.333,6752.467,7096.031,72.151,21.269,2.12277447346366,0.104677505572788,2.09352727272727,0.86358,33.379,999
1983,14/11/1983,318,1982,15-Apr,4,sugar,alive,4,396,1978,14/10/1982,105,0,0,318,1983,21,2039,7027.04,6314.2,5473.26,169.154,3150.06,,16400.208,6560.084,66.821,20.006,73.418,73.418,1.536,9052.783,9054.32,139865.481,0.735,40,8000,641.3,761.803,6312.515,315.445,1224.187,324.359,1548.546,49.097,9041.304,2.02,9043.324,139406.315,200,232.273,315.551,42.511,0.449,19.955,7.872,7421.666,350,0.936,3925.4,14.4,1570.2,0,0,18.667,29.098,20.164,95.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,200,HighFreq,0,P2R,15AprV1R4,T4,8641.3,8315.445,7074.318,7398.677,62.915,20.404,2.03421464515729,0.109234081519051,2.0018224852071,0.84577,31.501,999
