year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
2006,14/11/2006,318,2005,15-May,8,sugar,alive,3,396,2002,14/10/2005,135,0,0,348,2006,21,2039,6768.85,5949.71,5374.72,163.976,2797.68,13941.3,17496.824,6998.73,77.767,18.086,103.6,57.887,0,2.255,6616.515,6618.77,79895.391,0.834,11,1210,923.4,295.166,431.761,593.201,1159.44,255.919,1415.359,1.748,6606.678,3.044,6609.722,79774.722,200,279.051,329.752,13.686,5.802,1.584,2.959,7451.926,379.182,0.967,4878.6,17.9,1951.5,0,0,18.902,29.43,19.985,178.4,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2133.4,1803.201,726.927,982.846,21.072,7.386,9.0936063145484,0.115854705413962,9.87807228915663,0.81988,27.977
2007,14/12/2007,348,2006,15-May,8,sugar,alive,4,395,2002,14/11/2006,135,0,0,348,2007,21,2039,7175.34,6290.93,5727.28,175.875,3419.57,14480.6,15996.917,6398.768,81.17,21.015,87.7,49.002,0,3.044,6606.678,6609.722,79774.722,0.832,14,1540,988.9,618.878,423.156,476.967,1199.875,266.228,1466.103,2.109,6588.335,4.143,6592.478,79450.061,200,240.288,340.002,19.229,45.421,2.187,4.002,7310.067,381.368,0.943,4083.3,15,1633.3,0,0,18.389,28.958,19.987,130.2,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2528.9,2016.967,1042.034,1308.262,66.837,47.608,8.71977578215211,0.119960875872978,8.83793969849246,0.879375,34.196
2008,14/05/2008,135,0,15-May,8,none,out,-1,0,2002,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,15779.316,6311.726,74.28,0,0,69.764,5.724,4.143,6588.335,6592.478,79450.061,0.829,0,0,1146.2,642.628,220.352,413.754,0,185.649,185.649,0.397,6665.429,21.098,6686.527,81347.11,0,0,33.05,0.383,2.104,0.084,0.081,4105.148,382.218,0.609,1342.3,6.3,536.9,0,0,20.861,30.441,19.055,108.2,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,1146.2,413.754,862.98,1048.629,2.571,2.188,0,0,0,,0
2009,14/08/2009,226,2008,15-May,9,sugar,alive,0,457,2008,14/5/2008,135,0,0,348,2009,21,2039,7911.28,6970.83,6297.03,192.442,3080.93,16142.5,0,0,0,16.792,174.5,167.336,167.336,21.098,6665.429,6686.527,81347.11,0.829,14,1540,1896.9,1086.791,840.142,619.076,1339.109,278.097,1617.206,5.451,6522.234,3.662,6525.896,78491.891,200,370.756,403.078,16.131,17.507,4.606,3.59,7035.856,384.802,0.985,6029.1,22.1,2411.6,0,0,17.397,28.514,18.07,197.2,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3436.9,2159.076,1926.933,2205.03,38.244,22.113,8.9131647056426,0.118996590415816,9.67045226130653,0.96221,30.809
2010,14/09/2010,257,2009,15-May,9,sugar,alive,1,396,2008,14/8/2009,135,0,0,348,2010,21,2039,7336.85,6552.1,5751.84,176.99,2994.97,15850.1,18845.835,7538.335,98.596,17.914,104.5,60.098,0,3.662,6522.234,6525.896,78491.891,0.821,14,1540,1138.9,647.113,523.418,509.718,1235.07,258.146,1493.217,3.939,6513.504,2.134,6515.638,78522.253,200,265.21,326.93,12.245,18.319,1.87,2.732,7011.125,387.08,0.937,3955.6,14.5,1582.2,0,0,18.842,29.312,18.819,135.2,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2678.9,2049.718,1170.531,1428.677,32.434,20.189,8.63484635447413,0.11852932293163,8.89396984924623,0.88495,29.95
2011,14/10/2011,287,2010,15-May,9,sugar,alive,2,395,2008,14/9/2010,135,0,0,348,2011,21,2039,6842.71,6088.09,5415.14,166.871,3061.65,14275.7,16834.858,6733.943,68.569,19.667,85,75.25,11.21,2.134,6513.504,6515.638,78522.253,0.823,7,770,1399.5,526.545,261.993,938.739,1105.356,298.018,1403.374,0.995,6509.075,2.386,6511.461,78587.613,200,245.611,311.304,25.807,12.97,2.346,5.147,6748.711,389.395,0.949,4246.1,15.6,1698.4,0,0,17.983,28.537,18.315,81.4,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2169.5,1708.739,788.538,1086.556,41.123,15.316,9.76573953072997,0.118907005545207,13.6779508196721,0.834355,30.617
2012,13/11/2012,318,2011,15-May,9,sugar,alive,3,396,2008,14/10/2011,135,0,0,348,2012,21,2039,7006.09,6194.61,5534.13,169.595,2953.36,14719.6,15743.566,6297.427,72.889,18.519,99.1,52.838,0,2.386,6509.075,6511.461,78587.613,0.82,11,1210,1162.2,538.831,402.68,594.734,1167.687,260.358,1428.045,4.433,6499.224,2.653,6501.877,78513.288,200,276.643,317.496,13.698,3.387,1.421,2.95,6914.011,391.74,0.969,4980.4,18.3,1992.2,0,0,18.232,28.806,19.444,197.4,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2372.2,1804.734,941.511,1201.869,18.506,4.808,9.39722973025388,0.118760263156973,10.2165662650602,0.847975,29.534
2013,13/12/2013,347,2012,15-May,9,sugar,alive,4,395,2008,13/11/2012,135,0,0,348,2013,21,2039,7565.01,6620.62,5947.66,182.079,3378.5,16173.5,16744.984,6697.993,85.38,19.923,104.9,55.483,0,2.653,6499.224,6501.877,78513.288,0.818,15,1650,605.4,285.882,389.309,423.886,1299.912,262.274,1562.186,1.9,6485.106,3.084,6488.19,78196.8,200,277.175,340.794,16.982,9.992,1.912,3.596,7619.556,394.129,0.946,4176.4,15.4,1670.6,0,0,18.809,29.727,20.452,178.6,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2255.4,2073.886,675.191,937.465,28.886,11.904,8.77960505061513,0.116553982688361,8.67042857142857,0.910395,33.785
2014,15/05/2014,135,0,15-May,9,none,out,-1,0,2008,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,17297.457,6918.982,80.293,0,0,73.506,9.466,3.084,6485.106,6488.19,78196.8,0.816,0,0,569.2,233.103,76.433,328.445,0,160.659,160.659,0.147,6576.001,12.466,6588.467,80414.89,0,0,29.193,0.541,1.074,0.127,0.082,4014.87,395.07,0.665,1562.1,7.3,624.8,0,0,21.188,30.542,19.544,86.2,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,569.2,328.445,309.536,470.195,1.742,1.201,0,0,0,,0
2015,15/08/2015,227,2014,15-May,10,sugar,alive,0,457,2014,15/5/2014,135,0,0,348,2015,21,2039,8889.57,7856.55,7151.58,219.677,3818.66,17380,0,0,0,18.481,183.9,172.511,172.511,12.466,6576.001,6588.467,80414.89,0.817,21,2310,446.2,465.799,482.046,267.616,1607.668,311.64,1919.308,3.305,6431.681,3.275,6434.956,77448.026,200,374.369,411.92,12.626,14.969,5.23,2.939,7648.977,397.889,0.985,5959,21.9,2383.6,0,0,17.421,29.234,19.713,83.4,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2756.2,2577.616,947.845,1259.485,32.825,20.199,8.52248744576384,0.114456356145027,7.9593115942029,1.098385,38.187
2016,14/09/2016,258,2015,15-May,10,sugar,alive,1,396,2014,15/8/2015,135,0,0,348,2016,21,2039,7341.41,6493.74,5781.75,176.998,3212.81,15596.5,19838.132,7935.254,90.642,19.426,102.6,61.557,0,3.275,6431.681,6434.956,77448.026,0.809,15,1650,538,312.368,301.379,471.653,1305.402,259.236,1564.638,0.902,6425.982,1.929,6427.912,77545.036,200,272.056,329.987,9.931,12.262,1.639,2.307,7334.917,400.366,0.95,4286.3,15.7,1714.5,0,0,19.103,29.867,19.185,43.6,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2188,2121.653,613.747,872.983,23.832,13.901,8.3424575083673,0.113123930263742,8.42847619047619,0.88499,32.128
2017,14/10/2017,287,2016,15-May,10,sugar,alive,2,395,2014,14/9/2016,135,0,0,348,2017,21,2039,6683.28,5826.62,5213.4,157.919,2607.82,14698.8,16900.457,6760.184,68.87,17.412,101.5,71.172,7.132,1.929,6425.982,6427.912,77545.036,0.811,12,1320,860,345.242,375.149,582.223,1219.237,257.817,1477.054,1.781,6417.321,2.373,6419.694,77487.084,200,280.373,321.695,10.237,2.65,1.831,2.355,7226.074,402.887,0.971,5057.5,18.5,2023,0,0,18.783,30.109,18.59,107.8,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2180,1902.223,720.391,978.208,14.718,4.481,8.30181319435208,0.106914845361104,8.92197740112994,0.789595,26.078
2018,14/11/2018,318,2017,15-May,10,sugar,alive,3,396,2014,14/10/2017,135,0,0,348,2018,21,2039,6587.46,5787.95,5130.67,156.717,2702.75,14567.9,16792.812,6717.124,81.429,18.313,106.3,53.727,0,2.373,6417.321,6419.694,77487.084,0.808,14,1540,742.1,446.546,383.847,419.896,1198.893,242.82,1441.714,3.316,6403.423,3.147,6406.57,77205.567,200,278.692,328.261,15.02,6.086,1.368,3.212,7249.206,405.446,0.94,4024,14.8,1609.6,0,0,18.275,29.723,18.447,130.4,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2282.1,1959.896,830.393,1073.213,22.474,7.454,7.99618959373355,0.10870186458618,7.87522613065327,0.783585,27.028
2019,14/12/2019,348,2018,15-May,10,sugar,alive,4,395,2014,14/11/2018,135,0,0,348,2019,21,2039,5273.22,4606.81,4155.04,127.411,2327.24,11181.7,15803.054,6321.221,84.834,19.567,74.7,63.721,0,3.147,6403.423,6406.57,77205.567,0.806,10,1100,1162.8,727.028,358.497,454.165,915.012,278.342,1193.354,1.926,6371.524,4.443,6375.967,76734.646,200,195.476,334.022,31.123,82.471,0.878,6.208,6445.581,408.043,0.904,3346,12.3,1338.4,0,0,18.589,29.789,17.739,92.8,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2262.8,1554.165,1085.525,1363.867,114.472,83.349,8.19803560111057,0.10676714537346,8.22006451612903,0.637055,23.272
2020,14/05/2020,135,0,15-May,10,none,out,-1,0,2014,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,12348.574,4939.43,58.997,0,0,47.642,0,4.443,6371.524,6375.967,76734.646,0.802,0,0,927.2,311.43,320.844,374.072,0,168.148,168.148,0.738,6442.56,20.897,6463.457,77759.514,0,0,33.056,0.57,1.288,0.269,0.098,3884.009,409.053,0.499,988.5,4.7,395.4,0,0,22.195,31.868,18.943,327.8,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,927.2,374.072,632.274,800.422,2.127,1.557,0,0,0,,0
2021,14/08/2021,226,2020,15-May,11,sugar,alive,0,457,2020,14/5/2020,135,0,0,348,2021,21,2039,7643.1,6720.16,6042.88,184.446,3070.66,16002.2,0,0,0,17.577,161.4,174.42,174.42,20.897,6442.56,6463.457,77759.514,0.801,14,1540,1143.8,672.336,553.657,515.395,1295.671,271.728,1567.398,5.819,6301.677,3.036,6304.713,75802.822,200,353.235,395.483,16.989,28.429,5.342,3.754,5861.375,412.114,0.983,5809.3,21.3,2323.7,0,0,18.007,28.72,16.5,132.4,Burdekin,AyrDPI,Kala,1960,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2683.8,2055.395,1225.993,1497.721,50.76,33.771,8.9737495712503,0.117676556943418,9.2686432160804,0.92223,30.707
1961,15/05/1961,135,0,15-May,0,none,out,-1,0,-1,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.165,0,0,362.2,33.174,64.9,284.298,0,140.661,140.661,2.945,8910.178,277.934,9188.111,105203.304,0,0,291.186,18.426,6.37,0.988,3.814,3043.47,350,0.019,27.4,0.1,11,0,0,19.325,30.363,21.413,63.2,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,362.2,284.298,98.074,238.735,25.784,7.358,0,0,0,,0
1962,15/08/1962,227,1961,15-May,1,sugar,alive,0,457,1961,15/5/1961,135,0,0,348,1962,21,2039,7927.04,6971.09,6247.97,190.98,3181.57,16790.7,0,0,0,17.591,256.3,160.666,160.666,277.934,8910.178,9188.111,105203.304,1.129,16,1760,964.5,508.259,538.762,572.625,1465.463,311.134,1776.597,10.386,8568.781,9.911,8578.692,102711.462,200,491.837,602.14,98.141,254.191,10.229,19.023,6431.505,350,0.967,4883.3,17.9,1953.3,0,0,16.219,28.63,19.583,102.1,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2724.5,2332.625,1047.021,1358.155,362.561,264.42,8.18734258614222,0.107497648594476,8.64162895927602,0.9549,31.816
1963,15/09/1963,258,1962,15-May,1,sugar,alive,1,396,1961,15/8/1962,135,0,0,348,1963,21,2039,6466.14,5713.35,4969.27,151.67,2459.17,14968.7,18422.889,7369.157,103.358,17.043,155.2,61.548,0,9.911,8568.781,8578.692,102711.462,1.091,12,1320,1162.3,626.124,407.321,625.577,1182.242,262.199,1444.442,2.558,8489.347,4.404,8493.751,101945.926,200,337.178,405.162,21.198,13.975,2.364,4.445,7449.699,350,0.93,3792.7,13.9,1517.1,0,0,17.17,29.04,19.287,91.9,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2482.3,1945.577,1033.445,1295.644,37.537,16.339,7.79563080772439,0.105002485388821,8.56892655367231,0.75835,24.592
1964,14/10/1964,288,1963,15-May,1,sugar,alive,2,395,1961,15/9/1963,135,0,0,348,1964,21,2039,6231.43,5428.73,4846.66,146.652,2457.14,13847.7,15947.247,6378.899,95.888,17.709,152,65.962,1.922,4.404,8489.347,8493.751,101945.926,1.08,14,1540,564.7,331.734,318.85,430.777,1206.587,254.164,1460.751,2.449,8406.921,7.186,8414.107,100968.702,200,340.613,400.918,16.249,10.485,2.286,3.52,7668.047,350,0.96,4586.6,16.9,1834.6,0,0,17.853,29.757,19.759,92.7,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2104.7,1970.777,650.584,904.748,29.02,12.771,7.44132897836742,0.100394933838827,7.3694472361809,0.73326,24.571
1965,14/11/1965,318,1964,15-May,1,sugar,alive,3,396,1961,14/10/1964,135,0,0,348,1965,21,2039,6592.26,5838.82,5142.51,158.023,2652,14497.5,15669.158,6267.663,95.462,17.742,148.8,59.327,0,7.186,8406.921,8414.107,100968.702,1.068,14,1540,827.8,512.559,397.436,393.761,1185.028,277.233,1462.261,3.841,8321.139,6.425,8327.564,99971.651,200,325.129,392.53,27.121,19.364,2.976,5.508,7406.631,350,0.943,4103.5,15.1,1641.4,0,0,17.49,29.079,20.228,107.4,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2367.8,1933.761,909.995,1187.228,49.461,22.34,8.17179579068975,0.108067574803677,7.94085427135678,0.790115,26.52
1966,14/12/1966,348,1965,15-May,1,sugar,alive,4,395,1961,14/11/1965,135,0,0,348,1966,21,2039,6626.82,5784.3,5120.75,156.957,2727.61,15060.7,15810.875,6324.35,92.858,18.475,155.9,54.87,0,6.425,8321.139,8327.564,99971.651,1.056,13,1430,475,187.534,277.496,381.664,1126.533,296.262,1422.795,2.428,8236.377,6.815,8243.192,98846.284,200,326.804,399.768,35.482,8.046,1.751,7.063,7646.626,350,0.901,3303.7,12.2,1321.5,0,0,18.277,29.054,19.682,102.9,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,1905,1811.664,465.03,761.292,45.279,9.797,8.66369260525131,0.110315962594752,8.34877659574468,0.784785,27.276
1967,15/05/1967,135,0,15-May,1,none,out,-1,0,1961,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,15609.719,6243.888,83.647,0,0,72.045,8.005,6.815,8236.377,8243.192,98846.284,1.044,0,0,488.3,116.773,130.202,264.515,0,150.429,150.429,0.226,8295.555,58.013,8353.569,99827.959,0,0,70.18,1.249,0.599,0.124,0.2,4648.31,350,0.604,1322.7,7.1,529.1,0,0,20.819,30.991,20.168,154.9,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,488.3,264.515,246.975,397.404,1.972,0.723,0,0,0,,0
1968,14/08/1968,227,1967,15-May,2,sugar,alive,0,457,1967,15/5/1967,135,0,0,348,1968,21,2039,8230.56,7265.72,6576.41,201.485,3324.09,16541.5,0,0,0,17.393,206.6,162.941,162.941,58.013,8295.555,8353.569,99827.959,1.04,15,1650,1683.8,994.2,753.05,593.435,1380.358,302.621,1682.979,6.758,8090.195,6.364,8096.559,97077.919,200,418.88,473.707,26.96,57.652,4.527,5.701,7094.494,350,0.983,5817.8,21.4,2327.1,0,0,17.428,27.946,19.036,187.9,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3333.8,2243.435,1747.25,2049.871,89.139,62.179,8.98109372457861,0.119719259717442,9.59452380952381,1.007425,33.241
1969,14/09/1969,257,1968,15-May,2,sugar,alive,1,396,1967,14/8/1968,135,0,0,348,1969,21,2039,6392.15,5548,4935.39,149.31,2531.63,14567.6,19005.466,7602.187,102.306,17.955,135.4,66.513,2.473,6.364,8090.195,8096.559,97077.919,1.025,17,1870,202.9,258.52,324.465,187.996,1236.623,269.625,1506.247,1.546,8023.39,5.212,8028.602,96404.606,200,322.046,380.999,14.951,13.909,2.783,3.288,7357.162,350,0.958,4522.7,16.6,1809.1,0,0,17.462,29.388,20.407,46.5,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2072.9,2057.996,582.985,852.61,31.643,16.692,7.25511614211106,0.0991271683860615,6.43577586206897,0.74655,25.316
1970,14/10/1970,287,1969,15-May,2,sugar,alive,2,395,1967,14/9/1969,135,0,0,348,1970,21,2039,6659,5846.92,5159.21,157.017,2649.65,14997.9,16226.771,6490.709,89.034,17.856,137.7,50.181,0,5.212,8023.39,8028.602,96404.606,1.019,16,1760,674.6,449.966,445.518,359.545,1249.934,282.574,1532.508,3.841,7954.769,4.923,7959.692,95627.822,200,321.761,387.948,20.525,13.132,2.6,4.3,7591.32,350,0.953,4369.1,16.1,1747.7,0,0,17.812,29.536,20.631,133.6,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2434.6,2119.545,895.484,1178.058,36.257,15.732,7.40805219988252,0.102457540189023,7.10484162895928,0.785085,26.497
1971,14/11/1971,318,1970,15-May,2,sugar,alive,3,396,1967,14/10/1970,135,0,0,348,1971,21,2039,6696.46,5914.33,5210.1,159.648,2647.43,14863.6,16461.967,6584.787,91.201,17.497,130.8,56.788,0,4.923,7954.769,7959.692,95627.822,1.01,10,1100,1243.3,440.04,437.811,817.023,1178.855,279.102,1457.957,5.15,7895.783,6.176,7901.958,94907.348,200,310.168,374.41,22.496,12.981,2.382,4.635,7577.178,350,0.935,3907,14.4,1562.8,0,0,17.821,28.99,19.978,220,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2343.3,1917.023,877.851,1156.953,37.859,15.363,8.32791260198756,0.10950117184526,10.2998709677419,0.79824,26.474
1972,13/12/1972,348,1971,15-May,2,sugar,alive,4,395,1967,14/11/1971,135,0,0,348,1972,21,2039,5972.3,5240.04,4713.16,145.053,2810.62,12591.4,15955.013,6382.005,90.828,20.933,84.1,64.28,0.24,6.176,7895.783,7901.958,94907.348,1.001,12,1320,1357,780.838,530.161,477.208,1066.814,294.18,1360.993,2.739,7829.086,7.004,7836.09,94060.954,200,216.025,374.124,23.505,107.181,4.094,4.796,7188.741,350,0.888,3126.4,11.5,1250.5,0,0,17.058,28.895,20.127,206.2,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2677,1797.208,1310.999,1605.179,134.78,111.275,8.07101904732229,0.106578799450107,8.19508474576271,0.725265,28.106
1973,15/05/1973,135,0,15-May,2,none,out,-1,0,1967,0.000,135,0,0,348,-1,21,2039,0,0,0,0,0,0,13360.145,5344.058,66.58,0,0,69.287,5.247,7.004,7829.086,7836.09,94060.954,0.991,0,0,905.3,456.042,131.494,432.98,0,212.1,212.1,0.25,7895.306,30.775,7926.081,95227.761,0,0,42.401,1.704,1.72,0.062,0.217,4179.573,350,0.457,872.2,4.3,348.9,0,0,21.55,30.636,19.418,108.5,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,905.3,432.98,587.536,799.636,3.486,1.782,0,0,0,,0
1974,15/08/1974,227,1973,15-May,3,sugar,alive,0,457,1973,15/5/1973,135,0,0,348,1974,21,2039,7415.34,6525.79,5925.59,180.985,2813.01,14897.5,0,0,0,16.218,202.5,174.951,174.951,30.775,7895.306,7926.081,95227.761,0.991,9,990,2074.3,1065.293,617.555,909.731,1203.243,292.766,1496.009,8.594,7703.81,6.403,7710.213,92445.696,200,407.156,447.485,24.372,25.305,4.967,5.153,6743.643,350,0.978,5457.7,20,2183.1,0,0,17.369,28.049,17.712,152.9,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,3064.3,1899.731,1682.848,1975.614,54.644,30.272,9.52687512074078,0.120978550262732,12.5684027777778,0.904925,28.13
1975,15/09/1975,258,1974,15-May,3,sugar,alive,1,396,1973,15/8/1974,135,0,0,348,1975,21,2039,7231.31,6436.29,5551.71,170.37,2804.01,16796,17301.907,6920.764,98.208,17.344,133,60.395,0,6.403,7703.81,7710.213,92445.696,0.976,13,1430,790.6,354.472,306.617,591.564,1240.193,280.056,1520.249,2.26,7650.467,3.398,7653.865,91969.313,200,311.424,359.565,14.781,13.306,2.156,3.249,7038.075,350,0.942,4079.4,15,1631.7,0,0,17.942,28.649,19.642,65,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2220.6,2021.564,661.089,941.145,30.243,15.462,8.42763325820998,0.112067167944199,9.06223404255319,0.85185,28.04
1976,14/10/1976,288,1975,15-May,3,sugar,alive,2,395,1973,15/9/1975,135,0,0,348,1976,21,2039,6177.28,5436.76,4863.5,148.742,2571.05,13137.8,17744.071,7097.628,87.133,18.361,100.3,99.657,35.617,3.398,7650.467,7653.865,91969.313,0.972,9,990,1890.9,1018.68,615.059,702.482,1025.369,273.654,1299.023,4.35,7614.018,4.931,7618.948,91627.927,200,253.626,347.589,18.731,39.613,7.913,3.91,7013.707,350,0.949,4240.2,15.6,1696.1,0,0,17.632,28.358,19.627,179.8,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2880.9,1692.482,1633.739,1907.393,66.257,47.526,8.78839479533608,0.114502976467699,10.3293055555556,0.74371,25.711
1977,14/11/1977,318,1976,15-May,3,sugar,alive,3,396,1973,14/10/1976,135,0,0,348,1977,21,2039,6657.89,5909.11,5216.68,160.423,2650.12,14412.1,14771.316,5908.526,70.832,17.419,117,47.795,0,4.931,7614.018,7618.948,91627.927,0.965,11,1210,1378.2,601.914,628.708,605.074,1073.415,282.171,1355.586,4.968,7556.754,4.588,7561.343,90957.252,200,286.509,360.081,24.568,26.898,1.605,5.006,7081.686,350,0.944,4126.4,15.2,1650.6,0,0,18.13,28.51,19.993,170.6,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2588.2,1815.074,1230.622,1512.793,53.071,28.503,8.83837242999459,0.118342178216653,9.66403614457831,0.802115,26.501
1978,14/12/1978,348,1977,15-May,3,sugar,alive,4,395,1973,14/11/1977,135,0,0,348,1978,21,2039,7541.97,6690.12,5847.57,180.267,3137.86,16944,15757.729,6303.093,83.697,18.51,123,49.786,0,4.588,7556.754,7561.343,90957.252,0.957,11,1210,1119.5,347.534,397.792,772.107,1213.591,286.919,1500.51,2.294,7507.807,1.975,7509.783,90347.24,200,299.663,361.312,22.056,17.194,1.648,4.546,7527.79,350,0.925,3691.5,13.6,1476.6,0,0,18.352,28.532,20.279,150.6,Burdekin,AyrDPI,Kala,1961,Furrow,BareFallow,77,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15MayV1R4,T2,2329.5,1982.107,745.326,1032.245,40.898,18.842,9.09471587558089,0.120137153367855,10.8594578313253,0.901335,31.379
