year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
1990,14/09/1990,257,1989,15-Apr,6,sugar,alive,2,396,1987,14/8/1989,105,0,0,318,1990,21,2039,6252,5556.61,4760.45,145.661,2716.63,14915.4,16397.975,6559.19,82.699,20.04,94.1,65.223,65.223,1.122,8875.733,8876.855,139169.808,0.72,11,1210,1288.6,195.752,962.288,630.621,1040.894,302.493,1343.387,6.258,8870.035,1.086,8871.121,138559.795,200,257.384,302.108,24.307,0.066,3.75,4.922,6905.231,350.712,0.944,4107.3,15.1,1642.9,0,0,17.279,28.597,19.939,103,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2498.6,1840.621,1158.04,1460.533,28.123,3.816,7.91368782601089,0.108428174457546,8.77475903614458,0.728305,27.166
1991,14/10/1991,287,1990,15-Apr,6,sugar,alive,3,395,1987,14/9/1990,105,0,0,318,1991,21,2039,6299.7,5568.1,4754.77,144.906,2848.06,15449.3,16169.331,6467.734,79.465,21.275,92.9,62.396,62.396,1.086,8870.035,8871.121,138559.795,0.717,13,1430,1680.4,421.883,1397.136,367.519,1044.807,258.892,1303.699,12.39,8868.486,1.211,8869.697,137855.208,200,256.955,303.834,19.961,0.102,6.666,4.134,7208.845,352.383,0.945,4134.1,15.2,1653.6,0,0,17.386,28.895,19.58,204.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,3110.4,1797.519,1819.019,2077.911,26.729,6.768,8.06144469126613,0.111149889660113,7.70776595744681,0.72453,28.481
1992,13/11/1992,318,1991,15-Apr,6,sugar,alive,4,396,1987,14/10/1991,105,0,0,318,1992,21,2039,6669.77,5900.84,5125.08,156.685,3125.28,15446.9,16645.886,6658.354,80.376,21.634,105,50.078,50.078,1.211,8868.486,8869.697,137855.208,0.715,12,1320,659.3,2.753,558.265,469.913,1107.483,312.34,1419.823,4.587,8850.822,1.181,8852.003,136746.234,200,272.746,324.89,22.022,0.003,7.81,4.563,7831.513,354.083,0.95,4278.3,15.7,1711.3,0,0,18.342,29.501,20.919,122.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1979.3,1789.913,561.018,873.358,29.835,7.813,8.75377741823206,0.110355304851379,8.85225988700565,0.783425,31.253
1993,15/04/1993,105,0,15-Apr,6,none,out,-1,0,1987,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16766.413,6706.565,80.27,0,0,48.54,48.54,1.181,8850.822,8852.003,136746.234,0.713,0,0,402.2,0.001,110.721,291.478,0,219.62,219.62,5.214,8936.26,21.31,8957.57,138568.918,0,0,24.345,0.295,0,0.222,0.062,4390.552,354.757,0,0.6,0,0.2,0,0,21.276,31.26,21.924,72,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,402.2,291.478,110.722,330.342,0.517,0.222,0,0,0,,0
1994,15/07/1994,196,1993,15-Apr,7,sugar,alive,0,456,1993,15/4/1993,105,0,0,318,1994,21,2039,7749.14,6922.1,6048.62,186.356,3745.94,17005.2,0,0,0,21.824,180.6,120.398,120.398,21.31,8936.26,8957.57,138568.918,0.713,18,1980,465.6,2.475,900.843,380.634,1214.267,383.607,1597.874,19.8,8791.187,1.922,8793.108,133249.592,200,370.772,388.026,16.019,0.006,16.616,3.748,8663.163,356.78,0.973,5137.4,18.8,2055,0,0,17.896,28.846,19.367,46.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2445.6,2360.634,903.318,1286.925,32.641,16.622,7.89431991575145,0.1166274687491,7.66897119341564,0.93178,37.459
1995,15/08/1995,227,1994,15-Apr,7,sugar,alive,1,396,1993,15/7/1994,105,0,0,318,1995,21,2039,6838.75,6076.47,5235.8,160.371,3088.55,16029.5,18821.232,7528.493,93.743,20.788,114,64.807,64.807,1.922,8791.187,8793.108,133249.592,0.701,15,1650,482.2,0.001,691.204,363.629,1097.452,316.369,1413.821,8.818,8773.658,1.656,8775.313,131483.348,200,278.187,322.235,14.467,0,7.254,3.257,8348.979,358.569,0.943,4082.7,15,1633.1,0,0,18.082,29.062,20.474,55.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2132.2,2013.629,691.205,1007.574,21.721,7.254,7.96427743144343,0.113430908155983,7.63671428571429,0.801855,30.886
1996,14/09/1996,258,1995,15-Apr,7,sugar,alive,2,396,1993,15/8/1995,105,0,0,318,1996,21,2039,6983.72,6192.65,5399.38,165.001,3316.51,15843.3,17095.416,6838.167,73.507,21.823,116.9,91.983,91.983,1.656,8773.658,8775.313,131483.348,0.703,14,1540,564.9,58.922,647.894,372.375,1136.589,295.04,1431.629,6.796,8744.352,1.197,8745.55,130966.022,200,289.751,337.789,17.169,0.334,9.268,3.635,7600.177,360.388,0.957,4501,16.5,1800.4,0,0,19.055,29.44,20.405,107,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2104.9,1912.375,706.816,1001.856,26.771,9.602,8.62806719393424,0.115254021817105,8.29150753768844,0.825005,33.165
1997,14/10/1997,287,1996,15-Apr,7,sugar,alive,3,395,1993,14/9/1996,105,0,0,318,1997,21,2039,7802.33,7006.04,5992.11,184.955,3563.09,18102.2,17292.648,6917.059,76.565,20.795,107.8,58.438,58.438,1.197,8744.352,8745.55,130966.022,0.701,11,1210,962.4,40.374,745.282,518.985,1095.097,284.182,1379.278,8.464,8737.233,1.153,8738.386,130853.14,200,281.641,318.852,12.463,0.026,3.808,2.739,7384.921,362.245,0.954,4385.1,16.1,1754,0,0,19.379,28.509,20.519,116.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2172.4,1728.985,785.656,1069.838,16.297,3.834,10.6973166337475,0.134095519539933,11.1418674698795,0.924775,35.631
1998,17/11/1998,321,1997,15-Apr,7,sugar,alive,4,399,1993,14/10/1997,105,0,3,318,1998,18,2039,7947.76,7079.48,6130.77,188.703,3723.65,18169.9,19114.256,7645.702,82.545,21.371,97.3,65.904,65.904,1.153,8737.233,8738.386,130853.14,0.7,11,1210,1256.5,118.558,884.94,734.517,1106.272,265.612,1371.884,4.698,8732.292,1.545,8733.837,130751.684,200,267.527,328.211,27.762,0.143,5.47,5.39,7991.607,364.151,0.942,4058.4,14.9,1623.4,0,0,20.768,29.07,19.388,189.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2466.5,1944.517,1003.498,1269.11,33.375,5.613,9.70436360288956,0.137550259351374,11.3676506024096,0.943515,37.236
1999,15/04/1999,105,0,15-Apr,7,none,out,-1,0,1993,0.000,105,0,3,321,-1,18,2042,0,0,0,0,0,0,18894.089,7557.637,74.173,0,0,157.024,157.024,1.545,8732.292,8733.837,130751.684,0.697,0,0,719.4,106,290.469,386.627,0,322.361,322.361,11.666,8829.447,14.747,8844.194,133558.373,0,0,24.674,1.123,0.112,1.191,0.113,4558.925,364.878,0,0.4,0,0.2,0,0,23.435,31.177,20.346,98.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,719.4,386.627,396.469,718.83,2.426,1.303,0,0,0,,0
2000,14/07/2000,196,1999,15-Apr,8,sugar,alive,0,456,1999,15/4/1999,105,0,0,318,2000,21,2039,8934.39,8002.86,7053.92,218.34,3849.34,18804.7,0,0,0,18.785,179.8,157.593,157.593,14.747,8829.447,8844.194,133558.373,0.699,13,1430,1568.6,194.375,1335.728,786.351,1196.001,356.6,1552.602,20.359,8682.288,2.208,8684.496,129770.401,200,369.285,391.574,17.002,0.199,15.331,3.876,7392.082,367.113,0.98,5580.6,20.4,2232.3,0,0,18.528,27.801,18.606,136,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2998.6,2216.351,1530.103,1886.703,32.532,15.53,9.85132770035071,0.140628441802857,11.613829787234,1.0917,38.493
2001,14/08/2001,226,2000,15-Apr,8,sugar,alive,1,396,1999,14/7/2000,105,0,0,318,2001,21,2039,6820.96,6028.57,5250.47,160.573,3112.92,15704.8,20727.5,8291.001,93.019,20.945,100.8,73.489,73.489,2.208,8682.288,8684.496,129770.401,0.688,13,1430,561.9,5.577,629.745,454.437,1069.36,304.28,1373.64,6.208,8679.752,1.031,8680.783,129937.043,200,270.956,314.864,11.746,0.002,6.05,2.666,6924.438,369.092,0.944,4124.3,15.1,1649.7,0,0,17.687,28.838,19.812,52,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1991.9,1884.437,635.322,939.602,17.798,6.052,8.52100653935367,0.116895984391835,8.5411170212766,0.802865,31.129
2002,14/09/2002,257,2001,15-Apr,8,sugar,alive,2,396,1999,14/8/2001,105,0,0,318,2002,21,2039,6578.39,5834.69,5021.04,153.197,3160.38,15573.5,16854.718,6741.888,72.095,22.474,100.4,56.43,56.43,1.031,8679.752,8680.783,129937.043,0.69,13,1430,810.4,22.19,779.427,358.226,1150.703,286.528,1437.231,5.624,8673.172,1.151,8674.323,129797.435,200,267.396,316.056,19.043,0.009,5.429,3.998,7107.934,371.106,0.951,4315.2,15.8,1726.1,0,0,18.187,30.127,20.983,206,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2240.4,1788.226,801.617,1088.145,24.481,5.438,8.56698202576184,0.106591772651717,8.14877659574468,0.765985,31.604
2003,14/10/2003,287,2002,15-Apr,8,sugar,alive,3,395,1999,14/9/2002,105,0,0,318,2003,21,2039,6877.32,6103.63,5260.41,160.808,3201.55,16169.1,16905.332,6762.133,75.574,21.588,102.9,57.983,57.983,1.151,8673.172,8674.323,129797.435,0.689,14,1540,462,39.612,493.374,311.017,1172.918,282.852,1455.77,3.623,8668.187,1.739,8669.926,129694.094,200,267.35,316.616,19.375,0.011,5.564,4.082,7135.364,373.156,0.954,4409.4,16.2,1763.7,0,0,18.19,29.917,21.248,51,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2002,1851.017,532.986,815.838,24.95,5.575,8.68754852062407,0.110462504379126,8.0808040201005,0.80404,32.016
2004,13/11/2004,318,2003,15-Apr,8,sugar,alive,4,396,1999,14/10/2003,105,0,0,318,2004,21,2039,7065.77,6304.71,5413.57,166.191,3379.99,16522,17491.717,6996.686,77.1,22.116,100.4,71.227,71.227,1.739,8668.187,8669.926,129694.094,0.688,14,1540,725.2,38.214,763.935,440.369,1180.672,296.62,1477.292,6.414,8658.009,1.199,8659.208,129570.806,200,270.392,322.603,20.406,0.012,8.963,4.182,7286.638,375.235,0.949,4246.1,15.6,1698.4,0,0,18.512,29.868,20.87,173.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2265.2,1980.369,802.149,1098.769,29.381,8.975,8.39192089958993,0.112497055423031,8.35130653266332,0.830955,33.8
2005,15/04/2005,105,0,15-Apr,8,none,out,-1,0,1999,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17652.89,7061.156,80.595,0,0,56.987,56.987,1.199,8658.009,8659.208,129570.806,0.685,0,0,632.4,0.001,400.334,232.066,0,166.335,166.335,18.745,8757.113,11.667,8768.779,132610.032,0,0,12.058,0.067,0,0.119,0.026,3585.251,376.057,0.001,0.9,0,0.4,0,0,22.275,32.232,22.042,143.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,632.4,232.066,400.335,566.67,0.186,0.119,0,0,0,,0
2006,15/07/2006,196,2005,15-Apr,9,sugar,alive,0,456,2005,15/4/2005,105,0,0,318,2006,21,2039,7511.87,6732.66,5866.71,181.05,3518.87,16451.7,0,0,0,21.006,181.4,122.718,122.718,11.667,8757.113,8768.779,132610.032,0.686,15,1650,961.7,22.67,1111.531,552.181,1163.633,372.082,1535.715,20.145,8602.635,2.003,8604.638,128468.478,200,364.231,400.606,19.811,0.405,18.757,4.422,7526.752,378.522,0.958,4539.6,16.6,1815.8,0,0,18.53,29.09,18.768,178.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2611.7,2202.181,1134.201,1506.283,38.973,19.162,8.22139506244037,0.117892968421875,8.62142857142857,0.90525,35.189
2007,15/08/2007,227,2006,15-Apr,9,sugar,alive,1,396,2005,15/7/2006,105,0,0,318,2007,21,2039,6560.76,5826.73,5033.04,154.217,2920.05,15277.2,17842.551,7137.021,86.159,20.39,98.8,64.503,64.503,2.003,8602.635,8604.638,128468.478,0.677,13,1430,967.8,53.764,977.358,554.339,1052.562,308.816,1361.378,12.35,8600.171,1.076,8601.248,128665.541,200,253.023,296.68,16.021,0.012,12.889,3.528,6061.408,380.697,0.944,4108.6,15.1,1643.4,0,0,17.271,28.395,19.639,130.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2397.8,1984.339,1031.122,1339.938,28.922,12.901,7.77170634654664,0.113280073572513,8.20303191489362,0.771085,29.201
2008,14/09/2008,258,2007,15-Apr,9,sugar,alive,2,396,2005,15/8/2007,105,0,0,318,2008,21,2039,6839.92,6087.06,5267.54,161.306,3123.48,15723.8,16477.948,6591.179,73.505,20.917,86.4,69.804,69.804,1.076,8600.171,8601.248,128665.541,0.679,10,1100,1334.1,165.907,890.099,646.47,1106.116,284.57,1390.686,12.076,8609.043,0.913,8609.956,128912.531,200,247.717,293.392,22.226,0.028,3.478,4.447,6420.079,382.903,0.963,4700.6,17.2,1880.2,0,0,17.841,28.663,19.218,108.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2434.1,1746.47,1056.006,1340.576,25.732,3.506,9.2361162802682,0.115990237911362,10.4068387096774,0.80653,31.235
2009,14/10/2009,287,2008,15-Apr,9,sugar,alive,3,395,2005,14/9/2008,105,0,0,318,2009,21,2039,6639.08,5884.42,5046.36,154.014,2986.28,15927.2,17360.757,6944.303,75.283,20.949,93.1,57.213,57.213,0.913,8609.043,8609.956,128912.531,0.678,11,1210,1789.1,262.511,1347.107,591.941,1110.955,281.254,1392.209,22.652,8609.057,1.272,8610.329,128834.429,200,261.404,306.771,17.247,0.027,5.906,3.609,7025.46,385.15,0.952,4352.2,16,1740.9,0,0,18.502,29.563,19.422,197.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2999.1,1801.941,1609.618,1890.872,23.18,5.933,8.54711669249992,0.110625631640077,9.27795180722892,0.77007,29.863
2010,27/11/2010,331,2009,15-Apr,9,sugar,alive,4,409,2005,14/10/2009,105,0,13,318,2010,14,2039,7475.34,6644.59,5686.37,174.165,3183.66,17889.7,17237.534,6895.014,76.936,19.584,102.8,54.488,54.488,1.272,8609.057,8610.329,128834.429,0.676,10,1100,1502.3,168.557,932.594,824.535,1140.118,267.226,1407.344,6.834,8600.156,1.397,8601.552,128722.122,200,274.885,323.162,18.772,0.036,5.949,3.989,7476.595,387.51,0.946,4170.1,15.3,1668,0,0,19.486,29.17,18.173,135.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2602.3,1924.535,1101.151,1368.377,24.757,5.985,9.0497185034307,0.123754391250469,11.2364516129032,0.870825,31.837
2011,15/04/2011,105,0,15-Apr,9,none,out,-1,0,2005,0.000,105,0,13,331,-1,14,2052,0,0,0,0,0,0,18750.792,7500.317,80.511,0,0,148.294,148.294,1.397,8600.156,8601.552,128722.122,0.674,0,0,1001.9,164.802,432.748,478.633,0,366.758,366.758,19.262,8698.63,8.207,8706.837,131952.615,0,0,18.114,1.417,0.125,0.706,0.112,3615.953,388.328,0,0.2,0,0.1,0,0,22.909,30.777,17.896,75.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1001.9,478.633,597.55,964.308,2.248,0.831,0,0,0,,0
2012,20/07/2012,202,2011,15-Apr,10,sugar,alive,0,462,2011,15/4/2011,105,0,6,318,2012,15,2039,7757.74,6947.15,6053.24,186.552,3439.18,17045,0,0,0,19.776,169.5,185.886,185.886,8.207,8698.63,8706.837,131952.615,0.676,14,1540,1178.8,138.614,1049.66,737.908,1211.552,350.893,1562.444,17.848,8563.226,2.109,8565.334,127942.646,200,351.266,379.175,16.148,0.1,13.923,3.674,7453.188,391.055,0.971,5060.9,18.5,2024.3,0,0,17.126,28.365,18.477,197.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2718.8,2277.908,1188.274,1539.167,30.171,14.023,8.18961959833321,0.119397559208522,9.37447236180904,0.93276,34.392
2013,20/08/2013,232,2012,15-Apr,10,sugar,alive,1,396,2011,20/7/2012,105,0,6,324,2013,15,2045,6598.01,5826.83,5018.71,153.185,2932.49,15793,18789.999,7516.002,88.96,20.646,98.7,153.968,153.968,2.109,8563.226,8565.334,127942.646,0.667,14,1540,535.4,23.291,791.664,313.339,1051.768,297.581,1349.349,9.807,8560.555,1.262,8561.818,128067.59,200,259.861,299.649,9.575,0.099,13.867,2.266,6384.059,393.433,0.943,4097.4,15,1639,0,0,17.679,28.824,19.993,178.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2075.4,1853.339,814.955,1112.536,23.541,13.966,8.26535242608071,0.113525114703461,7.69773869346734,0.765925,29.325
2014,20/09/2014,263,2013,15-Apr,10,sugar,alive,2,396,2011,20/8/2013,105,0,6,324,2014,15,2045,6991.14,6262.87,5381.74,165.647,3197.31,16094,16906.846,6762.738,72.751,20.841,94.1,65.065,65.065,1.262,8560.555,8561.818,128067.59,0.669,11,1210,729,30.671,515.256,503.969,1113.498,280.342,1393.839,3.129,8563.094,1.09,8564.184,128171.632,200,256.303,304.306,19.43,0.01,5.302,4.048,6720.539,395.848,0.945,4134.4,15.2,1653.8,0,0,17.965,29.123,19.977,86.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1939,1713.969,545.927,826.269,24.742,5.312,9.66452718806466,0.118842276618749,9.97873493975904,0.828235,31.973
2015,20/10/2015,293,2014,15-Apr,10,sugar,alive,3,395,2011,20/9/2014,105,0,6,324,2015,15,2045,6561.22,5791.52,5064.95,154.195,3134.63,14962.7,17194.21,6877.684,73.738,22.105,96.4,64.3,64.3,1.09,8563.094,8564.184,128171.632,0.669,15,1650,372,47.049,568.597,228.648,1144.016,282.561,1426.578,4.891,8564.507,0.833,8565.34,128277.452,200,263.834,309.987,16.823,0.01,4.989,3.547,6983.784,398.3,0.96,4588.6,16.8,1835.4,0,0,18.44,30.097,20.852,83.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2022,1878.648,615.646,898.207,21.822,4.999,8.20776430709744,0.108087325053379,7.34261904761905,0.770975,31.346
2016,19/11/2016,324,2015,15-Apr,10,sugar,alive,4,396,2011,20/10/2015,105,0,6,324,2016,15,2045,6649.65,5877.92,5049.06,153.936,2933.31,16005.8,16618.598,6647.44,75.291,20.538,107,44.078,44.078,0.833,8564.507,8565.34,128277.452,0.668,12,1320,604.8,0.095,498.126,496.501,1110.215,292.728,1402.943,3.678,8548.865,1.817,8550.682,127910.327,200,276.242,328.735,20.614,0,6.098,4.299,7461.724,400.784,0.933,3851.7,14.1,1540.7,0,0,19.741,30.295,19.215,43.6,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1924.8,1816.501,498.221,790.949,26.712,6.098,8.47431407965093,0.109723630967188,8.69694915254237,0.76968,29.333
2017,15/04/2017,105,0,15-Apr,10,none,out,-1,0,2011,0.000,105,0,6,324,-1,15,2045,0,0,0,0,0,0,16878.859,6751.544,79.133,0,0,67.715,67.715,1.817,8548.865,8550.682,127910.327,0.665,0,0,617.6,0.001,280.28,337.32,0,257.753,257.753,13.296,8651.375,8.477,8659.852,130832.968,0,0,13.313,0.509,0,0.738,0.052,3442.588,401.725,0,0.4,0,0.2,0,0,22.757,32.21,19.61,106.2,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,617.6,337.32,280.281,538.034,1.247,0.738,0,0,0,,0
2018,15/07/2018,196,2017,15-Apr,11,sugar,alive,0,456,2017,15/4/2017,105,0,0,318,2018,21,2039,6770.7,6022.76,5246.78,161.027,3152.94,15239.2,0,0,0,21.184,172.8,147.282,147.282,8.477,8651.375,8659.852,130832.968,0.667,15,1650,863.5,67.521,1072.342,452.552,1121.056,337.001,1458.058,21.498,8500.263,2.137,8502.4,126883.722,200,351.045,392.834,20.247,0.225,22.529,4.459,7127.415,404.661,0.95,4288.2,15.7,1715.3,0,0,17.714,29.216,17.024,130.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2513.5,2102.552,1139.863,1476.864,43.001,22.754,7.65864530342175,0.110439365237871,7.66795238095238,0.805135,31.529
2019,15/08/2019,227,2018,15-Apr,11,sugar,alive,1,396,2017,15/7/2018,105,0,0,318,2019,21,2039,5748.23,5042.66,4347.92,131.617,2253.69,14003.1,16598.312,6639.325,85.553,18.161,103.1,62.862,62.862,2.137,8500.263,8502.4,126883.722,0.658,10,1100,1209.8,143.084,924.997,598.863,959.144,286.5,1245.643,11.128,8488.657,1.106,8489.763,126876.533,200,265.35,305.7,16.621,0.025,6.485,3.693,5968.201,407.247,0.929,3773.9,13.8,1509.5,0,0,18.203,29.367,17.12,92.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2309.8,1698.863,1068.081,1354.581,23.131,6.51,7.74735808596691,0.105661895101566,8.49141935483871,0.658085,22.537
2020,14/09/2020,258,2019,15-Apr,11,sugar,alive,2,396,2017,15/8/2019,105,0,0,318,2020,21,2039,6196.93,5441.17,4746.52,144.033,2580.68,14504.1,15110.387,6044.154,81.939,19.138,91,58.939,58.939,1.106,8488.657,8489.763,126876.533,0.66,11,1210,1063.1,118.474,824.259,540.547,1067.114,267.627,1334.741,10.779,8492.405,0.927,8493.333,127048.463,200,249.012,294.816,20.885,0.026,6.126,4.373,6014.065,409.864,0.954,4405.2,16.2,1762.1,0,0,18.062,29.688,18.83,327.8,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2273.1,1750.547,942.733,1210.36,27.037,6.152,8.22788534098199,0.107910823148461,8.67668674698795,0.720165,25.807
2021,14/10/2021,287,2020,15-Apr,11,sugar,alive,3,395,2017,14/9/2020,105,0,0,318,2021,21,2039,6026.89,5320.48,4527.04,137.691,2477.64,14998.6,16072.858,6429.143,78.537,19.233,89.4,54.564,54.564,0.927,8492.405,8493.333,127048.463,0.66,10,1100,1075.7,245.964,715.339,477.776,952.182,259.825,1212.007,4.041,8491.485,1.172,8492.657,126989.406,200,251.213,301.74,23.101,0.028,6.408,4.763,6453.33,412.526,0.928,3766.1,13.8,1506.4,0,0,19.13,29.427,17.353,132.4,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2175.7,1577.776,961.303,1221.128,29.537,6.436,8.72690419932868,0.113605779504574,8.88329032258065,0.688455,24.776
1958,15/04/1958,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,873.2,0,526.966,346.234,0,207.911,207.911,24.509,9505.942,29.872,9535.814,141810.07,0,0,35.28,6.619,0,1.624,1.089,1012.41,350,0,0.7,0,0.3,0,0,22.648,31.427,18.114,136.1,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,873.2,346.234,526.966,734.877,8.243,1.624,0,0,0,,0
1959,15/07/1959,196,1958,15-Apr,1,sugar,alive,0,456,1958,15/4/1958,105,0,0,318,1959,21,2039,7166.48,6389.23,5541.87,170.644,3319.12,16246.1,0,0,0,21.024,137.6,167.873,167.873,29.872,9505.942,9535.814,141810.07,0.884,13,1430,956.1,38.549,943.083,635.715,1146.592,361.059,1507.652,18.065,9420.361,0.756,9421.117,141311.479,200,297.6,319.607,31.949,0.302,19.194,6.767,3401.952,350,0.972,5105.2,18.7,2042.1,0,0,17.24,28.305,18.8,162.8,Burdekin,AyrDPI,Mulg,1958,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2386.1,2065.715,981.632,1342.691,51.445,19.496,8.26077169406235,0.113185270871527,9.0768085106383,0.85322,33.191
