year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1976,14/09/1976,258,1975,15-Apr,3,sugar,alive,2,396,1973,15/8/1975,105,0,0,318,1976,21,2039,6207.64,5562.48,4814.52,148.5,2788.68,,16852.793,6741.117,68.831,20.198,82.88,82.88,1.627,9228.82,9230.446,149025.301,0.786,16,2240,1963.5,634.733,2242.791,736.973,1032.07,316.014,1348.083,12.672,9221.62,1.265,9222.885,149268.16,200,222.407,301.593,42.413,0.013,22.736,8.302,6398.469,350,0.914,3501.9,12.8,1400.8,0,0,17.532,28.198,19.227,179.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4203.5,2976.973,2877.524,3193.538,65.162,22.749,4.98828843929723,0.11015642211941,5.52044609665428,0.7425,27.887,999
1977,14/10/1977,287,1976,15-Apr,3,sugar,alive,3,395,1973,14/9/1976,105,0,0,318,1977,21,2039,7192.91,6486.5,5551.71,171.661,2974.25,,14818.223,5927.288,60.979,18.411,60.773,60.773,1.265,9221.62,9222.885,149268.16,0.78,19,2660,1378.2,305.148,2276.13,538.24,1155.21,292.393,1447.603,11.82,9203.46,1.275,9204.735,149191.407,200,253.542,316.472,32.89,0.007,12.968,6.631,6707.226,350,0.945,4134,15.2,1653.6,0,0,17.938,28.404,19.747,170.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4038.2,3198.24,2581.278,2873.671,45.865,12.975,5.36735829706339,0.118582926396256,5.5196463022508,0.858305,29.742,999
1978,14/11/1978,318,1977,15-Apr,3,sugar,alive,4,396,1973,14/10/1977,105,0,0,318,1978,21,2039,7762.66,6991.32,6076.63,188.471,3646.46,,17464.168,6985.667,77.053,20.898,70.093,70.093,1.275,9203.46,9204.735,149191.407,0.774,20,2800,1000.1,285.335,1920.934,534.142,1269.828,283.237,1553.064,7.712,9194.005,1.832,9195.837,149198.759,200,253.621,320.879,33.644,0.007,10.805,6.711,7276.226,350,0.938,3980,14.6,1592,0,0,18.195,28.503,20.521,150.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3800.1,3334.142,2206.269,2489.506,44.456,10.812,5.65275864075375,0.121354303492966,5.79910769230769,0.942355,36.465,999
1979,20/04/1979,110,0,15-Apr,3,none,out,-1,0,1973,0.000,110,5,0,323,-1,17,2039,0,0,0,0,0,,17714.281,7085.713,72.129,0,110.859,110.859,1.832,9194.005,9195.837,149198.759,0.768,0,0,1313.5,306.927,734.635,455.174,0,205.019,205.019,1.414,9277.275,15.517,9292.791,151706.254,0,0,34.039,2.333,0.034,0.66,0.262,4092.87,350,0.584,1253.1,5.1,501.2,0,0,21.956,30.477,19.462,350.7,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,1313.5,455.174,1041.562,1246.581,3.027,0.694,0,0,0,,0,999
1980,19/07/1980,201,1979,15-Apr,4,sugar,alive,0,456,1979,20/4/1979,110,5,0,323,1980,16,2039,8644.8,7709.78,6767.65,208.862,3824.11,,0,0,0,19.62,177.778,177.778,15.517,9277.275,9292.791,151706.254,0.768,21,2940,884.3,247.507,1912.936,493.002,1405.013,367.375,1772.388,12.328,9154.375,1.851,9156.226,147812.706,200,324.227,371.939,38.549,0.018,20.455,7.768,7960.307,350,0.978,5449.8,20,2179.9,0,0,17.774,28.487,19.658,86.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3824.3,3433.002,2160.443,2527.818,59.022,20.473,6.08394635365782,0.117842142916788,6.1611209439528,1.04431,38.241,999
1981,19/08/1981,231,1980,15-Apr,4,sugar,alive,1,396,1979,19/7/1980,110,5,0,323,1981,16,2039,6476.13,5781.2,5003.24,153.81,2706.85,,20588.113,8235.244,88.55,18.746,69.246,69.246,1.851,9154.375,9156.226,147812.706,0.756,17,2380,1122.8,465.85,1680.04,512.468,1094.293,257.078,1351.371,3.702,9158.727,1.358,9160.084,146944.755,200,245.774,302.563,23.178,0.015,7.909,4.708,7781.764,350,0.923,3662.4,13.5,1465,0,0,17.724,28.127,19.155,104.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3502.8,2892.468,2145.89,2402.968,31.102,7.924,5.31760420512863,0.113817745089986,5.43498233215548,0.76905,27.068,999
1982,19/09/1982,262,1981,15-Apr,4,sugar,alive,2,396,1979,19/8/1981,110,5,0,323,1982,16,2039,7452.98,6722.43,5741.36,177.461,3345.9,,15632.591,6253.036,63.758,20.291,74.784,74.784,1.358,9158.727,9160.084,146944.755,0.757,20,2800,592.4,161.863,1620.677,426.993,1323.943,278.857,1602.8,6.128,9127.907,1.608,9129.515,145499.047,200,270.653,331.546,31.456,0.01,11.794,6.259,8340.283,350,0.944,4127.5,15.1,1651,0,0,17.487,29.018,19.787,47.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3392.4,3226.993,1782.54,2061.397,43.26,11.804,5.49926820417646,0.110719366109309,5.46033846153846,0.887305,33.459,999
1983,19/10/1983,292,1982,15-Apr,4,sugar,alive,3,395,1979,19/9/1982,110,5,0,323,1983,16,2039,7064.69,6280.39,5487.59,168.139,2966.88,,18057.165,7222.866,76.668,18.804,81.844,81.844,1.608,9127.907,9129.515,145499.047,0.75,20,2800,637.7,253.522,1758.501,387.32,1177.196,267.925,1445.12,5.049,9098.455,1.641,9100.096,145323.99,200,277.608,340.199,31.285,0.023,9.997,6.167,7491.347,350,0.965,4796,17.6,1918.4,0,0,18.352,28.943,20.097,95.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3437.7,3187.32,2012.023,2279.948,41.305,10.02,5.27524691590427,0.116349507307352,5.17350769230769,0.840695,29.669,999
1984,18/11/1984,323,1983,15-Apr,4,sugar,alive,4,396,1979,19/10/1983,110,5,0,323,1984,16,2039,7325.49,6534.82,5618.28,173.371,3270.5,,17481.867,6992.748,75.926,20.303,62.401,62.401,1.641,9098.455,9100.096,145323.99,0.746,22,3080,649.3,221.424,1967.379,521.244,1236.031,304.478,1540.509,9.055,9074.369,1.796,9076.165,145281.419,200,265.205,334.248,36.488,0.02,12.129,7.261,7258.118,350,0.928,3766.1,13.8,1506.4,0,0,17.921,28.788,19.579,75.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3729.3,3601.244,2188.803,2493.281,48.637,12.149,4.81419753840617,0.112541374311997,4.91135977337111,0.866855,32.705,999
1985,15/04/1985,105,0,15-Apr,4,none,out,-1,0,1979,0.000,105,0,0,323,-1,16,2039,0,0,0,0,0,,17712.488,7084.996,78.616,0,62.389,62.389,1.796,9074.369,9076.165,145281.419,0.741,0,0,588.3,91.425,156.145,410.863,0,219.667,219.667,0.325,9172.845,9.236,9182.081,147814.776,0,0,26.15,0.973,0.02,0.172,0.095,3987.757,350,0.513,1028.7,4.6,411.5,0,0,21.989,31.383,20.632,111.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,588.3,410.863,247.57,467.237,1.165,0.192,0,0,0,,0,999
1986,15/07/1986,196,1985,15-Apr,5,sugar,alive,0,456,1985,15/4/1985,105,0,0,318,1986,21,2039,7980.2,7085.18,6230.91,191.599,3380.89,,0,0,0,18.804,183.453,183.453,9.236,9172.845,9182.081,147814.776,0.743,21,2940,777.1,157.371,1911.231,519.92,1382.356,378.448,1760.803,17.246,9017.267,2.069,9019.336,144536.297,200,350.737,403.01,35.257,0.041,22.189,7.212,7222.423,350,0.97,5019,18.4,2007.6,0,0,17.312,28.527,18.417,117.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3717.1,3459.92,2068.602,2447.05,57.487,22.23,5.53767139124604,0.108813422058004,5.65188790560472,0.957995,33.809,999
1987,15/08/1987,227,1986,15-Apr,5,sugar,alive,1,396,1985,15/7/1986,105,0,0,318,1987,21,2039,6749.28,6018.23,5212.31,160.457,3085.43,,19135.109,7654.043,89.95,20.752,71.148,71.148,2.069,9017.267,9019.336,144536.297,0.731,21,2940,497.8,163.763,1680.142,397.33,1246.459,334.88,1581.339,9.262,8994.304,1.243,8995.547,144371.813,200,248.692,326.989,50.054,0.038,5.994,9.819,6833.922,350,0.912,3464,12.7,1385.6,0,0,18.256,29.363,19.045,44,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3437.8,3337.33,1843.905,2178.785,56.086,6.032,4.80794527361693,0.10146907146412,4.73324483775811,0.802285,30.854,999
1988,14/09/1988,258,1987,15-Apr,5,sugar,alive,2,396,1985,15/8/1987,105,0,0,318,1988,21,2039,7059.35,6284.9,5405.62,165.551,3007.21,,16008.66,6403.465,64.673,19.443,83.704,83.704,1.243,8994.304,8995.547,144371.813,0.729,19,2660,972.6,195.944,1945.866,423.683,1240.017,268.075,1508.091,5.779,8989.105,0.985,8990.09,144635.046,200,253.196,310.47,23.969,0.026,11.398,4.919,6619.906,350,0.958,4538.5,16.7,1815.4,0,0,18.304,29.273,19.691,254,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3632.6,3083.683,2141.81,2409.885,35.393,11.424,5.36861279191149,0.109775205872855,5.32318327974277,0.827755,30.072,999
1989,14/10/1989,287,1988,15-Apr,5,sugar,alive,3,395,1985,14/9/1988,105,0,0,318,1989,21,2039,6800.78,6075.32,5295.87,162.925,2920.82,,17914.415,7165.766,76.156,19.151,66.402,66.402,0.985,8989.105,8990.09,144635.046,0.725,17,2380,1381.8,347.553,2011.59,725.071,1144.073,265.593,1409.666,7.982,8992.604,1.165,8993.769,144955.445,200,234.99,304.736,34.041,0.035,13.07,6.71,6692.09,350,0.953,4358.5,16,1743.4,0,0,17.968,28.729,19.436,134.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3761.8,3105.071,2359.143,2624.736,47.146,13.105,5.24706198344579,0.115577023209753,5.75706713780919,0.814625,29.208,999
1990,14/11/1990,318,1989,15-Apr,5,sugar,alive,4,396,1985,14/10/1989,105,0,0,318,1990,21,2039,7156.48,6480.47,5582.56,173.742,3278.69,,16496.448,6598.58,71.37,20.311,59.393,59.393,1.165,8992.604,8993.769,144955.445,0.721,19,2660,1278.8,419.021,1968.638,519.294,1242.51,300.468,1542.977,9.34,8986.988,1.56,8988.547,145000.631,200,239.621,308.342,37.907,0.048,11.762,7.365,6767.908,350.967,0.922,3650.9,13.4,1460.4,0,0,17.621,28.801,20.391,103,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3938.8,3179.294,2387.659,2688.127,49.717,11.81,5.46479815959141,0.112601808063244,5.58655948553055,0.86871,32.787,999
1991,15/04/1991,105,0,15-Apr,5,none,out,-1,0,1985,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,16481.55,6592.621,70.25,0,67.557,67.557,1.56,8986.988,8988.547,145000.631,0.718,0,0,1629.3,446.33,957.755,411.729,0,153.612,153.612,1.161,9073.015,10.659,9083.674,147899.599,0,0,18.281,0.461,0.143,0.222,0.054,3134.146,351.612,0.687,1661,7.1,664.4,0,0,21.649,30.595,18.903,204.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,1629.3,411.729,1404.085,1557.697,0.826,0.365,0,0,0,,0,999
1992,14/07/1992,196,1991,15-Apr,6,sugar,alive,0,456,1991,15/4/1991,105,0,0,318,1992,21,2039,9000.92,8119.13,7071.03,219.619,4267.54,,0,0,0,21.001,139.16,139.16,10.659,9073.015,9083.674,147899.599,0.718,22,3080,687,157.563,1785.458,448.397,1520.999,352.674,1873.673,8.823,8947.936,1.904,8949.841,144244.382,200,340.976,383.552,27.228,0.054,16.078,5.631,8083.275,353.56,0.967,4860.8,17.8,1944.3,0,0,17.261,28.993,19.887,122.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3767,3528.397,1943.021,2295.695,43.36,16.132,6.2243279313524,0.117213088943482,6.2215014164306,1.098095,42.675,999
1993,14/08/1993,226,1992,15-Apr,6,sugar,alive,1,396,1991,14/7/1992,105,0,0,318,1993,21,2039,7052.72,6285.17,5505.81,169.798,3307.81,,20535.812,8214.324,85.161,21.062,89.467,89.467,1.904,8947.936,8949.841,144244.382,0.71,21,2940,482.2,211.278,1687.966,304.379,1241.418,281.124,1522.542,4.031,8944.966,1.175,8946.142,144227.041,200,257.002,314.276,20.546,0.05,9.802,4.268,7194.766,355.287,0.919,3594.6,13.2,1437.8,0,0,17.695,28.946,20.046,72,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3422.2,3244.379,1899.244,2180.368,30.398,9.852,5.2336055682767,0.111522703478787,5.00879056047198,0.84899,33.078,999
1994,14/09/1994,257,1993,15-Apr,6,sugar,alive,2,396,1991,14/8/1993,105,0,0,318,1994,21,2039,7320.13,6579.91,5755.29,178.01,3411.57,,16204.15,6481.659,64.283,20.673,89.881,89.881,1.175,8944.966,8946.142,144227.041,0.71,21,2940,409.4,178.151,1609.067,296.083,1273.633,315.191,1588.825,6.309,8936.462,1.11,8937.572,144200.768,200,255.85,314.268,30.466,0.056,8.399,6.105,7164.23,357.048,0.946,4167.4,15.3,1666.9,0,0,17.914,29.028,20.251,46.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3349.4,3236.083,1787.218,2102.409,38.921,8.455,5.5007859810765,0.112038770789735,5.25103244837758,0.89005,34.116,999
1995,14/10/1995,287,1994,15-Apr,6,sugar,alive,3,395,1991,14/9/1994,105,0,0,318,1995,21,2039,7582.78,6778.7,5998.13,184.88,3578.79,,16843.351,6737.34,68.744,20.91,63.239,63.239,1.11,8936.462,8937.572,144200.768,0.706,21,2940,510.2,222.187,1673.973,325.521,1268.53,282.037,1550.568,5.394,8934.375,1.148,8935.523,144206.416,200,258.129,315.609,23.013,0.04,11.524,4.709,7444.611,358.843,0.962,4663.5,17.1,1865.4,0,0,18.845,29.291,20.66,55.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3450.2,3265.521,1896.16,2178.197,34.577,11.564,5.66157743282006,0.119233725963647,5.45368731563422,0.9244,35.788,999
1996,13/11/1996,318,1995,15-Apr,6,sugar,alive,4,396,1991,14/10/1995,105,0,0,318,1996,21,2039,8125.78,7290.62,6425.38,199.035,4025.56,,17433.496,6973.398,69.796,21.977,66.712,66.712,1.148,8934.375,8935.523,144206.416,0.703,23,3220,547.9,161.118,1946.534,342.523,1362.725,289.167,1651.892,6.035,8922.674,1.46,8924.134,143913.571,200,264.911,329.708,29.675,0.051,9.881,5.907,7980.215,360.666,0.949,4240.1,15.6,1696,0,0,19.503,29.755,20.901,107,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3767.9,3562.523,2107.652,2396.819,39.607,9.932,5.58691129853758,0.120489111878985,5.4232970027248,0.995175,40.256,999
1997,15/04/1997,105,0,15-Apr,6,none,out,-1,0,1991,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,18057.55,7223.019,71.248,0,75.068,75.068,1.46,8922.674,8924.134,143913.571,0.699,0,0,812.5,147.77,362.872,415.088,0,194.776,194.776,0.442,9024.001,3.355,9027.357,147435.423,0,0,12.169,0.414,0.095,0.114,0.039,3108.782,361.388,0.751,1984.8,7.8,793.9,0,0,23.067,31.083,22.078,116.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,812.5,415.088,510.642,705.418,0.623,0.209,0,0,0,,0,999
1998,15/07/1998,196,1997,15-Apr,7,sugar,alive,0,456,1997,15/4/1997,105,0,0,318,1998,21,2039,9511.6,8519.87,7623.45,236.233,4311.29,,0,0,0,19.548,182.151,182.151,3.355,9024.001,9027.357,147435.423,0.701,20,2800,1035.5,199.07,2061.697,533.308,1337.919,336.676,1674.595,8.917,8918.181,2.346,8920.528,143130.444,200,323.062,373.762,21.723,0.147,16.262,4.509,9120.237,363.555,0.979,5500.2,20.2,2200.1,0,0,19.202,28.19,18.842,189.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3835.5,3333.308,2260.767,2597.443,38.132,16.409,7.08704386153335,0.14106873602274,7.26870769230769,1.181165,43.113,999
1999,15/08/1999,227,1998,15-Apr,7,sugar,alive,1,396,1997,15/7/1998,105,0,0,318,1999,21,2039,6903.75,6128.08,5409.07,166.084,3272.19,,20724.465,8289.787,79.768,21.334,82.288,82.288,2.346,8918.181,8920.528,143130.444,0.696,17,2380,1153.6,294.171,1911.922,668.857,1049.202,287.447,1336.649,5.856,8911.386,1.259,8912.645,142729.102,200,255.296,313.689,24.94,0.094,11.105,5.065,7799.788,365.471,0.927,3739.2,13.7,1495.7,0,0,19.752,28.624,18.776,112,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3533.6,3048.857,2206.093,2493.54,36.139,11.199,5.44741849158554,0.124254011337307,5.8686925795053,0.83042,32.722,999
2000,14/09/2000,258,1999,15-Apr,7,sugar,alive,2,396,1997,15/8/1999,105,0,0,318,2000,21,2039,7660.43,6855.51,6065.22,187.03,3498.91,,15883.132,6353.252,60.926,20.111,73.146,73.146,1.259,8911.386,8912.645,142729.102,0.696,17,2380,1493.5,441.555,2071.519,619.651,1112.098,254.895,1366.993,5.809,8915.209,1.238,8916.447,142537.192,200,250.753,300.812,21.307,0.1,11.011,4.357,7402.267,367.415,0.965,4781.6,17.5,1912.6,0,0,18.677,28.119,19.581,136,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3873.5,2999.651,2513.074,2767.969,32.418,11.111,6.23505867849293,0.136818549912106,6.60883392226148,0.93515,34.989,999
2001,14/10/2001,287,2000,15-Apr,7,sugar,alive,3,395,1997,14/9/2000,105,0,0,318,2001,21,2039,7199.45,6462.03,5664.89,175.368,3603.9,,17623.626,7049.45,71.347,22.377,66.579,66.579,1.238,8915.209,8916.447,142537.192,0.694,22,3080,561.9,224.753,1874.987,390.292,1236.249,305.712,1541.961,8.419,8897.395,1.67,8899.065,141704.721,200,255.344,330.95,39.132,0.11,11.689,7.579,8207.729,369.4,0.932,3848.1,14.1,1539.2,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3641.9,3470.292,2099.74,2405.452,50.931,11.799,5.05340760950375,0.113730502911552,4.96793201133144,0.87684,36.039,999
2002,14/11/2002,318,2001,15-Apr,7,sugar,alive,4,396,1997,14/10/2001,105,0,0,318,2002,21,2039,7836.03,7019.09,6166.64,190.61,3847.98,,16314.633,6525.853,65.985,21.931,66.779,66.779,1.67,8897.395,8899.065,141704.721,0.69,21,2940,810.4,124.888,1935.058,315.144,1431.37,271.655,1703.025,9.721,8873.124,1.446,8874.569,140817.46,200,275.739,335.342,27.22,0.061,11.571,5.497,8210.046,371.419,0.963,4728.7,17.4,1891.5,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3750.4,3255.144,2059.946,2331.601,38.852,11.632,5.85565492647944,0.111924369871258,5.62271386430679,0.95305,38.48,999
2003,15/04/2003,105,0,15-Apr,7,none,out,-1,0,1997,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,18209.258,7283.704,79.395,0,54.207,54.207,1.446,8873.124,8874.569,140817.46,0.686,0,0,414.2,83.029,123.123,287.105,0,118.425,118.425,0.106,8967.641,8.102,8975.743,143942.992,0,0,10.838,0.268,0.119,0.031,0.031,2985.168,372.211,0.851,2719.8,11.9,1087.9,0,0,21.861,31.873,22.582,51,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,414.2,287.105,206.152,324.577,0.418,0.15,0,0,0,,0,999
2004,14/07/2004,196,2003,15-Apr,8,sugar,alive,0,456,2003,15/4/2003,105,0,0,318,2004,21,2039,9047.11,8099.79,7146.28,220.984,4402.86,,0,0,0,21.606,143.83,143.83,8.102,8967.641,8975.743,143942.992,0.686,21,2940,747.8,141.735,1768.799,416.257,1523.889,323.764,1847.653,5.971,8856.615,2.057,8858.671,138480.802,200,344.385,391.925,18.837,0.191,10.839,3.881,10498.718,374.595,0.971,5065.5,18.6,2026.2,0,0,18.211,29.555,19.63,173.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3687.8,3356.257,1910.534,2234.298,29.867,11.03,6.58423952635332,0.119602544417161,6.51870206489676,1.10492,44.029,999
2005,16/08/2005,228,2004,15-Apr,8,sugar,alive,1,398,2003,14/7/2004,105,0,2,318,2005,19,2039,7239.66,6449.42,5637.31,173.24,3402,,20462.728,8185.092,82.461,21.254,73.443,73.443,2.057,8856.615,8858.671,138480.802,0.683,21,2940,746.3,198.304,1810.604,309.901,1318.434,290.955,1609.389,4.829,8841.741,1.329,8843.07,137083.116,200,272.135,327.755,20.682,0.133,8.444,4.302,8806.626,376.715,0.93,3801.1,13.9,1520.5,0,0,17.846,29.429,20.165,143.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3686.3,3249.901,2008.908,2299.863,29.259,8.577,5.33062391746703,0.10764333545215,5.11032448377581,0.8662,34.02,999
2006,16/09/2006,259,2005,15-Apr,8,sugar,alive,2,396,2003,16/8/2005,105,0,2,320,2006,19,2041,7278.75,6490.52,5663.25,173.72,3253.23,,16851.005,6740.402,66.847,20.134,141.446,141.446,1.329,8841.741,8843.07,137083.116,0.684,20,2800,922.8,277.354,2028.971,470.71,1223.623,263.96,1487.583,6.684,8832.963,1.125,8834.088,135884.86,200,260.56,316.534,17.483,0.175,18.982,3.671,8513.136,378.86,0.963,4692.9,17.2,1877.2,0,0,18.715,29.303,19.703,178.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3722.8,3270.71,2306.325,2570.285,36.64,19.157,5.31138498980344,0.11678003849197,5.34523076923077,0.8686,32.532,999
2007,16/10/2007,289,2006,15-Apr,8,sugar,alive,3,395,2003,16/9/2006,105,0,2,320,2007,19,2041,7603.47,6845.95,6016.95,186.516,3660.91,,17720.711,7088.285,73.137,21.242,70.338,70.338,1.125,8832.963,8834.088,135884.86,0.681,21,2940,956.9,332.49,1999.273,467.125,1289.836,262.565,1552.401,7.131,8830.588,1.739,8832.328,134508.841,200,257.245,318.396,25.434,0.159,10.769,5.118,8913.101,381.041,0.936,3931.5,14.4,1572.6,0,0,17.785,28.667,19.979,130.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,3896.9,3407.125,2331.763,2594.328,36.362,10.928,5.47429284220567,0.120146791969343,5.50194690265487,0.93258,36.609,999
2008,15/11/2008,320,2007,15-Apr,8,sugar,alive,4,396,2003,16/10/2007,105,0,2,320,2008,19,2041,7462.44,6635.05,5868.69,181.074,3591.49,,16827.207,6730.882,68.09,21.496,83.074,83.074,1.739,8830.588,8832.328,134508.841,0.679,20,2800,1306.2,430.231,2182.955,558.134,1247.651,270.494,1518.145,7.606,8823.1,1.624,8824.724,133044.953,200,255.667,318.284,29.324,0.241,12.11,5.712,8790.651,383.252,0.952,4325.9,15.9,1730.4,0,0,18.198,29.03,19.647,108.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,4106.2,3358.134,2613.186,2883.68,41.675,12.351,5.39210168504294,0.119273191954655,5.57150769230769,0.90537,35.915,999
2009,18/04/2009,108,0,15-Apr,8,none,out,-1,0,2003,0.000,108,3,2,323,-1,17,2041,0,0,0,0,0,,17223.917,6889.567,75.703,0,57.943,57.943,1.624,8823.1,8824.724,133044.953,0.676,0,0,1763,454.828,951.257,515.403,0,225.76,225.76,1.635,8918.233,9.655,8927.888,135362.882,0,0,24.591,1.31,0.736,0.497,0.13,4229.503,384.131,0.572,1213.2,5.3,485.3,0,0,22.855,31.271,18.358,197.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T2,1763,515.403,1406.085,1631.845,2.543,1.233,0,0,0,,0,999
