year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1968,14/09/1968,258,1967,15-Apr,2,sugar,alive,2,396,1965,15/8/1967,105,0,0,318,1968,21,2039,6846.67,6150.53,5369.86,165.857,3130.54,,0,0,0,20.316,89.261,89.261,1.248,9702.915,9704.163,150695.403,0.933,19,2660,1458.4,536.506,2333.52,526.118,1158.448,116.966,1275.414,1.794,9729.345,1.12,9730.464,152115.622,200,292.324,420.451,23.232,0.004,8.972,4.93,11984.535,350,0.908,3403.7,12.6,1361.5,0,0,17.894,28.57,20.086,187.9,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4118.4,3186.118,2870.026,2986.992,32.208,8.976,5.20561385359864,0.130041696264899,5.33302250803859,0.829285,31.305,999
1969,14/10/1969,287,1968,15-Apr,2,sugar,alive,3,395,1965,14/9/1968,105,0,0,318,1969,21,2039,7014.32,6293.75,5433.99,167.651,3197.39,,0,0,0,20.558,62.221,62.221,1.12,9729.345,9730.464,152115.622,0.94,23,3220,202.9,160.654,1801.292,161.908,1310.507,149.636,1460.143,2.114,9727.439,1.341,9728.78,153171.106,200,322.963,460.844,26.939,0.001,6.655,5.649,12301.091,350,0.896,3231,11.9,1292.4,0,0,17.557,29.56,20.698,46.5,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3422.9,3381.908,1961.946,2111.582,33.595,6.656,4.95729038164255,0.114818206161999,4.56814713896458,0.838255,31.974,999
1970,14/11/1970,318,1969,15-Apr,2,sugar,alive,4,396,1965,14/10/1969,105,0,0,318,1970,21,2039,7495.28,6725.28,5802.75,179.542,3531.3,,0,0,0,21.292,63.032,63.032,1.341,9727.439,9728.78,153171.106,0.943,21,2940,761.7,281.227,1885.603,459.865,1380.306,136.034,1516.34,1.694,9750.643,3.019,9753.662,154463.61,200,304.911,450.499,32.24,0.003,4.94,6.553,12837.92,350,0.815,2413.4,9,965.4,0,0,18.289,29.657,20.574,133.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3701.7,3399.865,2166.83,2302.864,37.183,4.943,5.28085673989997,0.118404843240962,5.29622418879056,0.89771,35.313,999
1971,02/05/1971,122,0,15-Apr,2,none,out,-1,0,1965,0.000,122,17,0,335,-1,14,2039,0,0,0,0,0,,0,0,0,0,81.562,81.562,3.019,9750.643,9753.662,154463.61,0.949,0,0,941.4,420.085,381.108,344.526,0,13.122,13.122,0,9894.476,7.656,9902.132,157780.793,0,0,69.022,2.26,0.015,0.361,0.254,6494.955,350,0.998,9078.3,38.9,3631.3,0,0,21.65,30.795,19.718,220,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,941.4,344.526,801.193,814.315,2.636,0.376,0,0,0,,0,999
1972,31/07/1972,213,1971,15-Apr,3,sugar,alive,0,456,1971,2/5/1971,122,17,0,335,1972,14,2039,7863.74,7052.24,6117.95,188.49,3233.74,,0,0,0,18.202,208.647,208.647,7.656,9894.476,9902.132,157780.793,0.96,20,2800,1507.3,484.858,2288.836,604.597,1396.438,275.797,1672.234,5.634,9722.956,1.76,9724.716,155226.023,200,403.49,472.653,41.535,0.01,17.972,8.177,10361.541,350,0.915,3517.8,12.9,1407.1,0,0,16.149,28.257,19.019,206.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4307.3,3404.597,2773.694,3049.491,59.517,17.982,5.53633807466787,0.112717478534703,5.79969230769231,0.94245,32.337,999
1973,31/08/1973,243,1972,15-Apr,3,sugar,alive,1,396,1971,31/7/1972,122,17,0,335,1973,14,2039,6695.15,5983.78,5176.98,159.36,2785.11,,0,0,0,18.596,70.018,70.018,1.76,9722.956,9724.716,155226.023,0.942,18,2520,1043.1,400.213,1875.48,530.912,1191.221,81.407,1272.628,0.87,9806.605,1.286,9807.891,156370.304,200,266.411,401.471,23.532,0.005,5.511,5,12912.454,350,0.861,2816.6,10.9,1126.6,0,0,17.848,28.886,19.838,108.5,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3563.1,3050.912,2275.693,2357.1,29.048,5.516,5.22335616366516,0.125221195824703,5.36565656565657,0.7968,27.851,999
1974,01/10/1974,274,1973,15-Apr,3,sugar,alive,2,396,1971,31/8/1973,122,17,0,335,1974,14,2039,6074.46,5506.19,4674.18,145.036,2771.57,,0,0,0,20.605,84.798,84.798,1.286,9806.605,9807.891,156370.304,0.963,16,2240,2024.7,1028.13,2105.739,633.023,1015.99,109.168,1125.159,1.143,9837.004,1.414,9838.418,157228.453,200,258.287,390.781,49.789,0.014,4.583,9.677,11847.137,350,0.818,2431.1,9.1,972.4,0,0,17.755,28.289,18.313,152.9,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4264.7,2873.023,3133.869,3243.037,54.386,4.597,5.04820184175344,0.128902670644771,5.39167286245353,0.72518,27.716,999
1975,31/10/1975,304,1974,15-Apr,3,sugar,alive,3,395,1971,1/10/1974,122,17,0,335,1975,14,2039,7365.01,6638.56,5706.76,177.052,3321.93,,0,0,0,20.178,90.47,90.47,1.414,9837.004,9838.418,157228.453,0.97,19,2660,1116.2,346.712,1890.054,703.831,1241.114,169.868,1410.982,2.87,9819.217,2.385,9821.602,157559.784,200,321.121,452.403,34.062,0.007,8.422,6.89,12336.883,350,0.808,2360.2,8.7,944.1,0,0,18.379,28.769,19.805,179.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3776.2,3363.831,2236.766,2406.634,42.491,8.429,5.26340354197342,0.125481402314133,5.69299035369775,0.88526,33.219,999
1976,30/11/1976,335,1975,15-Apr,3,sugar,alive,4,396,1971,31/10/1975,122,17,0,335,1976,14,2039,6442.77,5816.46,5018.74,156.855,3239.34,,0,0,0,22.502,218.922,218.922,2.385,9819.217,9821.602,157559.784,0.968,19,2660,1651.4,943.664,2227.204,544.388,1107.402,146.721,1254.123,1.582,9854.55,4.045,9858.595,157815.712,200,259.049,410.347,42.386,0.131,15.585,8.158,12951.234,350,0.709,1761.2,6.6,704.5,0,0,17.942,28.738,19.949,139.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4311.4,3204.388,3170.868,3317.589,58.102,15.716,4.89500647237476,0.125071464282212,5.0435691318328,0.784275,32.393,999
1977,18/04/1977,108,0,15-Apr,3,none,out,-1,0,1971,0.000,108,3,0,321,-1,19,2039,0,0,0,0,0,,0,0,0,0,105.33,105.33,4.045,9854.55,9858.595,157815.712,0.975,0,0,1080.6,375.055,604.239,289.296,0,23.981,23.981,0.002,9989.213,6.444,9995.657,160463.582,0,0,65.318,1.352,0.046,0.513,0.183,6214.839,350,0.992,6858.3,29.3,2743.3,0,0,22.691,31.005,19.759,170.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,1080.6,289.296,979.294,1003.275,1.911,0.559,0,0,0,,0,999
1978,18/07/1978,199,1977,15-Apr,4,sugar,alive,0,456,1977,18/4/1977,108,3,0,321,1978,18,2039,9099.99,8184.14,7159.27,222.132,3759.74,,0,0,0,17.919,182.655,182.655,6.444,9989.213,9995.657,160463.582,0.984,20,2800,1028.3,316.846,1864.396,548.979,1443.758,294.062,1737.82,4.153,9802.334,2.171,9804.504,156196.486,200,410.056,479.246,45.831,0.028,14.659,8.933,11470.08,350,0.909,3431.5,12.6,1372.6,0,0,17.018,27.756,19.6,150.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3828.3,3348.979,2181.242,2475.304,60.518,14.687,6.63282749757463,0.127822214038278,6.83483076923077,1.11066,37.597,999
1979,18/08/1979,230,1978,15-Apr,4,sugar,alive,1,396,1977,18/7/1978,108,3,0,321,1979,18,2039,5528.67,4967.06,4276.68,132.062,2484.17,,0,0,0,20.237,91.893,91.893,2.171,9802.334,9804.504,156196.486,0.963,18,2520,1583.7,634.73,2485.33,590.056,937.859,29.781,967.64,0.075,9892.363,2.459,9894.822,155916.244,200,226.029,369.059,30.6,0.026,12.041,6.232,13776.621,350,0.971,5056.3,20.6,2022.5,0,0,17.725,28.063,18.798,350.7,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4103.7,3110.056,3120.06,3149.841,42.667,12.067,4.24629009895642,0.136478442395932,4.44653198653199,0.66031,24.842,999
1980,17/09/1980,261,1979,15-Apr,4,sugar,alive,2,396,1977,18/8/1979,108,3,0,321,1980,18,2039,7330.39,6603.9,5751.11,178.347,3338.76,,0,0,0,20.126,107.894,107.894,2.459,9892.363,9894.822,155916.244,0.983,19,2660,778.5,285.509,1809.097,425.665,1225.224,164.637,1389.86,2.687,9853.465,1.843,9855.308,154684.13,200,346.698,480.061,23.97,0.019,12.785,5.118,13977.711,350,0.899,3268.3,12,1307.3,0,0,18.346,28.813,20.602,86.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3438.5,3085.665,2094.606,2259.243,36.774,12.804,5.77985620603663,0.128320118573094,5.73463022508039,0.891735,33.388,999
1981,17/10/1981,290,1980,15-Apr,4,sugar,alive,3,395,1977,17/9/1980,108,3,0,321,1981,18,2039,7143.28,6431.6,5534.88,171.441,3276.05,,0,0,0,20.604,61.928,61.928,1.843,9853.465,9855.308,154684.13,0.983,19,2660,1125.6,497.779,1953.508,535.794,1204.654,114.864,1319.518,1.659,9874.636,1.67,9876.306,155123.363,200,308.528,443.56,26.394,0.04,7.093,5.496,13326.274,350,0.864,2846.7,10.6,1138.7,0,0,17.881,28.509,19.333,104.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3785.6,3195.794,2451.287,2566.151,33.527,7.133,5.36458232289065,0.129926988491252,5.51257234726688,0.857205,32.76,999
1982,17/11/1982,321,1981,15-Apr,4,sugar,alive,4,396,1977,17/10/1981,108,3,0,321,1982,18,2039,7287.88,6616.68,5670.87,177.042,3459.25,,0,0,0,21.133,76.723,76.723,1.67,9874.636,9876.306,155123.363,0.993,22,3080,594.4,360.056,1857.762,415.452,1318.821,151.061,1469.882,2.279,9864.614,1.732,9866.346,155374.459,200,320.694,478.638,46.002,0.099,4.802,8.716,13330.491,350,0.848,2693.7,10,1077.5,0,0,17.67,29.244,20.371,47.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3674.4,3495.452,2217.818,2368.879,50.903,4.901,5.06492436457431,0.120446403180663,5.01535410764873,0.88521,34.592,999
1983,24/04/1983,114,0,15-Apr,4,none,out,-1,0,1977,0.000,114,9,0,327,-1,14,2039,0,0,0,0,0,,0,0,0,0,63.422,63.422,1.732,9864.614,9866.346,155374.459,0.995,0,0,364.4,104.746,118.777,231.49,0,11.286,11.286,0,10013.997,4.373,10018.369,157943.495,0,0,67.108,0.792,0.039,0.119,0.162,6771.415,350,0.999,9495.8,43.1,3798.3,0,0,22.149,31.423,22.115,73,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,364.4,231.49,223.523,234.809,0.95,0.158,0,0,0,,0,999
1984,23/07/1984,205,1983,15-Apr,5,sugar,alive,0,456,1983,24/4/1983,114,9,0,327,1984,14,2039,8321.08,7412.17,6488.82,199.8,3611.87,,0,0,0,19.335,193.013,193.013,4.373,10013.997,10018.369,157943.495,1.006,22,3080,771.9,392.868,1927.063,491.598,1401.451,256.767,1658.218,4.431,9809.856,1.887,9811.743,154703.792,200,445.431,512.866,37.609,0.119,14.052,7.361,11273.782,350,0.923,3666.7,13.5,1466.7,0,0,17.566,28.183,18.147,95.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3851.9,3571.598,2319.931,2576.698,51.78,14.171,5.5941346142539,0.120490791922413,5.6600566572238,0.999,36.119,999
1985,23/08/1985,235,1984,15-Apr,5,sugar,alive,1,396,1983,23/7/1984,114,9,0,327,1985,14,2039,6717.88,6032.57,5240.95,161.968,3050.51,,0,0,0,20.266,66.764,66.764,1.887,9809.856,9811.743,154703.792,0.987,18,2520,859.9,276.724,1855.465,590.492,1186.025,53.403,1239.428,0.368,9895.204,1.155,9896.359,155618.074,200,251.327,397.259,35.627,0.06,4.632,7.208,13053.945,350,0.938,3971.8,15.9,1588.7,0,0,17.326,28.416,19.298,111.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3379.9,3110.492,2132.189,2185.592,40.319,4.692,5.20715050866551,0.130679636090196,5.45346801346801,0.80984,30.505,999
1986,23/09/1986,266,1985,15-Apr,5,sugar,alive,2,396,1983,23/8/1985,114,9,0,327,1986,14,2039,6971.91,6264.38,5391.55,166.645,3105.31,,0,0,0,20.02,75.046,75.046,1.155,9895.204,9896.359,155618.074,1.008,20,2800,745.5,235.428,1918.743,489.759,1251.875,128.858,1380.733,2.085,9878.545,1.372,9879.917,155597.36,200,333.083,467.089,30.818,0.053,7.5,6.295,13622.068,350,0.828,2511.7,9.3,1004.7,0,0,18.181,29.128,18.868,117.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3545.5,3289.759,2154.171,2283.029,38.371,7.553,5.06556863283906,0.120693139079025,5.12753846153846,0.833225,31.053,999
1987,23/10/1987,296,1986,15-Apr,5,sugar,alive,3,395,1983,23/9/1986,114,9,0,327,1987,14,2039,6923.25,6230.95,5387.64,166.938,3209.9,,0,0,0,20.751,85.642,85.642,1.372,9878.545,9879.917,155597.36,1.008,22,3080,411.6,202.594,1874.518,325.664,1294.011,138.124,1432.135,2.005,9874.368,1.508,9875.876,155623.081,200,302.148,454.728,54.42,0.067,5.255,10.584,13335.429,350,0.861,2814.6,10.4,1125.8,0,0,18.501,29.827,20.022,44,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3491.6,3405.664,2077.112,2215.236,59.742,5.322,4.90177539534141,0.116565826545682,4.72912181303116,0.83469,32.099,999
1988,22/11/1988,327,1987,15-Apr,5,sugar,alive,4,396,1983,23/10/1987,114,9,0,327,1988,14,2039,6687.99,5947.69,5229.69,161.603,3087.85,,0,0,0,20.602,67.996,67.996,1.508,9874.368,9875.876,155623.081,1.009,20,2800,987,363.762,2067.033,416.945,1200.082,155.054,1355.136,2.329,9887.27,2.137,9889.407,155854.953,200,289.235,440.477,47.844,0.087,4.485,9.293,12957.67,350,0.843,2646.5,9.8,1058.6,0,0,18.773,29.592,19.948,254,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3787,3216.945,2430.795,2585.849,52.416,4.572,5.02349278585739,0.119252237413809,4.9724,0.808015,30.878,999
1989,15/04/1989,105,0,15-Apr,5,none,out,-1,0,1983,0.000,105,0,0,327,-1,14,2039,0,0,0,0,0,,0,0,0,0,69.064,69.064,2.137,9887.27,9889.407,155854.953,1.012,0,0,1069.1,409.113,465.658,437.148,0,18.374,18.374,0.003,10030.327,3.276,10033.604,158794.411,0,0,60.628,1.227,0.201,0.437,0.164,6019.964,350,0.996,8007.5,35.6,3203,0,0,21.847,31.006,20.51,134.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,1069.1,437.148,874.771,893.145,1.865,0.638,0,0,0,,0,999
1990,15/07/1990,196,1989,15-Apr,6,sugar,alive,0,456,1989,15/4/1989,105,0,0,318,1990,21,2039,7947.78,7113.92,6194.33,191.584,3572.97,,0,0,0,20.039,245.019,245.019,3.276,10030.327,10033.604,158794.411,1.022,19,2660,1562.6,691.063,2025.71,682.245,1331.106,328.486,1659.592,5.988,9837.81,2.464,9840.274,154807.047,200,410.075,494.471,42.968,0.231,19.79,8.103,11116.964,350.462,0.887,3116.2,11.4,1246.5,0,0,17.385,28.018,18.506,103,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4222.6,3342.245,2716.773,3045.259,62.989,20.021,5.73219497672971,0.115440421501188,6.16025723472669,0.95792,35.73,999
1991,15/08/1991,227,1990,15-Apr,6,sugar,alive,1,396,1989,15/7/1990,105,0,0,318,1991,21,2039,6429.56,5820.39,5020.69,155.797,2584.55,,0,0,0,17.505,91.255,91.255,2.464,9837.81,9840.274,154807.047,1.002,19,2660,1680.4,667.874,2434.356,349,1151.509,100.831,1252.34,1.254,9905.271,1.572,9906.843,155145.272,200,274.655,405.752,19.567,0.098,11.555,4.272,13340.006,352.128,0.849,2704.7,10.4,1081.9,0,0,16.827,28.484,19.182,204.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4340.4,3009,3102.23,3203.061,31.22,11.653,5.17770023263543,0.124404714374691,5.0095498392283,0.778985,25.846,999
1992,14/09/1992,258,1991,15-Apr,6,sugar,alive,2,396,1989,15/8/1991,105,0,0,318,1992,21,2039,7820.55,7060.7,6191.3,192.348,3694.35,,0,0,0,20.724,77.085,77.085,1.572,9905.271,9906.843,155145.272,1.019,21,2940,643.5,283.286,1750.009,348.682,1382.846,163.627,1546.473,2.508,9883.157,1.249,9884.406,154724.979,200,339.638,460.766,23.382,0.097,7.928,4.951,13319.189,353.823,0.89,3156,11.6,1262.4,0,0,17.978,29.375,20.6,122.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3583.5,3288.682,2033.295,2196.922,31.407,8.025,5.84878683922617,0.124378505153339,5.67398230088496,0.96174,36.944,999
1993,14/10/1993,287,1992,15-Apr,6,sugar,alive,3,395,1989,14/9/1992,105,0,0,318,1993,21,2039,7276.74,6515.88,5725.66,176.983,3607.98,,0,0,0,22.175,80.816,80.816,1.249,9883.157,9884.406,154724.979,1.017,22,3080,531.1,268.051,1953.124,364.37,1283.108,117.395,1400.502,1.322,9924.049,1.362,9925.411,154788.795,200,296.845,431.342,20.329,0.1,8.161,4.385,14359.434,355.556,0.853,2742.6,10.2,1097,0,0,17.951,29.038,20.484,72,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3611.1,3444.37,2221.175,2338.57,28.59,8.261,5.13832718320041,0.126371115500014,5.01368271954674,0.884915,36.08,999
1994,14/11/1994,318,1993,15-Apr,6,sugar,alive,4,396,1989,14/10/1993,105,0,0,318,1994,21,2039,7429.96,6696.13,5923.22,184.213,3731.12,,0,0,0,22.013,70.239,70.239,1.362,9924.049,9925.411,154788.795,1.025,22,3080,365.6,178.39,1804.234,267.937,1321.248,154.004,1475.252,2.057,9925.259,1.534,9926.793,154371.586,200,316.757,453.255,26.865,0.066,12.359,5.619,13992.22,357.322,0.902,3320.4,12.3,1328.2,0,0,18.061,29.441,20.865,46.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3445.6,3347.937,1982.624,2136.628,39.29,12.425,5.50228394381376,0.124868835968363,5.21849858356941,0.921065,37.311,999
1995,15/04/1995,105,0,15-Apr,6,none,out,-1,0,1989,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,57.963,57.963,1.534,9925.259,9926.793,154371.586,1.027,0,0,352.3,130.337,101.828,234.717,0,13.876,13.876,0,10076.402,3.92,10080.322,157008.416,0,0,70.186,0.719,0.164,0.115,0.163,6949.219,358.015,0.998,8715.2,38.9,3486.1,0,0,22.668,31.676,22.661,55.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,352.3,234.717,232.165,246.041,0.998,0.279,0,0,0,,0,999
1996,14/07/1996,196,1995,15-Apr,7,sugar,alive,0,456,1995,15/4/1995,105,0,0,318,1996,21,2039,9264.55,8247.93,7344.5,226.679,4333.9,,0,0,0,20.616,164.223,164.223,3.92,10076.402,10080.322,157008.416,1.037,22,3080,667.7,191.672,1876.553,392.782,1479.944,298.205,1778.149,4.987,9847.845,2.078,9849.923,151387.174,200,478.387,547.115,30.066,0.237,13.532,6.121,13854.289,360.105,0.916,3531.3,12.9,1412.5,0,0,18.934,29.127,19.288,107,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3747.7,3472.782,2068.225,2366.43,43.835,13.769,6.52730289433659,0.127480318016094,6.42150141643059,1.133395,43.339,999
1997,14/08/1997,226,1996,15-Apr,7,sugar,alive,1,396,1995,14/7/1996,105,0,0,318,1997,21,2039,7315.35,6561.2,5823.23,180.03,3372.83,,0,0,0,20.144,65.549,65.549,2.078,9847.845,9849.923,151387.174,1.014,19,2660,936,436.647,1935.391,457.991,1150.984,40.674,1191.658,0.15,9943.619,1.364,9944.983,151270.965,200,250.662,398.85,25.703,0.187,5.102,5.447,14878.805,361.957,0.96,4614,18.2,1845.6,0,0,18.617,28.449,20.38,116.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3596,3117.991,2372.038,2412.712,30.992,5.289,5.77391018768175,0.151075224603032,5.7887459807074,0.90015,33.728,999
1998,14/09/1998,257,1997,15-Apr,7,sugar,alive,2,396,1995,14/8/1997,105,0,0,318,1998,21,2039,7323.96,6576.54,5789.44,179.345,3439.07,,0,0,0,20.686,97.853,97.853,1.364,9943.619,9944.983,151270.965,1.035,19,2660,988.6,312.915,2119.036,489.313,1081.958,110.811,1192.768,1.577,9935.022,2.831,9937.853,149858.129,200,329.365,460.599,28.097,0.237,7.302,5.831,15787.755,363.843,0.824,2480.2,9.1,992.1,0,0,20.231,28.713,19.364,189.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3648.6,3149.313,2431.951,2542.762,35.636,7.539,5.6947340578723,0.150360338305521,5.76672025723473,0.896725,34.391,999
1999,14/10/1999,287,1998,15-Apr,7,sugar,alive,3,395,1995,14/9/1998,105,0,0,318,1999,21,2039,7360.49,6691.9,5796.11,181.051,3570.13,,0,0,0,21.354,121.733,121.733,2.831,9935.022,9937.853,149858.129,1.036,20,2800,1114.4,477.973,2199.948,590.822,1128.035,159.397,1287.432,2.947,9922.715,1.558,9924.274,148449.684,200,310.273,456.743,38.058,0.353,16.787,7.36,14733.884,365.763,0.845,2663.8,9.8,1065.5,0,0,19.63,28.738,19.443,112,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3914.4,3390.822,2677.921,2837.318,55.198,17.14,5.33944276638526,0.140629563347812,5.5708,0.905255,35.701,999
2000,23/11/2000,328,1999,15-Apr,7,sugar,alive,4,406,1995,14/10/1999,105,0,10,318,2000,14,2039,7381.16,6666.88,5872.99,182.892,3672.65,,0,0,0,21.8,70.781,70.781,1.558,9922.715,9924.274,148449.684,1.036,18,2520,1679.8,655.676,2204.661,716.511,1119.684,136.842,1256.526,1.665,9935.387,3.146,9938.533,147714.897,200,302.069,442.517,39.236,0.528,4.974,7.667,14669.244,367.764,0.804,2328.8,8.6,931.5,0,0,19.105,28.464,19.618,136,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,4199.8,3236.511,2860.337,2997.179,44.738,5.502,5.65089999694115,0.145553693278134,6.1579797979798,0.91446,36.727,999
2001,16/04/2001,106,0,15-Apr,7,none,out,-1,0,1995,0.000,106,1,10,329,-1,14,2049,0,0,0,0,0,,0,0,0,0,153.717,153.717,3.146,9935.387,9938.533,147714.897,1.042,0,0,332.9,237.956,56.043,211.504,0,21.591,21.591,0,10080.69,7.324,10088.014,150136.344,0,0,77.099,1.54,1.334,0.057,0.213,7403.224,368.49,0.993,7034,29.1,2813.6,0,0,21.774,30.769,20.726,39.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,332.9,211.504,293.999,315.59,2.931,1.391,0,0,0,,0,999
2002,16/07/2002,197,2001,15-Apr,8,sugar,alive,0,456,2001,16/4/2001,106,1,0,319,2002,20,2039,9025,8071.97,7131.86,220.294,4301.08,,0,0,0,21.115,171.026,171.026,7.324,10080.69,10088.014,150136.344,1.053,22,3080,812.3,224.674,1861.407,338.438,1617.374,293.101,1910.475,4.015,9779.965,2.13,9782.094,145321.521,200,520.362,593.084,44.809,10.04,12.105,8.834,12320.37,370.805,0.911,3463.4,12.7,1385.4,0,0,17.717,29.857,20.335,206,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,140,LowFreq,0,P2R,15AprV1R4,T1,3892.3,3418.438,2086.081,2379.182,66.954,22.145,6.44428829775471,0.115308496578076,6.24062322946176,1.10147,43.011,999
