year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1974,21/07/1974,202,1973,15-Apr,3,sugar,alive,0,456,1973,21/4/1973,111,6,0,324,1974,15,2039,7969.07,7182.75,6223.43,192.611,3315.08,,0,0,0,18.27,215.225,215.225,5.383,9898.76,9904.143,157095.014,0.962,17,1870,2112.5,732.443,1824.794,823.595,1272.001,286.538,1558.54,6.93,9719.234,1.873,9721.107,154264.988,200,403.479,475.869,48.598,0.014,13.874,9.476,10119.513,350,0.889,3138.9,11.5,1255.6,0,0,17.809,28.2,17.655,152.9,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3982.5,2693.595,2557.237,2843.775,62.486,13.888,7.15070379919773,0.123584251928087,8.30219827586207,0.963055,33.151,999
1975,21/08/1975,233,1974,15-Apr,3,sugar,alive,1,396,1973,21/7/1974,111,6,0,324,1975,15,2039,6811.49,6089.36,5291.02,163.362,3023.21,,0,0,0,19.863,81.949,81.949,1.873,9719.234,9721.107,154264.988,0.943,18,1980,747.7,194.999,1237.514,554.766,1187.212,99.391,1286.603,0.887,9784.942,2.388,9787.331,155110.141,200,277.484,414.385,26.756,0.005,4.347,5.685,12858.486,350,0.875,2968.3,11.3,1187.3,0,0,17.677,28.627,19.676,65,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2727.7,2534.766,1432.513,1531.904,31.108,4.352,6.44485526474633,0.126971567764104,6.72271604938272,0.81681,30.232,999
1976,20/09/1976,264,1975,15-Apr,3,sugar,alive,2,396,1973,21/8/1975,111,6,0,324,1976,15,2039,6227.99,5653.57,4848.9,150.965,2890.85,,0,0,0,20.653,90.532,90.532,2.388,9784.942,9787.331,155110.141,0.961,17,1870,1937.7,768.964,1872.859,671.801,1043.819,142.912,1186.731,1.638,9803.944,1.337,9805.281,155679.712,200,276.436,416.827,39.486,0.015,11.055,7.925,12092.055,350,0.849,2701.1,10,1080.4,0,0,17.569,28.245,19.299,179.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3807.7,2541.801,2641.823,2784.735,50.556,11.07,5.93929265115562,0.127210800088647,6.50711206896552,0.754825,28.908,999
1977,20/10/1977,293,1976,15-Apr,3,sugar,alive,3,395,1973,20/9/1976,111,6,0,324,1977,15,2039,6962.17,6342.84,5467.67,170.488,3177.08,,0,0,0,20.021,69.678,69.678,1.337,9803.944,9805.281,155679.712,0.966,20,2200,1378.2,372.574,1904.545,531.442,1134.198,171.094,1305.292,3.028,9802.566,1.35,9803.916,155892.445,200,299.066,439.219,41.241,0.009,6.638,8.187,12105.834,350,0.861,2817.4,10.4,1127,0,0,17.983,28.419,19.772,170.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3578.2,2731.442,2277.119,2448.213,47.888,6.647,6.24168479506429,0.130612920327406,6.43350943396226,0.85244,31.771,999
1978,20/11/1978,324,1977,15-Apr,3,sugar,alive,4,396,1973,20/10/1977,111,6,0,324,1978,15,2039,7468.45,6749.57,5876.96,183.026,3624.98,,0,0,0,21.461,65.467,65.467,1.35,9802.566,9803.916,155892.445,0.967,20,2200,1005.5,278.011,1523.254,568.12,1230.169,150.977,1381.146,1.423,9830.975,3.105,9834.08,156218.643,200,291.198,428.121,30.473,0.008,5.253,6.128,13046.686,350,0.802,2314.6,8.6,925.9,0,0,18.234,28.515,20.527,150.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3205.5,2768.12,1801.265,1952.242,35.734,5.261,6.61192433854024,0.132517489099632,6.90664150943396,0.91513,36.25,999
1979,25/04/1979,115,0,15-Apr,3,none,out,-1,0,1973,0.000,115,10,0,328,-1,14,2039,0,0,0,0,0,,0,0,0,0,88.556,88.556,3.105,9830.975,9834.08,156218.643,0.973,0,0,1308.1,456.717,726.873,350.963,0,15.595,15.595,0.001,9969.853,5.535,9975.387,159133.431,0,0,67.013,1.373,0.057,0.663,0.19,6605.743,350,0.997,8508.5,35.9,3403.4,0,0,21.891,30.494,19.287,350.7,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,1308.1,350.963,1183.59,1199.185,2.093,0.72,0,0,0,,0,999
1980,24/07/1980,206,1979,15-Apr,4,sugar,alive,0,456,1979,25/4/1979,115,10,0,328,1980,14,2039,8562.95,7669.7,6688.34,206.697,3751.38,,0,0,0,19.424,197.471,197.471,5.535,9969.853,9975.387,159133.431,0.984,22,2420,884.3,280.432,1475.823,503.484,1382.965,291.506,1674.472,3.262,9785.702,1.886,9787.587,154450.637,200,420.376,485.931,40.477,0.025,10.997,8.069,12382.578,350,0.913,3482.8,12.8,1393.1,0,0,17.745,28.437,19.616,86.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3304.3,2923.484,1756.255,2047.761,51.499,11.022,7.07022853554184,0.123440105298864,7.20198606271777,1.033485,37.514,999
1981,24/08/1981,236,1980,15-Apr,4,sugar,alive,1,396,1979,24/7/1980,115,10,0,328,1981,14,2039,6386.48,5732.53,4957.09,153.034,2688.66,,0,0,0,18.71,71.044,71.044,1.886,9785.702,9787.587,154450.637,0.964,18,1980,1122.8,502.642,1432.742,530.941,1093.242,52.744,1145.986,0.241,9879.301,1.867,9881.169,154336.978,200,256.078,393.836,19.751,0.017,3.81,4.349,14351.439,350,0.912,3466.1,13.8,1386.5,0,0,17.692,28.158,19.21,104.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3102.8,2510.941,1935.384,1988.128,23.578,3.827,6.09468721089026,0.133539153183372,6.29769547325103,0.76517,26.887,999
1982,24/09/1982,267,1981,15-Apr,4,sugar,alive,2,396,1979,24/8/1981,115,10,0,328,1982,14,2039,7334.85,6625.2,5658.55,175.245,3289.46,,0,0,0,20.188,92.476,92.476,1.867,9879.301,9881.169,154336.978,0.987,20,2200,592.4,202.638,1159.319,412.527,1303.21,151.781,1454.991,1.636,9825.894,1.527,9827.421,154022.923,200,369.294,501.343,27.731,0.024,6.047,5.809,13381.842,350,0.893,3199.4,11.8,1279.7,0,0,17.531,29.036,19.792,47.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2792.4,2612.527,1361.957,1513.738,33.802,6.071,6.70787325834336,0.120444043983777,6.61301886792453,0.876225,32.895,999
1983,24/10/1983,297,1982,15-Apr,4,sugar,alive,3,395,1979,24/9/1982,115,10,0,328,1983,14,2039,7192.41,6475.5,5619.33,173.836,3201.39,,0,0,0,19.752,67.927,67.927,1.527,9825.894,9827.421,154022.923,0.986,21,2310,637.7,193.985,1409.161,381.37,1209.358,132.553,1341.91,1.565,9854.42,1.556,9855.977,154724.363,200,313.171,460.304,22.908,0.013,9.136,4.989,13679.227,350,0.877,2995.3,11.1,1198.1,0,0,18.421,28.981,20.132,95.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2947.7,2691.37,1603.146,1735.699,32.057,9.149,6.45901529704203,0.129543710084879,6.29840579710145,0.86918,32.014,999
1984,23/11/1984,328,1983,15-Apr,4,sugar,alive,4,396,1979,24/10/1983,115,10,0,328,1984,14,2039,6755.75,6025.11,5236.62,162.034,3176.54,,0,0,0,21.213,70.571,70.571,1.556,9854.42,9855.977,154724.363,0.995,21,2310,649.3,328.039,1365.721,488.555,1148.099,134.913,1283.013,1.158,9872.898,1.552,9874.449,155374.665,200,289.128,439.526,48.674,0.032,3.085,9.6,12925.264,350,0.814,2400.6,8.9,960.3,0,0,17.897,28.782,19.591,75.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2959.3,2798.555,1693.76,1828.673,51.791,3.117,5.78991658195033,0.126291783481539,5.87079710144928,0.81017,31.765,999
1985,15/04/1985,105,0,15-Apr,4,none,out,-1,0,1979,0.000,105,0,0,328,-1,14,2039,0,0,0,0,0,,0,0,0,0,53.099,53.099,1.552,9872.898,9874.449,155374.665,1,0,0,588.3,259.186,152.446,330.84,0,13.734,13.734,0,10016.284,4.092,10020.375,158344.107,0,0,59.183,1.128,0.062,0.151,0.158,5956.748,350,0.998,8727,40.6,3490.8,0,0,22.094,31.395,20.473,111.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,588.3,330.84,411.632,425.366,1.341,0.213,0,0,0,,0,999
1986,15/07/1986,196,1985,15-Apr,5,sugar,alive,0,456,1985,15/4/1985,105,0,0,318,1986,21,2039,7906.18,7008.11,6190.27,190.192,3347.67,,0,0,0,18.75,216.034,216.034,4.092,10016.284,10020.375,158344.107,1.011,21,2310,777.1,201.795,1367.832,530.118,1367.484,299.942,1667.425,3.795,9793.388,2.121,9795.508,154534.339,200,461.182,530.614,37.898,0.056,13.369,7.583,11496.824,350,0.908,3401.4,12.5,1360.5,0,0,17.312,28.527,18.417,117.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3087.1,2840.118,1569.627,1869.569,51.323,13.425,6.69662316847399,0.114063301197955,6.89101449275362,0.95096,33.477,999
1987,15/08/1987,227,1986,15-Apr,5,sugar,alive,1,396,1985,15/7/1986,105,0,0,318,1987,21,2039,6755.41,6036.86,5239.67,161.762,3138.42,,0,0,0,20.964,66.082,66.082,2.121,9793.388,9795.508,154534.339,0.989,21,2310,497.8,170.226,1267.611,399.398,1265.473,90.672,1356.145,0.739,9843,1.241,9844.241,155065.181,200,269.929,427.565,60.08,0.05,2.699,11.875,13212.988,350,0.839,2606.2,10,1042.5,0,0,18.256,29.363,19.045,44,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2807.8,2709.398,1437.837,1528.509,62.829,2.749,5.97040375758748,0.119280755376453,5.86094202898551,0.80881,31.384,999
1988,14/09/1988,258,1987,15-Apr,5,sugar,alive,2,396,1985,15/8/1987,105,0,0,318,1988,21,2039,6897.97,6174.75,5340.13,164.387,3074.76,,0,0,0,20.106,79.901,79.901,1.241,9843,9844.241,155065.181,1.003,19,2090,972.6,167.554,1539.358,440.808,1225.957,145.523,1371.48,2.111,9845.002,1.017,9846.019,155456.27,200,318.115,450.902,23.578,0.028,7.025,5.109,12771.061,350,0.887,3112.9,11.5,1245.2,0,0,18.304,29.273,19.691,254,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3062.6,2530.808,1706.912,1852.435,30.631,7.053,6.49543544986423,0.119861026044857,6.47192913385827,0.821935,30.748,999
1989,14/10/1989,287,1988,15-Apr,5,sugar,alive,3,395,1985,14/9/1988,105,0,0,318,1989,21,2039,6584.69,5903.93,5151.52,159.001,2907.09,,0,0,0,19.589,64.11,64.11,1.017,9845.002,9846.019,155456.27,1.005,17,1870,1381.8,392.857,1612.734,736.241,1116.282,140.665,1256.947,2.066,9886.57,1.209,9887.779,156143.475,200,283.161,425.086,26.222,0.04,5.667,5.454,12682.614,350,0.895,3213.4,11.9,1285.4,0,0,17.968,28.729,19.436,134.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3251.8,2606.241,2005.591,2146.256,31.929,5.707,6.10077886120278,0.126497775960323,6.85349137931035,0.795005,29.071,999
1990,14/11/1990,318,1989,15-Apr,5,sugar,alive,4,396,1985,14/10/1989,105,0,0,318,1990,21,2039,6929.6,6303.37,5437.33,169.89,3234.41,,0,0,0,20.517,53.372,53.372,1.209,9886.57,9887.779,156143.475,1.013,19,2090,1278.8,419.062,1559.014,541.192,1207.761,177.623,1385.384,2.853,9889.168,1.605,9890.772,156271.725,200,306.567,452.314,37.883,0.053,4.834,7.556,12576.053,350.967,0.847,2684.3,9.9,1073.7,0,0,17.621,28.801,20.391,103,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3368.8,2631.192,1978.076,2155.699,42.77,4.887,6.45676940337307,0.122630259913497,6.68858267716535,0.84945,32.344,999
1991,21/04/1991,111,0,15-Apr,5,none,out,-1,0,1985,0.000,111,6,0,324,-1,16,2039,0,0,0,0,0,,0,0,0,0,58.713,58.713,1.605,9889.168,9890.772,156271.725,1.014,0,0,1629.3,586.682,926.52,324.497,0,7.753,7.753,0,10022.527,2.763,10025.29,159079.938,0,0,42.706,0.706,0.23,0.61,0.109,5231.35,351.638,1,10876.5,49.2,4350.6,0,0,21.541,30.483,18.626,204.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,1629.3,324.497,1513.202,1520.955,1.546,0.84,0,0,0,,0,999
1992,20/07/1992,202,1991,15-Apr,6,sugar,alive,0,456,1991,21/4/1991,111,6,0,324,1992,15,2039,8982.01,8057.32,7056.68,218.418,4122.44,,0,0,0,20.315,167.058,167.058,2.763,10022.527,10025.29,159079.938,1.022,22,2420,687,171.98,1230.547,411.995,1521.23,279.223,1800.453,2.647,9831.918,1.771,9833.69,155141.479,200,458.732,526.742,24.353,0.089,8.51,4.958,12853.711,353.586,0.899,3279.1,12,1311.6,0,0,17.187,28.968,19.939,122.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3107,2831.995,1402.527,1681.75,32.952,8.599,7.71251361672602,0.121312802944592,7.61038327526133,1.09209,41.224,999
1993,20/08/1993,232,1992,15-Apr,6,sugar,alive,1,396,1991,20/7/1992,111,6,0,324,1993,15,2039,7011.44,6266.97,5495.92,169.853,3270.85,,0,0,0,20.786,71.079,71.079,1.771,9831.918,9833.69,155141.479,1.006,20,2200,482.2,173.032,1179.998,342.788,1252.69,71.407,1324.096,0.348,9915.686,1.188,9916.874,155749.914,200,268.317,416.68,21.93,0.054,4.147,4.828,14214.42,355.314,0.893,3197.5,12.3,1279,0,0,17.696,28.962,20.118,72,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2682.2,2542.788,1353.03,1424.437,26.131,4.201,6.679793989904,0.128278463193001,6.40954716981132,0.849265,32.708,999
1994,20/09/1994,263,1993,15-Apr,6,sugar,alive,2,396,1991,20/8/1993,111,6,0,324,1994,15,2039,7130.8,6414.06,5636.66,174.66,3408.49,,0,0,0,21.103,76.153,76.153,1.188,9915.686,9916.874,155749.914,1.026,21,2310,409.4,150.698,1210.4,308.611,1253.09,126.113,1379.203,1.141,9911.089,1.149,9912.238,155616.669,200,314.232,445.065,38.466,0.068,3.392,7.844,13492.346,357.075,0.914,3511.5,13,1404.6,0,0,17.926,29.053,20.302,46.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2719.4,2618.611,1361.098,1487.211,41.926,3.46,6.66994830465464,0.126638355630027,6.32826086956522,0.8733,34.085,999
1995,20/10/1995,293,1994,15-Apr,6,sugar,alive,3,395,1991,20/9/1994,111,6,0,324,1995,15,2039,7821.89,7071.24,6196.75,192.578,3802.93,,0,0,0,21.389,55.252,55.252,1.149,9911.089,9912.238,155616.669,1.026,21,2310,537.8,123.999,1222.625,399.17,1309.175,153.442,1462.617,1.486,9910.035,2.239,9912.274,155342.36,200,332.913,470.505,25.106,0.036,5.55,5.334,14258.619,358.87,0.872,2935.2,10.8,1174.1,0,0,18.916,29.284,20.605,55.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2847.8,2709.17,1346.624,1500.066,30.692,5.586,7.10837636619334,0.131666731618735,6.97746376811594,0.96289,38.029,999
1996,19/11/1996,324,1995,15-Apr,6,sugar,alive,4,396,1991,20/10/1995,111,6,0,324,1996,15,2039,7703.87,6916.28,6149.94,191.017,3897.86,,0,0,0,22.199,93.812,93.812,2.239,9910.035,9912.274,155342.36,1.028,22,2420,520.3,143.154,1372.368,301.885,1310.649,159.201,1469.85,1.375,9917.959,1.455,9919.414,155080.442,200,323.459,465.376,24.964,0.058,9.615,5.166,14611.369,360.695,0.868,2893.1,10.7,1157.2,0,0,19.592,29.815,20.998,107,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2940.3,2721.885,1515.522,1674.723,34.637,9.673,7.0178203708092,0.129956798312753,6.65564459930314,0.955085,38.979,999
1997,15/04/1997,105,0,15-Apr,6,none,out,-1,0,1991,0.000,105,0,0,324,-1,15,2039,0,0,0,0,0,,0,0,0,0,48.74,48.74,1.455,9917.959,9919.414,155080.442,1.031,0,0,812.5,265.629,374.185,323.642,0,15.264,15.264,0.001,10071.49,3.22,10074.71,158278.303,0,0,66.619,0.83,0.21,0.383,0.16,6597.098,361.388,0.998,8748.2,37,3499.3,0,0,23.003,31.05,21.903,116.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,812.5,323.642,639.814,655.078,1.423,0.593,0,0,0,,0,999
1998,15/07/1998,196,1997,15-Apr,7,sugar,alive,0,456,1997,15/4/1997,105,0,0,318,1998,21,2039,9631.38,8611.81,7658.33,236.993,4170.87,,0,0,0,18.747,206.163,206.163,3.22,10071.49,10074.71,158278.303,1.041,20,2200,1035.5,199.421,1552.932,544.083,1340.261,277.918,1618.179,3.707,9874.75,2.697,9877.447,153102.362,200,444.617,506.715,28.95,0.232,14.043,5.858,13458.925,363.555,0.929,3771.7,13.8,1508.7,0,0,19.202,28.19,18.842,189.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3235.5,2744.083,1752.353,2030.271,43.225,14.275,8.63650990148622,0.146456603379478,8.9431320754717,1.184965,41.709,999
1999,15/08/1999,227,1998,15-Apr,7,sugar,alive,1,396,1997,15/7/1998,105,0,0,318,1999,21,2039,6242.91,5555.99,4891.31,150.395,2992.27,,0,0,0,21.572,71.13,71.13,2.697,9874.75,9877.447,153102.362,1.021,17,1870,1153.6,458.051,1547.254,671.589,968.214,46.008,1014.222,0.141,9969.295,1.514,9970.809,153118.04,200,243.93,390.128,24.405,0.154,7.543,5.107,14841.109,365.471,0.937,3939.4,15.2,1575.8,0,0,19.752,28.624,18.776,112,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3023.6,2541.589,2005.305,2051.313,32.102,7.697,5.91736114690456,0.148286075435161,6.48254310344828,0.751975,29.923,999
2000,14/09/2000,258,1999,15-Apr,7,sugar,alive,2,396,1997,15/8/1999,105,0,0,318,2000,21,2039,7472.55,6720.34,5923.35,183.397,3439.33,,0,0,0,20.167,75.203,75.203,1.514,9969.295,9970.809,153118.04,1.043,17,1870,1493.5,485.477,1669.644,629.462,1090.333,133.213,1223.546,1.998,9961.46,1.381,9962.842,152212.157,200,321.826,440.058,24.607,0.171,6.316,5.265,13980.188,367.415,0.916,3530.7,13,1412.3,0,0,18.677,28.119,19.581,136,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3363.5,2499.462,2155.121,2288.334,31.094,6.487,7.33745902118136,0.149889746687088,7.90504310344828,0.916985,34.393,999
2001,14/10/2001,287,2000,15-Apr,7,sugar,alive,3,395,1997,14/9/2000,105,0,0,318,2001,21,2039,7213.58,6513.84,5670.36,176.419,3621.97,,0,0,0,22.352,60.037,60.037,1.381,9961.46,9962.842,152212.157,1.044,22,2420,561.9,237.774,1374.475,381.079,1234.419,139.626,1374.045,1.22,9950.962,1.739,9952.701,150745.741,200,328.382,470.598,35.35,0.192,5.933,7.096,15161.795,369.4,0.878,3007.7,11.1,1203.1,0,0,17.987,29.181,20.23,52,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,2981.9,2801.079,1612.249,1751.875,41.475,6.125,6.29825149522738,0.128393902674221,6.14700348432056,0.882095,36.22,999
2002,14/11/2002,318,2001,15-Apr,7,sugar,alive,4,396,1997,14/10/2001,105,0,0,318,2002,21,2039,7730.82,6950.47,6107.64,189.417,3864.01,,0,0,0,22.191,55.644,55.644,1.739,9950.962,9952.701,150745.741,1.046,21,2310,810.4,64.513,1465.1,339.366,1410.215,187.554,1597.769,2.686,9921.096,1.5,9922.596,148906.826,200,369.274,510.772,20.484,0.045,5.652,4.404,15652.278,371.419,0.911,3452.1,12.7,1380.8,0,0,18.495,30.339,21.474,206,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3120.4,2649.366,1529.613,1717.167,26.181,5.697,7.14952181012363,0.118550929452255,6.8629347826087,0.947085,38.64,999
2003,15/04/2003,105,0,15-Apr,7,none,out,-1,0,1997,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,0,0,0,0,48.663,48.663,1.5,9921.096,9922.596,148906.826,1.045,0,0,414.2,162.433,132.312,244.683,0,4.586,4.586,0,10071.354,2.901,10074.255,151530.311,0,0,47.149,0.547,0.318,0.122,0.111,5881.277,372.211,1,12951,60.2,5180.4,0,0,21.861,31.873,22.582,51,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,414.2,244.683,294.745,299.331,0.987,0.44,0,0,0,,0,999
2004,14/07/2004,196,2003,15-Apr,8,sugar,alive,0,456,2003,15/4/2003,105,0,0,318,2004,21,2039,8847.35,7908.97,6972.14,215.336,4237.42,,0,0,0,21.304,163.534,163.534,2.901,10071.354,10074.255,151530.311,1.053,21,2310,747.8,95.866,1310.8,416.601,1480.096,267.37,1747.466,3.039,9824.112,2.32,9826.432,145912.529,200,530.653,608.953,17.551,2.569,8.01,3.615,15344.112,374.595,0.91,3442.1,12.6,1376.8,0,0,18.211,29.555,19.63,173.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3057.8,2726.601,1406.666,1674.036,28.13,10.579,7.8975985118468,0.123227576387752,7.80202898550725,1.07668,42.374,999
2005,15/08/2005,227,2004,15-Apr,8,sugar,alive,1,397,2003,14/7/2004,105,0,1,318,2005,20,2039,7762.34,6951.43,6032.88,186.117,3591.32,,0,0,0,20.834,67.202,67.202,2.32,9824.112,9826.432,145912.529,1.038,21,2310,746.3,150.7,1379.488,351.084,1394.952,74.311,1469.263,0.456,9867.944,2.495,9870.44,146366.302,200,307.855,467.571,31.3,1.082,4.889,6.767,14763.339,376.709,0.873,2945.5,11.2,1178.2,0,0,17.863,29.438,20.179,143.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3056.3,2661.084,1530.188,1604.499,37.271,5.971,6.99402950075984,0.126673713283463,6.74336956521739,0.930585,35.913,999
2006,15/09/2006,258,2005,15-Apr,8,sugar,alive,2,396,2003,15/8/2005,105,0,1,319,2006,20,2040,7098.32,6367.62,5589.58,172.534,3360.32,,0,0,0,21.056,124.051,124.051,2.495,9867.944,9870.44,146366.302,1.054,20,2200,922.8,251.412,1585.726,486.3,1210.049,131.126,1341.175,1.935,9884.664,0.989,9885.653,146844.408,200,320.848,465.269,18.898,0.129,13.413,4.264,14181.353,378.854,0.89,3151,11.6,1260.4,0,0,18.708,29.299,19.69,178.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3122.8,2686.3,1837.138,1968.264,32.44,13.542,6.42273759446078,0.128643912986747,6.51071698113208,0.86267,33.603,999
2007,15/10/2007,288,2006,15-Apr,8,sugar,alive,3,395,2003,15/9/2006,105,0,1,319,2007,20,2040,7351.29,6637.37,5822.44,180.934,3487.81,,0,0,0,20.81,68.538,68.538,0.989,9884.664,9885.653,146844.408,1.058,20,2200,956.9,319.989,1454.311,468.094,1238.859,142.646,1381.506,1.427,9896.22,2.02,9898.24,147016.301,200,320.8,451.828,22.275,0.077,5.934,4.811,13643.07,381.035,0.852,2726.2,10.1,1090.5,0,0,17.775,28.663,19.963,130.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3156.9,2668.094,1774.3,1916.946,28.286,6.011,6.78139525818805,0.130968667526598,6.82769811320755,0.90467,34.878,999
2008,14/11/2008,319,2007,15-Apr,8,sugar,alive,4,396,2003,15/10/2007,105,0,1,319,2008,20,2040,7285.01,6515.75,5761.79,178.65,3634.22,,0,0,0,22.122,69.632,69.632,2.02,9896.22,9898.24,147016.301,1.06,20,2200,1306.2,457.182,1680.432,545.986,1220.436,166.361,1386.798,1.992,9907.089,1.558,9908.648,147180.601,200,318.984,457.257,25.099,0.097,6.63,5.142,13292.238,383.246,0.884,3072.5,11.4,1229,0,0,18.192,29.022,19.643,108.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T1,3506.2,2745.986,2137.614,2303.975,31.826,6.727,6.5058598259423,0.128821933691857,6.74150943396226,0.89325,36.342,999
