year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1983,18/04/1983,108,0,15-Apr,4,none,out,-1,0,1977,0.000,108,3,0,321,-1,19,2039,0,0,0,0,0,,17450.612,6980.245,74.769,0,67.936,67.936,1.591,9106.266,9107.858,149133.757,0.738,0,0,364.4,0.004,124.404,239.995,0,179.812,179.812,5.813,9206.101,7.652,9213.753,151530.231,0,0,9.632,0.307,0,0.166,0.036,4358.867,350,0.001,0.8,0,0.3,0,0,22.105,31.473,22.354,73,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,364.4,239.995,124.408,304.22,0.473,0.166,0,0,0,,0,999
1984,17/07/1984,199,1983,15-Apr,5,sugar,alive,0,456,1983,18/4/1983,108,3,0,321,1984,18,2039,7835.01,7011.47,6033.06,186.09,3565.93,,0,0,0,20.67,128.117,128.117,7.652,9206.101,9213.753,151530.231,0.74,22,2420,771.9,89.97,1479.333,526.494,1287.174,383.906,1671.079,29.564,9052.031,2.756,9054.787,145968.193,200,356.796,399.452,24.562,0.009,16.088,5.261,8879.649,350,0.966,4813.2,17.6,1925.3,0,0,17.649,28.237,18.184,95.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3191.9,2946.494,1569.303,1953.209,40.659,16.097,6.31564157266229,0.111359187686519,6.48397212543554,0.93045,35.659,999
1985,17/08/1985,229,1984,15-Apr,5,sugar,alive,1,396,1983,17/7/1984,108,3,0,321,1985,18,2039,6712.72,5968.04,5117.72,156.775,2744.14,,19407.785,7763.113,94.473,18.629,79.636,79.636,2.756,9052.031,9054.787,145968.193,0.729,18,1980,859.7,99.438,1277.036,575.211,1139.474,336.521,1475.995,15.332,9010.547,1.416,9011.963,145538.605,200,291.21,345.141,26.793,0.021,5.747,5.474,6970.836,350,0.946,4171.5,15.3,1668.6,0,0,17.354,28.395,19.214,111.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2839.7,2555.211,1376.474,1712.995,32.561,5.768,6.13550113865352,0.106216484473186,6.45164609053498,0.783875,27.441,999
1986,17/09/1986,260,1985,15-Apr,5,sugar,alive,2,396,1983,17/8/1985,108,3,0,321,1986,18,2039,6931.77,6201.88,5270.78,162.001,2924.83,,17103.246,6841.299,79.504,19.307,66.868,66.868,1.416,9010.547,9011.963,145538.605,0.728,20,2200,745.7,146.501,1266.82,480.295,1206.236,309.707,1515.943,9.615,8986.444,1.48,8987.924,145398.121,200,265.473,334.028,36.902,0.029,7.95,7.119,7067.693,350,0.931,3814,14,1525.6,0,0,18.107,29.036,18.861,117.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2945.7,2680.295,1413.321,1723.028,44.881,7.979,6.04414812548619,0.106864835946998,6.11324528301887,0.810005,29.248,999
1987,17/10/1987,290,1986,15-Apr,5,sugar,alive,3,395,1983,17/9/1986,108,3,0,321,1987,18,2039,6891.53,6142.02,5306.75,162.964,2992.46,,17360.281,6944.112,74.146,19.686,83.305,83.305,1.48,8986.444,8987.924,145398.121,0.724,22,2420,411.3,200.526,1026.705,304.488,1275.061,349.328,1624.39,7.801,8971.892,1.305,8973.198,145553.32,200,257.328,322.527,38.259,0.026,6.148,7.561,6892.493,350,0.948,4229,15.5,1691.6,0,0,18.472,29.811,19.953,44,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2831.3,2724.488,1227.231,1576.559,44.433,6.174,5.98145413009711,0.100323198246726,5.67818815331011,0.81482,29.925,999
1988,16/11/1988,321,1987,15-Apr,5,sugar,alive,4,396,1983,17/10/1987,108,3,0,321,1988,18,2039,7087.12,6317.11,5429.91,167.458,3113.73,,17065.349,6826.14,73.733,19.971,62.983,62.983,1.305,8971.892,8973.198,145553.32,0.719,21,2310,981.3,169.034,1540.552,414.423,1237.786,333.496,1571.282,19.738,8955.604,1.874,8957.477,145505.569,200,256.972,326.292,36.916,0.058,8.37,7.232,7024.246,350,0.924,3680.9,13.5,1472.3,0,0,18.75,29.606,19.987,254,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3291.3,2724.423,1709.586,2043.082,45.344,8.428,6.14654919592149,0.106574122277223,6.06731884057971,0.83729,31.137,999
1989,15/04/1989,105,0,15-Apr,5,none,out,-1,0,1983,0.000,105,0,0,321,-1,18,2039,0,0,0,0,0,,17214.996,6885.999,74.092,0,73.416,73.416,1.874,8955.604,8957.477,145505.569,0.714,0,0,1075.1,32.532,588.621,475.862,0,320.936,320.936,27.955,9055.452,6.702,9062.154,148350.013,0,0,12.837,1.017,0.016,1.301,0.078,3776.131,350,0,0.4,0,0.2,0,0,21.811,31.067,20.611,134.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,1075.1,475.862,621.153,942.089,2.334,1.317,0,0,0,,0,999
1990,15/07/1990,196,1989,15-Apr,6,sugar,alive,0,456,1989,15/4/1989,105,0,0,318,1990,21,2039,7448.59,6675.73,5764.89,178.165,3388.31,,0,0,0,20.492,206.428,206.428,6.702,9055.452,9062.154,148350.013,0.716,19,2090,1562.6,423.42,1678.438,706.678,1220.458,443.578,1664.036,28.903,8917.125,1.941,8919.066,144920.366,200,329.977,377.277,28.928,0.07,19.824,6.096,6482.827,350.462,0.962,4684.5,17.2,1873.8,0,0,17.385,28.018,18.506,103,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3652.6,2796.678,2101.858,2545.436,48.822,19.894,6.37059396898749,0.107067996125084,7.01437007874016,0.890825,33.883,999
1991,15/08/1991,227,1990,15-Apr,6,sugar,alive,1,396,1989,15/7/1990,105,0,0,318,1991,21,2039,6827.29,6132.89,5225.41,161.09,2793.1,,18293.224,7317.29,91.306,18.427,93.135,93.135,1.941,8917.125,8919.066,144920.366,0.705,19,2090,1680.4,324.042,2002.643,423.592,1168.651,293.833,1462.484,33.641,8917.714,1.208,8918.921,145008.377,200,256.354,298.176,14.972,0.026,8.47,3.24,6392.16,352.128,0.925,3701.7,13.6,1480.7,0,0,16.827,28.484,19.182,204.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3770.4,2513.592,2326.685,2620.518,23.468,8.496,6.40875687064567,0.110148213587294,6.34212598425197,0.80545,27.931,999
1992,14/09/1992,258,1991,15-Apr,6,sugar,alive,2,396,1989,15/8/1991,105,0,0,318,1992,21,2039,7748.23,6948.67,6090.4,188.091,3673.88,,16762.47,6704.989,70.237,21.125,74.366,74.366,1.208,8917.714,8918.921,145008.377,0.706,21,2310,643.5,200.136,1100.113,351.858,1352.231,294.25,1646.481,8.119,8915.864,1.206,8917.07,145185.996,200,263.168,310.664,18.96,0.029,6.296,3.937,7010.707,353.823,0.953,4355.7,16,1742.3,0,0,17.978,29.375,20.6,122.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2953.5,2661.858,1300.249,1594.499,25.285,6.325,7.06615454317999,0.114238184345887,6.81489130434783,0.940455,36.739,999
1993,14/10/1993,287,1992,15-Apr,6,sugar,alive,3,395,1989,14/9/1992,105,0,0,318,1993,21,2039,7522.46,6730.41,5881.31,181.391,3680.37,,17793.917,7117.566,71.592,22.056,81.135,81.135,1.206,8915.864,8917.07,145185.996,0.704,22,2420,531.1,165.012,1201.818,360.515,1289.101,304.797,1593.899,9.753,8918.322,1.353,8919.675,145354.722,200,261.166,314.273,20.724,0.031,6.901,4.123,7457.134,355.556,0.944,4118.1,15.1,1647.2,0,0,17.951,29.038,20.484,72,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2951.1,2780.515,1366.83,1671.627,27.656,6.932,6.52364759765727,0.113803321289492,6.32024390243902,0.906955,36.804,999
1994,14/11/1994,318,1993,15-Apr,6,sugar,alive,4,396,1989,14/10/1993,105,0,0,318,1994,21,2039,7630.72,6846.18,6035.67,186.77,3732.84,,17450.11,6980.044,70.464,21.683,71.507,71.507,1.353,8918.322,8919.675,145354.722,0.701,22,2420,365.6,76.517,1074.891,275.964,1333.595,311.192,1644.787,9.757,8913.731,1.417,8915.148,145409.695,200,260.333,315.595,26.42,0.018,9.72,5.314,7474.767,357.322,0.954,4403.2,16.1,1761.3,0,0,18.061,29.441,20.865,46.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2785.6,2695.964,1151.408,1462.6,36.158,9.738,6.92776313036821,0.113552697096949,6.50766550522648,0.93385,37.328,999
1995,15/04/1995,105,0,15-Apr,6,none,out,-1,0,1989,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17300.612,6920.245,73.445,0,60.913,60.913,1.417,8913.731,8915.148,145409.695,0.697,0,0,352.3,0.005,109.149,243.151,0,196.4,196.4,5.106,9019.432,6.231,9025.663,149114.66,0,0,6.704,0.065,0,0.05,0.016,3311.158,358.015,0.001,0.9,0,0.4,0,0,22.668,31.676,22.661,55.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,352.3,243.151,109.154,305.554,0.115,0.05,0,0,0,,0,999
1996,14/07/1996,196,1995,15-Apr,7,sugar,alive,0,456,1995,15/4/1995,105,0,0,318,1996,21,2039,8630.29,7674.8,6789.27,209.221,4134.75,,0,0,0,21.408,107.66,107.66,6.231,9019.432,9025.663,149114.66,0.699,22,2420,667.7,8.816,1402.722,409.359,1351.877,368.174,1720.051,23.459,8877.663,2.152,8879.815,144092.22,200,360.747,398.655,14.553,0.002,13.765,3.444,8767.35,360.105,0.973,5150.4,18.9,2060.2,0,0,18.934,29.127,19.288,107,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3087.7,2829.359,1411.538,1779.712,28.32,13.767,7.39464309760621,0.121636509615122,7.28993031358885,1.046105,41.347,999
1997,14/08/1997,226,1996,15-Apr,7,sugar,alive,1,396,1995,14/7/1996,105,0,0,318,1997,21,2039,7692.57,6903.69,6010.52,185.552,3511.98,,20026.583,8010.634,87.077,20.381,63.775,63.775,2.152,8877.663,8879.815,144092.22,0.691,19,2090,936,172.465,1362.312,469.612,1149.213,318.6,1467.813,11.917,8881.632,0.967,8882.599,144028.869,200,263.194,307.165,14.981,0.033,5.184,3.226,7279.495,361.957,0.949,4245.4,15.6,1698.1,0,0,18.617,28.449,20.38,116.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3026,2559.612,1534.777,1853.377,20.198,5.217,7.24922371046862,0.126413923299494,7.3051968503937,0.92776,35.12,999
1998,14/09/1998,257,1997,15-Apr,7,sugar,alive,2,396,1995,14/8/1997,105,0,0,318,1998,21,2039,7423.21,6608.39,5859.28,180.334,3457.11,,17905.928,7162.372,71.157,20.68,87.185,87.185,0.967,8881.632,8882.599,144028.869,0.693,19,2090,988.6,231.83,1407.391,502.958,1085.196,305.739,1390.935,14.055,8882.497,1.436,8883.934,143782.941,200,264.226,314.456,19.895,0.07,5.796,4.08,7948.587,363.843,0.934,3891.5,14.3,1556.6,0,0,20.231,28.713,19.364,189.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3078.6,2592.958,1639.221,1944.96,25.761,5.866,6.95475977628639,0.129649480385496,7.09976377952756,0.90167,34.571,999
1999,14/10/1999,287,1998,15-Apr,7,sugar,alive,3,395,1995,14/9/1998,105,0,0,318,1999,21,2039,7263.62,6527.37,5734.16,177.608,3519.3,,16601.095,6640.437,63.365,21.472,135.63,135.63,1.436,8882.497,8883.934,143782.941,0.69,20,2200,1114.4,272.555,1669.384,624.054,1120.25,313.074,1433.324,8.614,8876.516,1.363,8877.879,143365.782,200,233.269,317.688,42.402,0.111,19.325,8.21,7764.901,365.763,0.928,3761.8,13.8,1504.7,0,0,19.63,28.738,19.443,112,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3314.4,2824.054,1941.939,2255.013,61.838,19.436,6.28911486820011,0.123913365017261,6.70218867924528,0.88804,35.193,999
2000,23/11/2000,328,1999,15-Apr,7,sugar,alive,4,406,1995,14/10/1999,105,0,10,318,2000,14,2039,7943.88,7140.77,6286,194.931,3741.04,,16197.924,6479.171,62.673,20.706,74.766,74.766,1.363,8876.516,8877.879,143365.782,0.687,18,1980,1679.8,292.823,1769.397,801.777,1185.416,327.54,1512.956,25.712,8872.898,1.774,8874.672,143026.808,200,258.118,317.402,26.959,0.091,9.029,5.358,7844.259,367.764,0.946,4175.6,15.3,1670.3,0,0,19.105,28.464,19.618,136,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3659.8,2781.777,2062.22,2389.76,36.079,9.12,7.00742726681542,0.128841155988674,8.02185185185185,0.974655,37.41,999
2001,15/04/2001,105,0,15-Apr,7,none,out,-1,0,1995,0.000,105,0,10,328,-1,14,2049,0,0,0,0,0,,17641.291,7056.516,70.375,0,159.39,159.39,1.774,8872.898,8874.672,143026.808,0.684,0,0,332.9,48.486,78.065,235.282,0,235.338,235.338,3.428,8967.106,13.851,8980.957,145643.478,0,0,16.724,0.272,0.068,0.076,0.044,4474.031,368.485,0,0.7,0,0.3,0,0,21.794,30.767,20.73,39.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,332.9,235.282,126.551,361.889,0.416,0.144,0,0,0,,0,999
2002,15/07/2002,196,2001,15-Apr,8,sugar,alive,0,456,2001,15/4/2001,105,0,0,318,2002,21,2039,8315.53,7442.5,6497.89,200.553,4074.23,,0,0,0,22.087,130.402,130.402,13.851,8967.106,8980.957,145643.478,0.685,22,2420,812.3,32.33,1443.908,356.377,1450.995,368.016,1819.011,19.698,8810.057,2.087,8812.143,140341.257,200,379.306,406.134,18.861,0.03,11.845,4.247,8863.548,370.799,0.973,5139,18.8,2055.6,0,0,17.741,29.868,20.336,206,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3232.3,2776.377,1476.238,1844.254,30.736,11.875,7.22355069214303,0.110253868723169,6.98790940766551,1.002765,40.742,999
2003,15/08/2003,227,2002,15-Apr,8,sugar,alive,1,396,2001,15/7/2002,105,0,0,318,2003,21,2039,7342.58,6555.77,5640.21,173.639,3431.82,,19818.031,7927.213,91.338,21.41,67.453,67.453,2.087,8810.057,8812.143,140341.257,0.675,21,2310,472,63.57,1099.81,293.791,1292.874,313.44,1606.314,9.74,8804.298,1.236,8805.534,139190.7,200,267.961,317.131,18.105,0.057,5.865,3.844,8132.846,372.843,0.932,3849.1,14.1,1539.7,0,0,17.729,29.464,20.693,51,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2782,2603.791,1163.38,1476.82,24.027,5.922,6.66869959992949,0.108097794080111,6.29126811594203,0.868195,34.318,999
2004,14/09/2004,258,2003,15-Apr,8,sugar,alive,2,396,2001,15/8/2003,105,0,0,318,2004,21,2039,7568.7,6793.38,5934.44,183.081,3609.01,,17741.888,7096.755,72.584,21.347,79.761,79.761,1.236,8804.298,8805.534,139190.7,0.677,20,2200,741,175.944,1166.375,380.659,1320.339,290.261,1610.6,11.344,8803.755,1.175,8804.931,138240.655,200,265.727,315.566,18.535,0.111,6.263,3.848,8418.017,374.917,0.953,4382.4,16.1,1753,0,0,18.222,29.742,20.529,173.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2941,2580.659,1342.319,1632.58,24.909,6.374,7.09435070654434,0.113672544393394,6.90871698113208,0.915405,36.09,999
2005,14/10/2005,287,2004,15-Apr,8,sugar,alive,3,395,2001,14/9/2004,105,0,0,318,2005,21,2039,7541.6,6770.16,5883.9,181.499,3653.76,,17616.214,7046.485,71.105,21.861,67.842,67.842,1.175,8803.755,8804.931,138240.655,0.675,22,2420,728.7,154.113,1370.272,285.551,1322.525,293.757,1616.282,17.117,8795.214,1.413,8796.628,136899.794,200,271.494,326.232,21.873,0.093,6.676,4.377,8909.81,377.032,0.955,4418.2,16.2,1767.3,0,0,18.444,29.715,20.552,143.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3148.7,2705.551,1524.385,1818.142,28.642,6.769,6.7083932256313,0.112294141740117,6.32400696864112,0.907495,36.538,999
2006,14/11/2006,318,2005,15-Apr,8,sugar,alive,4,396,2001,14/10/2005,105,0,0,318,2006,21,2039,7330.99,6571.03,5700.71,175.758,3262.54,,17845.912,7138.365,72.351,19.932,75.874,75.874,1.413,8795.214,8796.628,136899.794,0.673,20,2200,923.4,187.897,1443.363,483.295,1218.593,295.308,1513.901,10.77,8788.199,1.389,8789.588,135556.691,200,268.871,319.862,24.157,0.134,5.986,4.802,8841.032,379.182,0.957,4491.2,16.5,1796.5,0,0,18.902,29.43,19.985,178.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3123.4,2683.295,1631.26,1926.568,30.277,6.12,6.55008115022761,0.116096098754146,6.63237735849057,0.87879,32.625,999
2007,15/04/2007,105,0,15-Apr,8,none,out,-1,0,2001,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17674.984,7069.993,77.09,0,54.113,54.113,1.389,8788.199,8789.588,135556.691,0.67,0,0,748.4,36.859,410.609,331.878,0,216.14,216.14,19.356,8897.26,5.734,8902.994,138530.827,0,0,7.188,0.255,0.114,0.164,0.024,3942.127,380.024,0,0.6,0,0.2,0,0,21.774,31.068,20.952,130.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,748.4,331.878,447.468,663.608,0.533,0.278,0,0,0,,0,999
2008,14/07/2008,196,2007,15-Apr,9,sugar,alive,0,456,2007,15/4/2007,105,0,0,318,2008,21,2039,8388.25,7518.58,6522.43,201.712,3779.92,,0,0,0,20.149,138.906,138.906,5.734,8897.26,8902.994,138530.827,0.672,21,2310,1389.5,293.882,1771.423,658.206,1338.394,360.483,1698.876,27.94,8758.096,2.581,8760.677,131535.776,200,345.643,389.014,20.835,0.28,16.239,4.413,10499.283,382.56,0.969,4950.2,18.1,1980.1,0,0,17.421,28.372,18.704,108.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3699.5,2968.206,2065.305,2425.788,37.354,16.519,6.79575474209,0.118732620862264,7.30840579710145,1.00856,37.799,999
2009,14/08/2009,226,2008,15-Apr,9,sugar,alive,1,396,2007,14/7/2008,105,0,0,318,2009,21,2039,6838.05,6074.36,5205.68,159.272,2798.83,,20067.084,8026.833,87.207,18.714,74.226,74.226,2.581,8758.096,8760.677,131535.776,0.666,16,1760,1894.1,370.258,1851.029,597.468,1150.549,292.577,1443.126,21.574,8712.63,1.681,8714.311,130589.809,200,299.854,355.045,20.378,1.58,6.779,4.183,7855.434,384.802,0.944,4108,15.1,1643.2,0,0,18.009,28.88,18.524,197.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3654.1,2357.468,2221.287,2513.864,28.737,8.359,6.75606201229455,0.110365969430251,7.2068778280543,0.79636,27.988,999
2010,14/09/2010,257,2009,15-Apr,9,sugar,alive,2,396,2007,14/8/2009,105,0,0,318,2010,21,2039,7771.96,6982.18,6015.35,185.606,3237.32,,17366.99,6946.795,77.109,18.554,63.913,63.913,1.681,8712.63,8714.311,130589.809,0.668,19,2090,1138.9,263.646,1362.605,495.69,1292.604,280.406,1573.01,12.473,8692.22,1.652,8693.872,130232.711,200,284.889,335.545,20.431,0.476,6.666,4.263,7817.884,387.08,0.938,3980.1,14.6,1592,0,0,18.842,29.312,18.819,135.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3228.9,2585.69,1626.251,1906.657,27.573,7.142,7.17820001624325,0.117994164054901,7.30732283464567,0.92803,32.373,999
2011,14/10/2011,287,2010,15-Apr,9,sugar,alive,3,395,2007,14/9/2010,105,0,0,318,2011,21,2039,7033.45,6350.96,5531.85,171.853,3387.12,,18314.245,7325.699,75.269,21.343,93.553,93.553,1.652,8692.22,8693.872,130232.711,0.667,17,1870,1399.5,307.327,1516.709,792.315,1138.423,345.844,1484.268,14.052,8688.733,1.434,8690.167,130221.164,200,238.399,311.441,44.254,0.587,9.663,8.407,7273.665,389.395,0.928,3758.3,13.8,1503.3,0,0,17.983,28.537,18.315,81.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3269.5,2662.315,1824.036,2169.88,54.504,10.25,6.45502128786413,0.115782998757637,7.40745689655172,0.859265,33.871,999
2012,13/11/2012,318,2011,15-Apr,9,sugar,alive,4,396,2007,14/10/2011,105,0,0,318,2012,21,2039,7542.36,6766.15,5905.61,182.539,3480.65,,15958.151,6383.26,67.746,20.554,54.749,54.749,1.434,8688.733,8690.167,130221.164,0.664,18,1980,1162.2,242.405,1356.895,602.276,1231.111,305.151,1536.262,13.963,8679.246,1.392,8680.638,130077.719,200,264.959,316.687,25.812,0.167,6.693,5.191,7247.014,391.74,0.96,4605,16.9,1842,0,0,18.232,28.806,19.444,197.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3142.2,2582.276,1599.3,1904.451,32.672,6.86,7.0689190466085,0.118820227278941,7.51189300411523,0.912695,34.806,999
2013,15/04/2013,105,0,15-Apr,9,none,out,-1,0,2007,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,,17826.665,7130.667,79.38,0,61.387,61.387,1.392,8679.246,8680.638,130077.719,0.662,0,0,494.4,0.002,205.299,289.101,0,218.498,218.498,9.608,8783.687,6.03,8789.717,133376.277,0,0,8.296,0.302,0,0.134,0.034,3631.776,392.667,0,0.6,0,0.2,0,0,21.942,31.348,21.742,178.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,494.4,289.101,205.301,423.799,0.436,0.134,0,0,0,,0,999
2014,15/07/2014,196,2013,15-Apr,10,sugar,alive,0,456,2013,15/4/2013,105,0,0,318,2014,21,2039,8553.57,7680.67,6669,206.403,3942.49,,0,0,0,20.594,131.99,131.99,6.03,8783.687,8789.717,133376.277,0.664,22,2420,709.2,140.118,1315.162,417.716,1363.749,356.941,1720.69,21.888,8629.385,2.055,8631.44,128917.07,200,371.586,405.506,15.293,0.071,12.5,3.544,8015.701,395.443,0.97,4996.6,18.3,1998.7,0,0,17.96,28.94,18.948,86.2,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,3129.2,2837.716,1455.28,1812.221,27.864,12.571,7.27356084964105,0.119953623255787,7.19174216027875,1.032015,39.425,999
2015,15/08/2015,227,2014,15-Apr,10,sugar,alive,1,396,2013,15/7/2014,105,0,0,318,2015,21,2039,7125.68,6337.39,5494.78,168.708,3297.94,,20265.961,8106.384,89.083,21.144,85.222,85.222,2.055,8629.385,8631.44,128917.07,0.657,21,2310,417.2,30.792,1117.602,240.914,1262.474,326.683,1589.157,12.183,8617.387,1.22,8618.608,128924.042,200,273.862,325.047,18.228,0.185,5.989,3.901,7094.402,397.889,0.934,3877.3,14.2,1550.9,0,0,17.894,29.752,20.482,83.4,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2727.2,2550.914,1148.394,1475.077,24.402,6.174,6.61362946771236,0.106161946239421,6.11260869565217,0.84354,32.979,999
2016,14/09/2016,258,2015,15-Apr,10,sugar,alive,2,396,2013,15/8/2015,105,0,0,318,2016,21,2039,7550.92,6729.46,5886.64,180.845,3386.25,,17158.375,6863.349,69.633,20.131,74.873,74.873,1.22,8617.387,8618.608,128924.042,0.659,21,2310,538,228.77,999.044,389.252,1311.935,295.255,1607.191,6.746,8620.928,1.168,8622.097,129129.819,200,262.088,312.579,18.246,0.052,6.422,3.809,7272.873,400.366,0.95,4283.6,15.7,1713.4,0,0,19.103,29.867,19.185,43.6,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2848,2699.252,1227.814,1523.069,24.72,6.474,6.6998190609843,0.11252240710656,6.55235507246377,0.904225,33.862,999
2017,14/10/2017,287,2016,15-Apr,10,sugar,alive,3,395,2013,14/9/2016,105,0,0,318,2017,21,2039,7173,6383.43,5531.91,169.592,3152.49,,17787.467,7114.988,70.659,19.964,87.869,87.869,1.168,8620.928,8622.097,129129.819,0.658,19,2090,860,164.08,1213.95,492.992,1291.641,302.313,1593.954,9.749,8618.758,1.372,8620.13,129087.25,200,261.472,316.563,24.011,0.052,6.918,4.847,7527.808,402.887,0.956,4473.7,16.4,1789.5,0,0,18.783,30.109,18.59,107.8,Burdekin,AyrDPI,Mulg,1959,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T4,2950,2582.992,1378.03,1680.343,30.981,6.97,6.56571913501862,0.106397047844543,6.67685039370079,0.84796,31.525,999
