year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
2009,14/07/2009,195,2008,15-Apr,9,sugar,alive,0,456,2008,14/4/2008,105,0,0,318,2009,21,2039,7709.13,6902.68,5996.63,185.103,3293.71,17125,0,0,0,18.987,169.2,151.51,151.51,6.012,8762.109,8768.121,133282.452,0.671,18,1980,1896.9,360.01,2040.093,650.794,1230.849,329.978,1560.827,29,8616.369,2.419,8618.788,128695.43,200,349.228,390.132,22.168,0.439,16.149,4.783,7914.638,384.628,0.965,4782.4,17.5,1913,0,0,17.681,28.658,18.107,197.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3876.9,2630.794,2400.103,2730.081,38.756,16.588,7.03601270186872,0.118592899789663,7.61740740740741,0.925515,32.937,999
2010,16/08/2010,228,2009,15-Apr,9,sugar,alive,1,398,2008,14/7/2009,105,0,2,318,2010,19,2039,7451.39,6672.5,5801.68,178.951,3120.22,16497.2,18621.297,7448.519,87.964,18.547,103.4,67.481,67.481,2.419,8616.369,8618.788,128695.43,0.663,19,2090,1122.7,358.268,1248.513,513.989,1256.994,291.423,1548.417,10.726,8605.471,1.393,8606.864,128757.277,200,263.448,319.886,29.467,0.666,1.752,5.805,6761.299,386.915,0.939,3985.1,14.6,1594.1,0,0,18.353,29.247,18.959,135.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3212.7,2603.989,1606.781,1898.204,31.885,2.418,6.87218724810281,0.115570288882129,7.04531496062992,0.894755,31.202,999
2011,16/09/2011,259,2010,15-Apr,9,sugar,alive,2,396,2008,16/8/2010,105,0,2,320,2011,19,2041,6930.81,6244.93,5432.93,168.493,3256.1,14978.9,17409.966,6963.988,69.923,20.869,78.8,124.983,124.983,1.393,8605.471,8606.864,128757.277,0.664,15,1650,1415.7,332.883,1358.388,794.064,1100.489,341.86,1442.349,14.666,8610.795,1.139,8611.934,128991.111,200,231.654,298.341,38.607,0.132,7.472,7.394,6661.95,389.227,0.93,3802.9,13.9,1521.2,0,0,18.1,28.358,17.748,81.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3065.7,2444.064,1691.271,2033.131,46.211,7.604,6.8939684067193,0.11681846765242,8.02347619047619,0.842465,32.561,999
2012,15/10/2012,289,2011,15-Apr,9,sugar,alive,3,395,2008,16/9/2011,105,0,2,320,2012,19,2041,7323.41,6593,5765.21,178.408,3433.32,15581.9,15964.525,6385.809,66.348,20.77,85,57.064,57.064,1.139,8610.795,8611.934,128991.111,0.663,18,1980,1154.8,342.989,1290.286,567.491,1206.982,293.719,1500.701,11.227,8612.433,1.185,8613.618,129085.286,200,245.473,307.792,35.359,0.096,2.378,6.753,6851.356,391.57,0.957,4509.2,16.5,1803.7,0,0,18.092,28.805,19.387,197.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3134.8,2547.491,1633.275,1926.994,37.833,2.474,7.00328283789815,0.118883108627235,7.34189300411523,0.89204,34.333,999
2013,15/11/2013,319,2012,15-Apr,9,sugar,alive,4,396,2008,15/10/2012,105,0,2,320,2013,19,2041,7511.6,6669.22,5924,182.319,3581.32,15876,17077.457,6830.983,72.42,21.261,99,57.888,57.888,1.185,8612.433,8613.618,129085.286,0.66,21,2310,546.6,116.334,1143.362,333.799,1296.048,293.935,1589.983,11.121,8606.881,1.597,8608.478,128941.062,200,265.552,322.202,27.222,0.055,2.314,5.305,7512.938,393.956,0.957,4499.7,16.5,1799.9,0,0,18.55,29.58,20.592,178.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2856.6,2643.799,1259.696,1553.631,29.591,2.369,6.89609913612949,0.11466726373804,6.60576086956522,0.911595,35.813,999
2014,17/04/2014,107,0,15-Apr,9,none,out,-1,0,2008,0.000,107,2,2,322,-1,18,2041,0,0,0,0,0,0,17319.368,6927.747,71.789,0,0,64.809,64.809,1.597,8606.881,8608.478,128941.062,0.658,0,0,632.6,17.034,201.109,424.092,0,217.15,217.15,9.235,8707.711,8.107,8715.818,131687.506,0,0,17.159,1.105,0.017,0.797,0.097,4218.283,394.896,0,0.1,0,0,0,0,21.993,31.18,20.603,86.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,632.6,424.092,218.143,435.293,1.919,0.814,0,0,0,,0,999
2015,17/07/2015,198,2014,15-Apr,10,sugar,alive,0,456,2014,17/4/2014,107,2,0,320,2015,19,2039,8314.23,7439.9,6495.95,200.803,3949.69,18182.8,0,0,0,21.293,184,262.117,262.117,8.107,8707.711,8715.818,131687.506,0.66,23,2530,448.8,131.787,1249.07,267.77,1406.821,371.204,1778.025,23.508,8547.892,2.064,8549.956,127718.962,200,370.486,407.709,21.511,0.22,14.283,4.688,7472.164,397.712,0.968,4904.5,18,1961.8,0,0,17.752,29.33,19.661,83.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2978.8,2797.77,1380.857,1752.061,36.014,14.503,7.17725188274948,0.112935982339956,6.73835570469799,1.004015,39.497,999
2016,16/08/2016,229,2015,15-Apr,10,sugar,alive,1,396,2014,17/7/2015,107,2,0,320,2016,19,2039,7300.33,6475.71,5708.44,175.138,3318.49,15919,19624.221,7849.688,88.501,20.406,99.1,82.036,82.036,2.064,8547.892,8549.956,127718.962,0.651,20,2200,523.6,265.943,848.676,384.538,1295.358,301.621,1596.979,4.958,8551.057,1.1,8552.157,127998.442,200,255.56,311.225,26.262,0.479,1.478,5.186,6809.136,400.186,0.948,4229.7,15.5,1691.9,0,0,18.819,29.827,19.384,43.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2723.6,2584.538,1114.619,1416.24,28.219,1.957,6.77637550695714,0.109668317491965,6.60898113207547,0.87569,33.185,999
2017,16/09/2017,259,2016,15-Apr,10,sugar,alive,2,396,2014,16/8/2016,107,2,0,320,2017,19,2039,6999.11,6246.76,5397.74,166.053,3092.8,16013.7,17126.338,6850.535,66.666,20.009,91.5,94.037,94.037,1.1,8551.057,8552.157,127998.442,0.653,19,2090,873.2,231.626,1194.484,480.958,1247.612,314.635,1562.247,11.936,8549.537,1.195,8550.732,128036.612,200,253.072,311.149,29.289,0.07,3.569,5.64,7031.299,402.705,0.942,4068,14.9,1627.2,0,0,18.663,29.889,18.144,107.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2963.2,2570.958,1426.11,1740.745,32.928,3.639,6.45879862681537,0.106291130659876,6.53751968503937,0.830265,30.928,999
2018,16/10/2018,289,2017,15-Apr,10,sugar,alive,3,395,2014,16/9/2017,107,2,0,320,2018,19,2039,6899.89,6204.59,5343.68,165.336,3155.97,15562.1,17069.481,6827.792,69.231,20.579,86.1,68.88,68.88,1.195,8549.537,8550.732,128036.612,0.651,21,2310,722.5,359.365,1138.144,363.343,1242.029,291.616,1533.645,12.428,8546.72,1.447,8548.167,127991.09,200,236.24,313.359,49.066,0.577,1.927,9.288,7012.217,405.261,0.925,3702.7,13.6,1481.1,0,0,18.071,29.621,18.354,130.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3032.5,2673.343,1497.509,1789.125,51.57,2.504,6.18461604066519,0.107805913363262,5.9904347826087,0.82668,31.56,999
2019,16/11/2019,320,2018,15-Apr,10,sugar,alive,4,396,2014,16/10/2018,107,2,0,320,2019,19,2039,6500.99,5826.38,4975.04,153.607,2879.74,15259.5,16375.081,6550.033,66.743,20.159,86.1,70.226,70.226,1.447,8546.72,8548.167,127991.09,0.648,20,2200,1183.8,475.032,1498.473,445.937,1113.499,302.557,1416.056,9.214,8538.966,1.652,8540.617,127832.107,200,235.039,313.946,52.01,0.252,2.768,9.635,6879.505,407.856,0.915,3517.7,12.9,1407.1,0,0,18.556,29.691,17.571,92.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3383.8,2645.937,1973.505,2276.062,55.03,3.02,5.80539143600169,0.108475229793172,5.79649056603774,0.768035,28.797,999
2020,14/04/2020,105,0,15-Apr,10,none,out,-1,0,2014,0.000,105,0,0,320,-1,19,2039,0,0,0,0,0,0,15960.669,6384.268,67.273,0,0,64.466,64.466,1.652,8538.966,8540.617,127832.107,0.646,0,0,828,44.996,507.161,307.889,0,199.923,199.923,23.737,8639.43,4.732,8644.162,130931.308,0,0,5.608,0.233,0.051,0.148,0.02,3259.289,408.85,0,0.1,0,0,0,0,22.748,32.54,20.701,327.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,828,307.889,552.157,752.08,0.432,0.199,0,0,0,,0,999
2021,14/07/2021,195,2020,15-Apr,11,sugar,alive,0,456,2020,14/4/2020,105,0,0,318,2021,21,2039,7597.91,6803.42,5881.18,181.694,3281.96,17167.2,0,0,0,19.318,163.7,140.387,140.387,4.732,8639.43,8644.162,130931.308,0.648,20,2200,1238.2,232.536,1680.892,536.687,1218.16,359.657,1577.817,31.643,8496.242,1.978,8498.219,126897.715,200,340.591,388.377,20.799,0.388,22.197,4.481,7328.693,411.908,0.95,4292.8,15.7,1717.1,0,0,18.324,28.888,16.427,132.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3438.2,2736.687,1913.428,2273.085,43.384,22.585,6.63919549440619,0.115155306350483,6.85637735849057,0.90847,32.82,999
1961,15/04/1961,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,356.6,0,169.312,187.288,0,145.244,145.244,7.686,9503.068,38.664,9541.732,141817.737,0,0,36.952,1.807,0,0.521,0.325,1004.952,350,0,0.2,0,0.1,0,0,20.264,30.936,22.36,63.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,356.6,187.288,169.312,314.556,2.328,0.521,0,0,0,,0,999
1962,15/07/1962,196,1961,15-Apr,1,sugar,alive,0,456,1961,15/4/1961,105,0,0,318,1962,21,2039,7838.2,7040.62,6052.32,187.169,3382.16,17858.8,0,0,0,19.326,140.4,71.594,71.594,38.664,9503.068,9541.732,141817.737,0.884,20,2200,968.6,64.223,1373.542,666.107,1366.696,364.293,1730.989,22.755,9420.179,0.768,9420.947,141311.594,200,313.716,323.808,28.543,0,14.916,6.087,3584.332,350,0.975,5297.4,19.4,2119,0,0,16.561,28.834,19.605,102.1,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3168.6,2866.107,1437.765,1802.058,43.459,14.916,6.53042611458679,0.10812835899015,7.06298113207547,0.935845,33.822,999
1963,18/08/1963,230,1962,15-Apr,1,sugar,alive,1,399,1961,15/7/1962,105,0,3,318,1963,18,2039,6501.47,5820.75,5020.53,154.469,2810.29,14809.4,19682.812,7873.124,93.903,19.478,79.6,71.44,71.44,0.768,9420.179,9420.947,141311.594,0.867,18,1980,1163.8,409.907,1185.6,658.214,1200.597,298.599,1499.196,9.431,9434.532,1.11,9435.641,142119.517,200,233.222,296.537,29.365,0.002,1.731,5.732,5785.706,350,0.926,3723.2,13.7,1489.3,0,0,17.096,28.908,18.959,91.9,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3143.8,2638.214,1595.507,1894.106,31.098,1.733,5.85505952132769,0.103034559857417,6.35674897119342,0.772345,28.103,999
1964,17/09/1964,261,1963,15-Apr,1,sugar,alive,2,396,1961,18/8/1963,105,0,3,321,1964,18,2042,6492.5,5733.61,5010.31,152.687,2748.07,14821.9,15752.682,6301.073,63.746,19.238,98.8,120.538,120.538,1.11,9434.532,9435.641,142119.517,0.864,19,2090,554.3,234.15,967.954,399.393,1223.597,285.677,1509.275,5.675,9417.153,1.301,9418.454,142901.887,200,263.968,319.37,26.514,0.002,7.328,5.221,5934.68,350,0.955,4436.3,16.3,1774.5,0,0,17.294,29.464,19.826,92.7,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2644.3,2489.393,1202.104,1487.781,33.844,7.33,6.13350322749361,0.10116579152242,6.01129921259843,0.763435,27.481,999
1965,17/10/1965,290,1964,15-Apr,1,sugar,alive,3,395,1961,17/9/1964,105,0,3,321,1965,18,2042,6971.52,6289.9,5355.1,166.042,3065.15,16164.2,16369.478,6547.793,71.59,19.806,98.2,53.46,53.46,1.301,9417.153,9418.454,142901.887,0.857,20,2200,832.9,210.854,1251.502,446.687,1226.222,333.516,1559.738,13.44,9387.734,1.373,9389.107,143482.788,200,258.032,334.478,50.54,0.002,3.068,9.724,6018.516,350,0.925,3708.9,13.6,1483.6,0,0,17.504,29.121,19.961,107.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3032.9,2646.687,1462.356,1795.872,53.61,3.07,6.27357900650889,0.10645505847777,6.2657358490566,0.83021,30.652,999
1966,20/11/1966,324,1965,15-Apr,1,sugar,alive,4,399,1961,17/10/1965,105,0,6,321,1966,15,2042,6922.91,6172.73,5282.13,162.834,3124.14,16407.8,16892.192,6756.877,76.217,20.699,96,64.265,64.265,1.373,9387.734,9389.107,143482.788,0.847,23,2530,469.4,175.805,1312.864,331.11,1152.59,323.246,1475.835,10.078,9363.179,1.851,9365.03,144078.973,200,256.596,334.394,49.133,0.003,3.449,9.272,6225.761,350,0.929,3768.8,13.8,1507.5,0,0,18.203,29.07,19.83,102.9,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2999.4,2861.11,1488.669,1811.915,52.585,3.452,5.691287647102,0.11033347223775,5.46422818791946,0.81417,31.241,999
1967,15/04/1967,105,0,15-Apr,1,none,out,-1,0,1961,0.000,105,0,6,324,-1,15,2045,0,0,0,0,0,0,17150.094,6860.038,74.908,0,0,99.162,99.162,1.851,9363.179,9365.03,144078.973,0.839,0,0,493.9,4.61,250.031,243.806,0,195.304,195.304,11.679,9458.632,12.017,9470.649,147121.939,0,0,14.298,0.492,0,0.436,0.051,3556.426,350,0,0.1,0,0,0,0,21.476,31.313,21.477,154.9,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,493.9,243.806,254.641,449.945,0.928,0.436,0,0,0,,0,999
1968,14/07/1968,196,1967,15-Apr,2,sugar,alive,0,456,1967,15/4/1967,105,0,0,318,1968,21,2039,8268.4,7424.84,6452.89,199.779,3688.57,18155.1,0,0,0,19.81,159.7,143.118,143.118,12.017,9458.632,9470.649,147121.939,0.84,20,2200,1672.1,301.383,1966.25,649.389,1304.386,368.284,1672.671,32.953,9311.608,1.777,9313.385,144385.198,200,340.631,387.811,35.156,0.004,21.358,7.218,6169.116,350,0.968,4897.4,17.9,1959,0,0,17.786,28.252,19.122,187.9,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3872.1,2849.389,2267.633,2635.917,56.518,21.362,7.01129259641277,0.119437115846452,7.53883018867925,0.998895,36.886,999
1969,14/08/1969,226,1968,15-Apr,2,sugar,alive,1,396,1967,14/7/1968,105,0,0,318,1969,21,2039,6699.16,5968.49,5120.83,157.309,2930.87,15783.3,19594.625,7837.851,92.056,20.016,96,74.914,74.914,1.777,9311.608,9313.385,144385.198,0.823,22,2420,219.9,325.353,726.484,175.682,1264.836,315.227,1580.063,4.122,9298.943,1.322,9300.265,144645.308,200,258.231,320.828,34.531,0.005,1.642,6.791,6486.168,350,0.924,3680.3,13.5,1472.1,0,0,17.324,29.16,19.914,46.5,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2639.9,2595.682,1051.837,1367.064,36.178,1.647,6.06041109812373,0.0995586884826744,5.48114982578397,0.786545,29.309,999
1970,14/09/1970,257,1969,15-Apr,2,sugar,alive,2,396,1967,14/8/1969,105,0,0,318,1970,21,2039,7193.86,6451.6,5524.65,169.908,3198.65,16692.1,16544.085,6617.634,68.008,20.256,102.4,82.914,82.914,1.322,9298.943,9300.265,144645.308,0.819,20,2200,670.4,190.543,1052.763,389.894,1326.748,310.573,1637.321,8.583,9275.187,1.31,9276.497,144872.371,200,271.365,334.4,35.594,0.004,2.181,6.869,6834.504,350,0.947,4202.6,15.4,1681.1,0,0,17.523,29.383,20.581,133.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2870.4,2589.894,1243.306,1553.879,37.779,2.185,6.56042293622828,0.103771954308288,6.41162264150943,0.84954,31.986,999
1971,14/10/1971,287,1970,15-Apr,2,sugar,alive,3,395,1967,14/9/1970,105,0,0,318,1971,21,2039,7059.03,6355.12,5461.2,168.839,3124.97,15978.3,17760.503,7104.201,74.655,19.866,90.3,72.686,72.686,1.31,9275.187,9276.497,144872.371,0.812,18,1980,1222.9,269.365,1396.059,703.258,1225.482,319.125,1544.606,12.389,9264.222,1.365,9265.587,145106.489,200,249.995,324.983,46.203,0.018,2.194,8.822,6880.303,350,0.942,4061.5,14.9,1624.6,0,0,17.746,28.818,19.76,220,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3202.9,2683.258,1665.424,1984.549,48.415,2.212,6.29231329972742,0.10930878165694,6.94810699588477,0.844195,31.25,999
1972,13/11/1972,318,1971,15-Apr,2,sugar,alive,4,396,1967,14/10/1971,105,0,0,318,1972,21,2039,6958.78,6252.6,5396.08,167.11,3189.93,15627,17033.798,6813.52,72.615,20.579,87.5,65.556,65.556,1.365,9264.222,9265.587,145106.489,0.805,20,2200,1329.1,416.034,1563.471,415.53,1243.922,317.811,1561.733,11.234,9255.122,1.614,9256.735,144885.072,200,246.938,322.274,44.545,0.123,3.35,8.424,7166.126,350,0.933,3851.2,14.1,1540.5,0,0,16.944,28.986,20.231,206.2,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3529.1,2615.53,1979.505,2297.316,48.018,3.473,6.38914483871338,0.107002925596117,6.30603773584906,0.83555,31.899,999
1973,15/04/1973,105,0,15-Apr,2,none,out,-1,0,1967,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16556.472,6622.588,74.733,0,0,53.418,53.418,1.614,9255.122,9256.735,144885.072,0.798,0,0,912.7,82.469,421.645,465.817,0,273.031,273.031,19.832,9358.757,4.093,9362.85,148334.153,0,0,7.391,0.589,0.008,0.257,0.038,3180.674,350,0,0.1,0,0,0,0,21.686,30.85,20.736,108.5,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,912.7,465.817,504.114,777.145,0.854,0.265,0,0,0,,0,999
1974,15/07/1974,196,1973,15-Apr,3,sugar,alive,0,456,1973,15/4/1973,105,0,0,318,1974,21,2039,7576.12,6790.65,5912.77,182.536,3216.11,16633.5,0,0,0,18.771,155.6,188.974,188.974,4.093,9358.757,9362.85,148334.153,0.8,16,1760,2113.6,548.852,1891.385,858.518,1187.844,366.938,1554.782,30.473,9226.895,2.17,9229.066,143344.062,200,332.836,372.427,22.181,0.015,16.951,4.778,8276.364,350,0.965,4802.3,17.6,1920.9,0,0,17.929,28.237,17.62,152.9,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3873.6,2618.518,2440.237,2807.175,39.147,16.966,6.97096601971039,0.11740295424053,8.25954751131222,0.91268,32.161,999
1975,15/08/1975,227,1974,15-Apr,3,sugar,alive,1,396,1973,15/7/1974,105,0,0,318,1975,21,2039,7192.65,6410.87,5532.23,170.29,3031.26,16604.2,18220.435,7288.174,91.033,18.995,113.8,67.555,67.555,2.17,9226.895,9229.066,143344.062,0.788,18,1980,723.8,275.199,866.797,483.207,1222.596,326.168,1548.764,9.054,9181.556,1.935,9183.492,142774.658,200,282.953,348.18,40.708,0.044,1.715,7.96,7050.689,350,0.941,4031.1,14.8,1612.5,0,0,17.665,28.665,19.674,65,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2703.8,2463.207,1141.996,1468.164,42.467,1.759,6.91334508224441,0.109952194136744,7.00781893004115,0.85145,30.313,999
1976,14/09/1976,258,1975,15-Apr,3,sugar,alive,2,396,1973,15/8/1975,105,0,0,318,1976,21,2039,6425.2,5765.12,4978.33,153.781,2848.89,14468.7,17540.01,7016.005,74.076,19.886,89.1,80.596,80.596,1.935,9181.556,9183.492,142774.658,0.785,16,1760,1963.5,568.255,1780.088,785.803,1057.003,338.953,1395.956,22.599,9166.225,1.45,9167.675,142900.09,200,237.798,318.784,48.676,0.128,11.413,9.295,6601.855,350,0.919,3586.9,13.1,1434.8,0,0,17.532,28.198,19.227,179.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3723.5,2545.803,2348.343,2687.296,60.217,11.541,6.04056951775137,0.110161781603432,6.95841628959276,0.768905,28.489,999
1977,14/10/1977,287,1976,15-Apr,3,sugar,alive,3,395,1973,14/9/1976,105,0,0,318,1977,21,2039,7121.92,6417.5,5493.95,169.794,2957.25,16279.8,15347.262,6138.905,64.772,18.522,98.6,59.796,59.796,1.45,9166.225,9167.675,142900.09,0.78,19,2090,1378.2,299.113,1709.814,546.386,1140.636,311.151,1451.787,18.806,9143.518,1.392,9144.91,142858.226,200,263.053,327.895,39.593,0.036,3.298,7.551,6782.821,350,0.943,4081.2,15,1632.5,0,0,17.938,28.404,19.747,170.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3468.2,2636.386,2008.927,2320.078,42.927,3.334,6.44040743654381,0.11695517317623,6.6848031496063,0.84897,29.573,999
1978,14/11/1978,318,1977,15-Apr,3,sugar,alive,4,396,1973,14/10/1977,105,0,0,318,1978,21,2039,7640.93,6887.2,5960.77,184.94,3570.19,16801.7,17306.766,6922.706,76.966,20.845,95.1,67.282,67.282,1.392,9143.518,9144.91,142858.226,0.774,20,2200,1000.1,340.592,1266.631,540.584,1241.501,312.713,1554.214,10.615,9128.247,1.946,9130.194,142972.534,200,256.034,328.415,45.646,0.047,2,8.719,7080.55,350,0.936,3926,14.4,1570.4,0,0,18.195,28.503,20.521,150.6,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3200.1,2740.584,1607.223,1919.936,47.693,2.047,6.74819673471056,0.118992622637552,6.9788679245283,0.9247,35.702,999
1979,19/04/1979,109,0,15-Apr,3,none,out,-1,0,1973,0.000,109,4,0,322,-1,18,2039,0,0,0,0,0,0,17618.487,7047.394,72.197,0,0,105.945,105.945,1.946,9128.247,9130.194,142972.534,0.768,0,0,1313.5,184.867,796.915,472.189,0,247.585,247.585,36.836,9223.463,10.397,9233.86,145903.829,0,0,18.166,1.688,0.058,1.396,0.124,4114.037,350,0,0.1,0,0,0,0,21.979,30.478,19.448,350.7,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,1313.5,472.189,981.782,1229.367,3.142,1.454,0,0,0,,0,999
1980,18/07/1980,200,1979,15-Apr,4,sugar,alive,0,456,1979,19/4/1979,109,4,0,322,1980,17,2039,8296.19,7397.81,6467.47,199.445,3676.52,18287.1,0,0,0,19.774,171.6,190.078,190.078,10.397,9223.463,9233.86,145903.829,0.769,21,2310,884.3,117.813,1479.514,503.139,1330.501,386.816,1717.317,27.198,9067.832,2,9069.832,142158.914,200,360.025,397.445,25.24,0.029,19,5.494,7198.2,350,0.975,5270.5,19.3,2108.2,0,0,17.794,28.5,19.664,86.4,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3194.3,2813.139,1597.327,1984.143,44.269,19.029,7.0897669827193,0.116137556432505,7.22626811594203,0.997225,36.765,999
1981,18/08/1981,230,1980,15-Apr,4,sugar,alive,1,396,1979,18/7/1980,109,4,0,322,1981,17,2039,6716.2,6003.18,5181.32,159.459,2779.36,15348.8,20024.01,8009.604,94.522,18.539,92.5,69.735,69.735,2,9067.832,9069.832,142158.914,0.756,17,1870,1122.8,486.553,1087.365,519.877,1123.338,293.194,1416.532,10.059,9070.506,1.295,9071.801,142346.351,200,249.66,306.182,29.626,0.063,1.679,5.819,6631.682,350,0.927,3737.9,13.7,1495.2,0,0,17.711,28.113,19.149,104.8,Burdekin,AyrDPI,Mulg,1961,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2992.8,2389.877,1573.918,1867.112,31.368,1.742,6.67226807069987,0.112569994888926,6.87323275862069,0.797295,27.794,999
